,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
6664,6864,4.3932319068144856e-05,6.25e-05
576,615,4.393231906815884e-05,0.000125
2334,2296,4.393231906815884e-05,0.0001875
4017,3035,4.393231906815884e-05,0.00025
7993,7829,4.395394994902528e-05,0.0003125
12210,12111,4.395394994902528e-05,0.000375
14379,14525,4.395394994902528e-05,0.0004375
14640,14310,4.395394994902528e-05,0.0005
15357,15263,4.395394994902528e-05,0.0005625
15826,15809,4.395394994902528e-05,0.000625
4519,4688,4.3953949949039275e-05,0.0006875
6728,6944,4.39756021411184e-05,0.00075
11407,11455,4.39756021411184e-05,0.0008125
14887,14873,4.39756021411184e-05,0.000875
3800,3920,4.39756021411324e-05,0.0009375
6709,6960,4.3997275675934126e-05,0.001
7271,7434,4.3997275675934126e-05,0.0010625
8001,8236,4.3997275675934126e-05,0.001125
4980,5112,4.399727567594813e-05,0.0011875
10034,10242,4.401897058504455e-05,0.00125
11790,11900,4.401897058504455e-05,0.0013125
14112,14014,4.401897058504455e-05,0.001375
15361,15536,4.401897058504455e-05,0.0014375
4832,4907,4.401897058505856e-05,0.0015
3900,3801,4.404068690009806e-05,0.0015625
7485,7666,4.4062424652749426e-05,0.001625
9164,9344,4.4062424652749426e-05,0.0016875
11363,11425,4.4062424652749426e-05,0.00175
13409,13483,4.4062424652749426e-05,0.0018125
15796,15861,4.4062424652749426e-05,0.001875
505,575,4.406242465276346e-05,0.0019375
4922,5057,4.406242465276346e-05,0.002
6041,6350,4.408418387480017e-05,0.0020625
9668,9918,4.408418387480017e-05,0.002125
13527,13774,4.408418387480017e-05,0.0021875
14941,15166,4.408418387480017e-05,0.00225
15908,15923,4.408418387480017e-05,0.0023125
751,644,4.4084183874814206e-05,0.002375
5671,5894,4.4333590382391226e-05,0.0024375
5921,5999,4.4333590382391226e-05,0.0025
12751,12994,4.4333590382391226e-05,0.0025625
3195,3326,4.4333590382398626e-05,0.002625
2760,2897,4.434447876327601e-05,0.0026875
3109,3160,4.434447876327601e-05,0.00275
3785,3879,4.434447876327601e-05,0.0028125
4391,4604,4.434447876327601e-05,0.002875
9148,9245,4.434447876327601e-05,0.0029375
9324,9429,4.434447876327601e-05,0.003
9813,9851,4.434447876327601e-05,0.0030625
14951,15017,4.434447876329078e-05,0.003125
7229,7289,4.4345138595567155e-05,0.0031875
7963,8206,4.4345138595567155e-05,0.00325
9343,9574,4.4345138595567155e-05,0.0033125
9345,9355,4.4345138595567155e-05,0.003375
12682,12801,4.4345138595567155e-05,0.0034375
12782,12855,4.4345138595567155e-05,0.0035
14598,14693,4.4345138595567155e-05,0.0035625
15438,15505,4.4345138595567155e-05,0.003625
2460,2511,4.4345138595570855e-05,0.0036875
3121,3300,4.434513859557456e-05,0.00375
5459,5610,4.435600579180818e-05,0.0038125
2508,2719,4.4356005791811875e-05,0.003875
7199,7450,4.4356692826571735e-05,0.0039375
7221,7233,4.4356692826571735e-05,0.004
9007,9286,4.4356692826571735e-05,0.0040625
11570,11565,4.4356692826571735e-05,0.004125
12945,13154,4.4356692826571735e-05,0.0041875
11,32,4.4356692826575895e-05,0.00425
250,278,4.4356692826575895e-05,0.0043125
3669,3827,4.436753881463496e-05,0.004375
9581,9515,4.436753881463496e-05,0.0044375
10293,10413,4.436753881463496e-05,0.0045
11071,11129,4.436753881464974e-05,0.0045625
13970,14170,4.436753881464974e-05,0.004625
8133,8266,4.4368253080110064e-05,0.0046875
8664,8675,4.4368253080110064e-05,0.00475
15332,15341,4.4368253080110064e-05,0.0048125
939,999,4.4368253080113763e-05,0.004875
1867,1904,4.4368253080113763e-05,0.0049375
2390,2501,4.4368253080113763e-05,0.005
2653,2800,4.436825308011747e-05,0.0050625
4547,4624,4.4378487337251873e-05,0.005125
8927,8961,4.4378487337251873e-05,0.0051875
10940,10998,4.4378487337251873e-05,0.00525
1039,1139,4.437848733725931e-05,0.0053125
1711,1706,4.437848733725931e-05,0.005375
4283,4384,4.4379077836433306e-05,0.0054375
8891,9072,4.4379077836433306e-05,0.0055
9783,9945,4.4379077836433306e-05,0.0055625
10356,10420,4.4379077836433306e-05,0.005625
6661,6631,4.437981936089215e-05,0.0056875
9571,9567,4.437981936089215e-05,0.00575
11699,11711,4.437981936089215e-05,0.0058125
14470,14798,4.437981936089215e-05,0.005875
796,879,4.437981936089586e-05,0.0059375
3490,3578,4.4379819360899567e-05,0.006
3570,3820,4.438131935986392e-05,0.0060625
3732,3761,4.438131935986392e-05,0.006125
8244,8542,4.438131935986392e-05,0.0061875
8815,8823,4.438131935986392e-05,0.00625
15036,14981,4.438131935987885e-05,0.0063125
15882,15793,4.438131935987885e-05,0.006375
225,271,4.4390622861887806e-05,0.0064375
13119,13370,4.439062286189982e-05,0.0065
15196,15179,4.439062286189982e-05,0.0065625
15573,15818,4.439062286189982e-05,0.006625
15670,15639,4.439062286189982e-05,0.0066875
5743,5954,4.4391391673632935e-05,0.00675
6013,6133,4.4391391673632935e-05,0.0068125
13369,13447,4.4391391673632935e-05,0.006875
3586,3751,4.439139167364035e-05,0.0069375
3607,3699,4.439139167364035e-05,0.007
3901,4055,4.439139167364035e-05,0.0070625
2887,2985,4.439297717950139e-05,0.007125
3142,3310,4.439297717950139e-05,0.0071875
4418,4534,4.439297717950139e-05,0.00725
5863,6064,4.439297717950139e-05,0.0073125
7428,7469,4.439297717950139e-05,0.007375
7714,7773,4.439297717950139e-05,0.0074375
10208,10305,4.439297717950139e-05,0.0075
