,Request Id,request_preemption_time,cdf
655,751,1.195318446387887,0.00040617384240454913
78,131,1.3514191372521367,0.0008123476848090983
533,642,1.8250405455610803,0.0012185215272136475
1816,1927,3.3940642350835333,0.0016246953696181965
305,350,3.4789619518992083,0.0020308692120227455
100,168,3.5908577061226197,0.002437043054427295
1774,1849,3.6665590392133254,0.002843216896831844
760,845,3.7680454082186543,0.003249390739236393
887,955,3.808101206388983,0.0036555645816409425
269,319,3.918405295751029,0.004061738424045491
0,5,3.972059860924805,0.004467912266450041
1818,1926,4.0219635287628535,0.00487408610885459
473,560,4.059399089178328,0.005280259951259139
2019,2120,4.083149152124861,0.005686433793663688
1993,2087,4.144748951425754,0.006092607636068237
25,65,4.1737645379640185,0.006498781478472786
4,25,4.253959002095064,0.006904955320877335
870,943,4.294895700318648,0.007311129163281885
1665,1779,4.53228158818888,0.007717303005686434
283,326,4.58235946925646,0.008123476848090982
784,888,4.758597469177403,0.008529650690495532
547,640,4.7796597683213236,0.008935824532900082
483,569,4.870881062688682,0.00934199837530463
1815,1921,4.9016071787941655,0.00974817221770918
193,255,4.939561130926819,0.010154346060113728
13,42,5.060843146898893,0.010560519902518278
1915,2014,5.124014900055499,0.010966693744922826
850,939,5.338060967195929,0.011372867587327376
2013,2095,5.349685021587447,0.011779041429731926
272,314,5.450931867014845,0.012185215272136474
1726,1823,5.6491623460392475,0.012591389114541024
51,96,5.876093232130813,0.012997562956945572
285,325,5.876837120931128,0.013403736799350122
2,8,5.978500448277447,0.01380991064175467
1788,1866,6.09981903820767,0.01421608448415922
1741,1827,6.22846105440658,0.01462225832656377
1900,2004,6.339108710678829,0.015028432168968318
270,312,6.444848327298189,0.015434606011372868
546,636,6.531333526942888,0.015840779853777416
41,82,6.541183059934397,0.016246953696181964
81,124,6.713744020869186,0.016653127538586516
1,3,6.722265706407667,0.017059301380991064
877,946,6.735759245941722,0.017465475223395612
529,627,6.738562759743672,0.017871649065800164
271,309,6.865237626960379,0.018277822908204712
301,343,7.0731382835937495,0.01868399675060926
303,345,7.0839534667244095,0.019090170593013808
1895,1998,7.1736518803134,0.01949634443541836
854,932,7.186144133623657,0.019902518277822908
98,154,7.206592007971551,0.020308692120227456
857,937,7.322243151829753,0.020714865962632008
838,923,7.438288499329133,0.021121039805036556
2429,2567,7.444120276224112,0.021527213647441104
1723,1815,7.471848115773582,0.021933387489845652
634,719,7.533506437108713,0.022339561332250204
2162,2277,7.5401350398399245,0.022745735174654752
3,20,7.5682246586238335,0.0231519090170593
385,472,7.641606169922682,0.023558082859463852
730,809,7.6496900514827075,0.0239642567018684
1790,1867,7.716200434126449,0.024370430544272948
2009,2090,7.743871659152319,0.024776604386677496
1819,1919,7.773675940177327,0.025182778229082048
739,821,7.783134019005843,0.025588952071486596
823,919,7.901433351736273,0.025995125913891144
1700,1801,8.000050400148893,0.026401299756295696
279,315,8.020046993700447,0.026807473598700244
1814,1916,8.06935692610682,0.027213647441104792
1990,2077,8.071010739600297,0.02761982128350934
1744,1819,8.208720713392722,0.028025995125913892
2015,2094,8.25058452633266,0.02843216896831844
247,302,8.324704033209116,0.028838342810722988
430,526,8.360067424021338,0.02924451665312754
6,32,8.426161136902632,0.029650690495532088
1747,1824,8.442863548341393,0.030056864337936636
604,684,8.50390177119425,0.030463038180341188
2425,2559,8.649622250425637,0.030869212022745736
54,95,8.698547977383377,0.03127538586515029
1619,1738,8.704624997056044,0.03168155970755483
1785,1846,8.787061157177959,0.032087733549959384
1409,1529,8.927491695869094,0.03249390739236393
2363,2487,8.941223580152155,0.03290008123476848
586,675,8.979454742198186,0.03330625507717303
2180,2288,9.000469599753387,0.033712428919577576
1714,1805,9.081868342284906,0.03411860276198213
2062,2181,9.089256215713249,0.03452477660438668
551,632,9.109439622873367,0.034930950446791224
554,637,9.11141638381082,0.035337124289195776
2248,2364,9.156755802549242,0.03574329813160033
1733,1816,9.177826620646783,0.03614947197400487
300,336,9.355436528049125,0.036555645816409424
750,825,9.407391820552448,0.036961819658813976
659,734,9.42456221570825,0.03736799350121852
1734,1822,9.518610236271797,0.03777416734362307
22,58,9.571518917242905,0.038180341186027617
1762,1831,9.639627649052954,0.03858651502843217
720,801,9.662327321681573,0.03899268887083672
297,334,9.722823848800772,0.039398862713241264
197,252,9.731236465959142,0.039805036555645816
1821,1910,9.834384699419388,0.04021121039805037
474,548,9.854397588838196,0.04061738424045491
1756,1826,9.865553600645171,0.041023558082859464
44,74,9.892056139367838,0.041429731925264016
453,535,9.927258982255353,0.04183590576766856
2012,2086,9.927762486433267,0.04224207961007311
864,928,9.930695417607808,0.042648253452477664
1811,1905,9.946779767435146,0.04305442729488221
1713,1811,9.991474096209913,0.04346060113728676
250,300,10.018585572399274,0.043866774979691305
689,768,10.044407543960574,0.044272948822095856
1464,1568,10.05602776748242,0.04467912266450041
1983,2071,10.11023038719577,0.04508529650690495
268,301,10.174965259402995,0.045491470349309504
2099,2210,10.177240148189867,0.045897644191714056
185,240,10.277317446664284,0.0463038180341186
613,692,10.281243759510517,0.04670999187652315
2461,2583,10.339686681000558,0.047116165718927704
8,30,10.374782509026758,0.04752233956133225
384,461,10.448098420886993,0.0479285134037368
900,973,10.47191855945357,0.04833468724614135
460,538,10.521279304999325,0.048740861088545896
469,547,10.524622631987825,0.04914703493095045
1253,1394,10.54446180065463,0.04955320877335499
1476,1570,10.564610213701599,0.049959382615759544
