,Request Id,request_execution_plus_preemption_time_normalized,cdf
15998,15991,0.008670592983384507,6.25e-05
15996,15971,0.00949767079192908,0.000125
15913,15978,0.009757638566490914,0.0001875
15999,15877,0.010765086366118209,0.00025
15980,15997,0.010788319960438678,0.0003125
15809,15988,0.011658277850666312,0.000375
15982,15987,0.012143802901591085,0.0004375
15783,15996,0.012149647680827574,0.0005
15788,15994,0.012266218807693574,0.0005625
15923,15872,0.012382862311962537,0.000625
15975,15989,0.012614076949586918,0.0006875
15967,15993,0.012997490746570193,0.00075
15804,15982,0.013160353889113352,0.0008125
15762,15998,0.01353874488942145,0.000875
15794,15986,0.013701813512839486,0.0009375
15981,15979,0.013801271206127895,0.001
15777,15990,0.01380425781146312,0.0010625
15912,15804,0.014129703616195973,0.001125
15958,15995,0.014213680593108633,0.0011875
15997,15647,0.015394216745204057,0.00125
15949,15999,0.015432688867143962,0.0013125
15781,15984,0.015744474165032264,0.001375
15995,15661,0.01603266841506818,0.0014375
15940,15656,0.01603558376841142,0.0015
5792,5835,0.016363629296389518,0.0015625
15974,15975,0.016385716299198272,0.001625
15801,15960,0.016818343381637763,0.0016875
15785,15976,0.01689102456333594,0.00175
15992,15773,0.016941490803963302,0.0018125
15973,15967,0.017338779364334693,0.001875
15963,15985,0.017405467763802706,0.0019375
15994,15655,0.01754861803653189,0.002
15971,15973,0.01797070264287422,0.0020625
15820,15912,0.017985970168307382,0.002125
8530,8734,0.018592841764526018,0.0021875
15972,15963,0.01865414560977357,0.00225
15978,15951,0.01880255676793661,0.0023125
15899,15584,0.019164367960484284,0.002375
15906,15550,0.019207802712938163,0.0024375
15802,15934,0.01967484480524304,0.0025
15787,15962,0.01969712090035209,0.0025625
15748,15992,0.01985478705624324,0.002625
15921,15414,0.02018863021980696,0.0026875
15931,15364,0.0202430399171518,0.00275
15942,15288,0.02063312389560441,0.0028125
691,809,0.02090675009490064,0.002875
15764,15980,0.022015272255180574,0.0029375
15768,15974,0.02202339602803982,0.003
4808,4863,0.022120728109632445,0.0030625
15968,15949,0.022620266815485138,0.003125
15984,15771,0.022638358971336068,0.0031875
15988,15625,0.022725861474971562,0.00325
8886,8929,0.022933839585407786,0.0033125
15791,15928,0.023246477903685156,0.003375
15991,15449,0.0232609545473535,0.0034375
15990,15473,0.023341716222107303,0.0035
15633,15890,0.023436330293183427,0.0035625
6568,6599,0.023537567831974925,0.003625
15969,15935,0.023773261103532284,0.0036875
15966,15955,0.02383172458054497,0.00375
10985,11045,0.024206010400267437,0.0038125
15778,15944,0.024332280148819684,0.003875
10389,10584,0.024528104530284176,0.0039375
15786,15930,0.02458965330567034,0.004
1688,1779,0.024670341931787826,0.0040625
15774,15946,0.024986627179648665,0.004125
14914,14905,0.025022832139132405,0.0041875
15765,15972,0.025074365154713694,0.00425
814,919,0.025082207715774366,0.0043125
8894,8925,0.025198316835878684,0.004375
2572,2651,0.025219983747221862,0.0044375
13849,14052,0.025280903603495435,0.0045
1217,1315,0.025667381815890074,0.0045625
13998,14001,0.0257361099506788,0.004625
7990,8021,0.026120529445956123,0.0046875
1917,2056,0.026206694295800033,0.00475
15993,15055,0.02626269321095208,0.0048125
15961,15943,0.026339094769564142,0.004875
14112,14336,0.02645475783207036,0.0049375
14328,14321,0.02647010391853903,0.005
13774,13785,0.026495670664190594,0.0050625
15792,15878,0.026497277396485715,0.005125
15970,15907,0.026528479923286746,0.0051875
2454,2527,0.026619575261661144,0.00525
13788,13799,0.02665415719482414,0.0053125
10479,10535,0.026677503637550098,0.005375
9000,9170,0.026699136719216403,0.0054375
3389,3534,0.026838603058716565,0.0055
1263,1357,0.02687787060025732,0.0055625
13997,13999,0.026999979978704652,0.005625
10779,10946,0.027093723214352262,0.0056875
5797,5825,0.027124950064621702,0.00575
8679,8852,0.027157793951998584,0.0058125
7943,8130,0.02722362578557704,0.005875
7937,8134,0.02725502216147276,0.0059375
1350,1482,0.027279990789007173,0.006
11836,12024,0.02728514891776232,0.0060625
15775,15924,0.027317511538836926,0.006125
8874,9060,0.027332087572052893,0.0061875
3558,3623,0.027411617713610288,0.00625
11363,11538,0.02742645030538458,0.0063125
8094,8115,0.02743716491101985,0.006375
15797,15832,0.02756167445880723,0.0064375
2994,3071,0.027579700657064568,0.0065
15952,15969,0.027615556883642072,0.0065625
3029,3091,0.027638347290157118,0.006625
9557,9613,0.027684337206021245,0.0066875
2302,2377,0.02770813926841092,0.00675
13328,13343,0.027743010749370633,0.0068125
4475,4511,0.027788724875269767,0.006875
8443,8618,0.027800950602093658,0.0069375
15760,15966,0.027805225237799255,0.007
14002,14003,0.027807341170298754,0.0070625
4506,4686,0.027809943121375233,0.007125
15635,15886,0.02781558455336226,0.0071875
15951,15983,0.027835694051909783,0.00725
8985,9166,0.027890199617578947,0.0073125
7659,7687,0.027897794164700056,0.007375
12930,12947,0.02795796393640438,0.0074375
3439,3483,0.027964650841435058,0.0075
2873,2939,0.02797504736335177,0.0075625
9278,9458,0.027988577742623973,0.007625
8916,9100,0.02804145575635588,0.0076875
9574,9621,0.028052394951879785,0.00775
8837,9026,0.02819534365628721,0.0078125
4403,4455,0.02826174584837172,0.007875
13243,13450,0.0283137477844782,0.0079375
15976,15781,0.028314925916275584,0.008
7724,7908,0.02832045956515486,0.0080625
10117,10149,0.02833881497313889,0.008125
3011,3075,0.02835125663094996,0.0081875
9560,9611,0.028386091112740264,0.00825
1848,1927,0.028409738431922064,0.0083125
6179,6189,0.028418152400027034,0.008375
5595,5790,0.028467481918221554,0.0084375
