,Request Id,request_e2e_time_normalized,cdf
1364,231,0.03648961252610622,6.25e-05
1599,377,0.03652288023703676,0.000125
1582,337,0.036570784416089804,0.0001875
1392,169,0.03659716104893467,0.00025
1894,435,0.03676730814634378,0.0003125
1214,223,0.03695070462778154,0.000375
1535,397,0.036993820258435776,0.0004375
1353,75,0.0369990388934798,0.0005
1669,487,0.03704300560020989,0.0005625
1837,545,0.03716444047797851,0.000625
1456,471,0.03722612189833684,0.0006875
1408,39,0.03729151757558527,0.00075
1194,187,0.0373294528976651,0.0008125
1496,563,0.037590172351210864,0.000875
1151,295,0.03777246206978527,0.0009375
1623,643,0.03844553523110928,0.001
1406,651,0.03914085195747537,0.0010625
1339,699,0.04006749375648057,0.001125
1792,925,0.04018079113652625,0.0011875
2314,1027,0.0402242630355591,0.00125
2455,1109,0.040511410788754504,0.0013125
2283,590,0.04054915299659125,0.001375
1278,741,0.040694677240134765,0.0014375
2577,1189,0.040890054589498945,0.0015
1425,827,0.04093526098024875,0.0015625
2318,782,0.04130711781059822,0.001625
2317,1133,0.04140890945075051,0.0016875
2519,1211,0.04156181352399105,0.00175
1714,218,0.041735566906199346,0.0018125
2161,828,0.04176140987280624,0.001875
1738,48,0.04195287009378295,0.0019375
277,139,0.04196470142407669,0.002
1749,576,0.042200420887806935,0.0020625
550,85,0.04224381022764918,0.002125
1270,342,0.04228069823294663,0.0021875
2296,924,0.04228243411957894,0.00225
2307,960,0.04244280270974175,0.0023125
1561,598,0.04244873745398202,0.002375
21,124,0.04245855678204386,0.0024375
2441,1016,0.04273595524595499,0.0025
1371,626,0.042765820172786496,0.0025625
1666,624,0.04277767550039787,0.002625
2243,988,0.04279757467787358,0.0026875
1903,790,0.042873278054696845,0.00275
344,121,0.042943360060408865,0.0028125
1298,518,0.043059237789504955,0.002875
2359,1229,0.04311681904970294,0.0029375
1090,234,0.043194077198397234,0.003
287,155,0.043196939124891254,0.0030625
369,167,0.04340094583522235,0.003125
1889,846,0.043477777148025865,0.0031875
67,135,0.04370727264004117,0.00325
2925,1441,0.043922308290317326,0.0033125
509,235,0.044055808196781135,0.003375
2589,1345,0.044061716652871875,0.0034375
131,143,0.04440301389104875,0.0035
120,129,0.044407975679904066,0.0035625
2347,1269,0.04445240681096703,0.003625
81,133,0.04449591108031399,0.0036875
137,127,0.04463144350707944,0.00375
292,37,0.044645557846774944,0.0038125
471,289,0.04472416135097458,0.003875
458,9,0.04476535005436723,0.0039375
3091,1679,0.04510262992610932,0.004
963,645,0.04517819593799399,0.0040625
72,122,0.04525292191968106,0.004125
42,126,0.045446852548055916,0.0041875
295,195,0.04551057615498755,0.00425
283,191,0.04572186420944837,0.0043125
1014,606,0.04577082325179738,0.004375
162,147,0.04588724124897987,0.0044375
156,145,0.045935099073483615,0.0045
1187,881,0.04604675582753218,0.0045625
3087,1765,0.046289173266396234,0.004625
92,137,0.04636107854407784,0.0046875
3276,1882,0.04638726335798159,0.00475
215,171,0.04640213165980814,0.0048125
106,141,0.04645498038653704,0.004875
1830,1032,0.04657792070853016,0.0049375
2193,1170,0.0465843831748874,0.005
14,131,0.046597875487479345,0.0050625
993,693,0.046617415481237094,0.005125
802,50,0.04666007960944549,0.0051875
140,119,0.046878134863060174,0.00525
90,134,0.04697673558469398,0.0053125
178,115,0.04703826113076968,0.005375
242,81,0.04706903167239343,0.0054375
1838,1205,0.04706986295868367,0.0055
89,125,0.04712687064434403,0.0055625
985,707,0.047248971677239494,0.005625
2599,1487,0.047259798859332715,0.0056875
44,118,0.04728156309194984,0.00575
102,130,0.04740508666605681,0.0058125
46,123,0.047432432959864164,0.005875
512,347,0.04743919966698936,0.0059375
141,149,0.04745702458352994,0.006
3428,2093,0.04745803076097147,0.0060625
2759,1577,0.047479673905683986,0.006125
126,111,0.0475284446124156,0.0061875
2956,1751,0.048018780342702336,0.00625
174,153,0.04809203765804121,0.0063125
208,175,0.048131290278588396,0.006375
206,136,0.04824064181444433,0.0064375
3082,1900,0.048286263531494296,0.0065
1502,982,0.048306235302430084,0.0065625
266,229,0.04838922299343899,0.006625
927,687,0.0484321603121867,0.0066875
3986,2499,0.04856584116676287,0.00675
415,279,0.04859362054573473,0.0068125
87,120,0.048595378106009675,0.006875
229,189,0.048687635716376444,0.0069375
3175,2050,0.04868885854771034,0.007
118,128,0.04869890723445726,0.0070625
3977,2489,0.04871549524772614,0.007125
374,313,0.04880290175078961,0.0071875
3052,1911,0.04904270538796681,0.00725
111,93,0.04906237723449565,0.0073125
216,219,0.049093439139001105,0.007375
3249,2106,0.04912685506750091,0.0074375
2793,1678,0.04926275878517224,0.0075
155,132,0.049287296006465996,0.0075625
200,203,0.04945901850647613,0.007625
3195,2053,0.04948314616426321,0.0076875
361,269,0.04948628896193878,0.00775
2543,1589,0.04951534005267316,0.0078125
261,227,0.04951900302483203,0.007875
3735,2413,0.04955464131220418,0.0079375
1871,1273,0.049695865478964506,0.008
3077,1994,0.049786657528813186,0.0080625
148,107,0.04985230148633547,0.008125
76,113,0.049965918765777426,0.0081875
27,116,0.04998235095937699,0.00825
159,138,0.05002443068730631,0.0083125
3961,2563,0.05002678361720711,0.008375
3790,2467,0.050150596087740994,0.0084375
73,63,0.050202165168379,0.0085
204,207,0.05034432609781549,0.0085625
186,183,0.05043533133772092,0.008625
109,55,0.050452425355181914,0.0086875
146,99,0.05048989252154122,0.00875
3069,2074,0.050498385112608665,0.0088125
2893,1853,0.050500530521491074,0.008875
144,165,0.05052159796384006,0.0089375
297,277,0.05058197432257806,0.009
