,cdf,batch_execution_time
0,0.0,0.008387589604279218
1,0.01,0.008870695503205394
2,0.02,0.009941851212208306
3,0.03,0.010306278307754034
4,0.04,0.010409858161462445
5,0.05,0.010641412880810925
6,0.06,0.011053568061265803
7,0.07,0.011481686525419796
8,0.08,0.012118743552489568
9,0.09,0.012338856079540583
10,0.1,0.012487814364361043
11,0.11,0.012613319027283364
12,0.12,0.012714630318108891
13,0.13,0.01274008503346046
14,0.14,0.01279114744735968
15,0.15,0.012868125059607022
16,0.16,0.012919700659469575
17,0.17,0.012997451909840904
18,0.18,0.013023472834585331
19,0.19,0.013049545853273191
20,0.2,0.013075671070196661
21,0.21,0.013101848589856717
22,0.22,0.013154360956436932
23,0.23,0.01323352440140802
24,0.24,0.013260017943753182
25,0.25,0.013260017943753182
26,0.26,0.013339817236495882
27,0.27,0.013339817236495882
28,0.28,0.013339817236495882
29,0.29,0.013393283384271272
30,0.3,0.013393283384271272
31,0.31,0.013446963825009393
32,0.32,0.013473884673507913
33,0.33,0.013527888165181794
34,0.34,0.013554971024371348
35,0.35000000000000003,0.01358210810349922
36,0.36,0.01358210810349922
37,0.37,0.01363654535598093
38,0.38,0.01363654535598093
39,0.39,0.013663845747083996
40,0.4,0.013691200793624706
41,0.41000000000000003,0.013746075290919292
42,0.42,0.013746075290919292
43,0.43,0.013801169725858414
44,0.44,0.013828799695279554
45,0.45,0.013828799695279554
46,0.46,0.013884225690625371
47,0.47000000000000003,0.013884225690625371
48,0.48,0.013912021938254242
49,0.49,0.013967781489349901
50,0.5,0.01399574501585511
51,0.51,0.01399574501585511
52,0.52,0.014023764525396363
53,0.53,0.014079971942123988
54,0.54,0.014079971942123988
55,0.55,0.014108160074140246
56,0.56,0.014136404638853238
57,0.5700000000000001,0.014136404638853238
58,0.58,0.014221478060087686
59,0.59,0.014278477915038083
60,0.6,0.014307063456409525
61,0.61,0.014335706226092027
62,0.62,0.01439316390890434
63,0.63,0.01442197905186511
64,0.64,0.014450851882799777
65,0.65,0.014508771070787758
66,0.66,0.0146253067995911
67,0.67,0.014654586693083775
68,0.68,0.014683925204981843
69,0.6900000000000001,0.014713322452639456
70,0.7000000000000001,0.01480186778723828
71,0.71,0.014920757694717035
72,0.72,0.014950629081493246
73,0.73,0.015010551382498934
74,0.74,0.015100885452111988
75,0.75,0.015222177095846093
76,0.76,0.015252651924866805
77,0.77,0.015467690883915258
78,0.78,0.0156544213789748
79,0.79,0.028296937709456103
80,0.8,0.03943894190131432
81,0.81,0.04924233767516848
82,0.8200000000000001,0.057097128398211475
83,0.8300000000000001,0.062100488338221946
84,0.84,0.0656773338513936
85,0.85,0.06959925690617912
86,0.86,0.07464577418282689
87,0.87,0.08134943941769897
88,0.88,0.08466937414937771
89,0.89,0.08830122405588647
90,0.9,0.09135508819882901
91,0.91,0.09603896533096172
92,0.92,0.1023864131085028
93,0.93,0.1067782264248484
94,0.9400000000000001,0.10915337908003694
95,0.9500000000000001,0.11113592999394986
96,0.96,0.1149795237292563
97,0.97,0.11848117272344057
98,0.98,0.12160208024310702
99,0.99,0.1265647569687642
100,1.0,0.18470393946700464
