Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,181.02455664353613,0.37871246159735594,25.372168938511017,0.0530798513357971,25.372168938511017,0.0530798513357971,155.65238770502862,0.0,181.02455664353963,0.3787124615973632,0.7673627345557474,0.7673627345557474,0.000262166974566364,0.37710710022799243,,3405,2927,478,6.123430962343096,0.0
1,129.85117744371146,0.4096251654375756,17.293019339381345,0.05455211148069825,17.293019339381345,0.05455211148069825,112.37126374255261,0.0,129.66428308193395,0.4090355933184036,1.1054010502345992,1.1054010502345992,0.0003192033064494944,0.4061380958784759,0.010131535617095566,3780,3463,317,10.92429022082019,0.0
2,111.72774199183158,0.4153447657688906,14.79795789975676,0.05501099590987643,14.79795789975676,0.05501099590987643,96.63592642477654,0.0,111.4338843245333,0.41425235808376687,1.211540203969158,1.211540203969158,0.0003495499722934674,0.4108408988396372,0.12864962562998616,3735,3466,269,12.884758364312267,0.0
3,47.292128432253705,0.7627762650363501,4.012790437105793,0.06472242640493214,4.012790437105793,0.06472242640493214,42.85169322275225,0.0,46.864483659858045,0.7558787687073878,1.433939037489334,1.433939037489334,0.0003767574980266248,0.7396482160445866,0.10103447426804546,3868,3806,62,61.38709677419355,0.0
4,96.46439546024062,0.4104867891925133,12.782698403934003,0.05439446129333618,12.782698403934003,0.05439446129333618,83.33941717509416,0.3422798812133343,96.12211557902816,0.4090302790596943,1.0622681338371214,0.7199882526237871,0.0002812454111811668,0.4059664992612916,0.5334370691232332,2795,2560,235,10.893617021276595,0.0
5,35.87955865496079,0.6899915125953998,2.942300874068854,0.056582709116708735,2.942300874068854,0.056582709116708735,32.81185832383361,0.12539945705844224,35.75415919790247,0.6875799845750474,0.7126700909143731,0.5872706338559308,0.0003504001395321783,0.6762863185393542,0.4516692035194372,1728,1676,52,32.23076923076923,0.0
6,121.06569018014994,0.40626070530251657,16.21617056764787,0.05441667975720761,16.21617056764787,0.05441667975720761,104.8460844856403,0.0029219210603952384,121.06225505328817,0.40624917803116833,0.6735220962975186,0.6706001752371233,0.0002624658220106158,0.40400056403977325,0.8909152398205524,2853,2555,298,8.573825503355705,0.0
7,65.41502330554661,0.46725016646819006,7.689427513029213,0.05492448223592295,7.689427513029213,0.05492448223592295,57.08845465806246,0.6371411344548923,64.77788217109168,0.4626991583649405,1.0450874824800058,0.40794634802511354,0.00026820930179165915,0.4597852558790472,0.03638096184262629,1661,1521,140,10.864285714285714,0.0
8,31.151832910474873,0.7987649464224327,2.8745691905899426,0.07370690232281904,2.8745691905899426,0.07370690232281904,27.754554019379043,0.4254428448897465,30.629123209968984,0.7853621335889484,1.4276008804848042,1.0021580355950577,0.0002920891972005414,0.762159795640771,0.21921846375859655,3470,3431,39,87.97435897435898,0.0
9,334.8222092257636,0.34732594318025267,49.00821371838937,0.050838395973432954,49.00821371838937,0.050838395973432954,285.07159846515987,0.42124198820025427,334.0798121835492,0.34655582176716726,1.5904955145353759,1.1692535263351216,0.0004036083970780537,0.34567605156766407,0.012100070882943292,3861,2897,964,3.0051867219917012,0.0
