,Request Id,prefill_time_execution_plus_preemption,cdf
10819,9503,0.019411047352718924,6.25e-05
15223,13258,0.019412631352679455,0.000125
10913,9274,0.019431543352652625,0.0001875
8368,7805,0.0194338953526767,0.00025
12938,10164,0.019435143352666273,0.0003125
4100,1441,0.019436583352685943,0.000375
6660,4883,0.01945827935270472,0.0004375
14915,13673,0.01946053535266401,0.0005
2981,435,0.01948304735269346,0.0005625
4308,2106,0.019501287352710506,0.000625
15240,13910,0.01950459935278559,0.0006875
15489,13728,0.019506826552742496,0.00075
3230,1986,0.019967758359683785,0.0008125
3435,1929,0.019967758359683785,0.000875
3656,2997,0.019967758359683785,0.0009375
14313,12133,0.019967758359712207,0.001
8965,8454,0.019980990359613315,0.0010625
14988,12383,0.019980990359613315,0.001125
3779,3500,0.019980990359727002,0.0011875
1238,707,0.01998209435970466,0.00125
6991,5372,0.01998382235973395,0.0013125
6516,3716,0.02000595035974584,0.001375
3210,590,0.020006094359708015,0.0014375
9043,7281,0.02002399835964752,0.0015
8865,8032,0.020027790359677056,0.0015625
11139,9099,0.020067817559720424,0.001625
8931,6278,0.020090574359699076,0.0016875
7008,5615,0.02015493755970965,0.00175
10482,8724,0.020355828738956916,0.0018125
11256,8657,0.020355828738956916,0.001875
11922,9225,0.020355828738956916,0.0019375
12054,9903,0.020355828738956916,0.002
7873,5705,0.02143751871767563,0.0020625
9562,6846,0.02143751871767563,0.002125
10813,8876,0.02143751871767563,0.0021875
11965,10852,0.02143751871767563,0.00225
2115,1251,0.02143751871768984,0.0023125
1789,187,0.021437518717691617,0.002375
2058,651,0.02197774714936429,0.0024375
10132,8337,0.02201766394932747,0.0025
13225,10888,0.02215854627229419,0.0025625
14379,11831,0.02215854627229419,0.002625
15207,12807,0.02215854627229419,0.0026875
3192,782,0.022158546272379454,0.00275
5145,5049,0.022158546272407875,0.0028125
15248,12863,0.022236889549276384,0.002875
15903,13954,0.02227817433913515,0.0029375
11958,9466,0.022324659831383542,0.003
12064,9068,0.022324659831383542,0.0030625
13841,11414,0.022324659831383542,0.003125
14913,13391,0.022324659831383542,0.0031875
7945,6034,0.022324659831440385,0.00325
14282,12436,0.02234571034932742,0.0033125
3302,1133,0.02237965593901947,0.003375
10685,8780,0.0226649425268306,0.0034375
11924,9020,0.0226649425268306,0.0035
13874,12650,0.0226649425268306,0.0035625
15951,14132,0.022664942526944287,0.003625
7978,5957,0.02266965692172107,0.0036875
15963,14465,0.02270243779184966,0.00375
5629,3695,0.02270531779186058,0.0038125
9173,9264,0.022707752587621144,0.003875
3098,1861,0.022707752587649566,0.0039375
7622,4972,0.022707752587677987,0.004
15943,14698,0.022708712587700575,0.0040625
15972,14615,0.022708712587700575,0.004125
5749,5662,0.022739352921689715,0.0041875
15957,15476,0.022794265309130424,0.00425
4549,2523,0.022884913728347556,0.0043125
11027,8360,0.02305424351595775,0.004375
12318,10228,0.023070558487006565,0.0044375
14048,12088,0.023070558487006565,0.0045
14978,12637,0.023070558487006565,0.0045625
15971,14187,0.023070558487006565,0.004625
15995,15364,0.023070558487006565,0.0046875
4847,2681,0.023070558487034987,0.00475
5131,2467,0.023070558487034987,0.0048125
5216,2498,0.023070558487034987,0.004875
5488,2499,0.023070558487034987,0.0049375
5584,2951,0.023070558487034987,0.005
5242,3321,0.02307055848706341,0.0050625
6469,3558,0.02307055848706341,0.005125
7068,4971,0.02307055848706341,0.0051875
8387,6990,0.023112120156042693,0.00525
12555,10775,0.023112120156042693,0.0053125
2590,925,0.023112120156056903,0.005375
15386,13435,0.02311212015615638,0.0054375
4106,1900,0.0231636426852333,0.0055
15986,14577,0.023193688316041516,0.0055625
9536,7483,0.0232008493298963,0.005625
11583,9259,0.0232008493298963,0.0056875
4757,2686,0.023200849329924722,0.00575
3502,2019,0.02330414591602903,0.0058125
15973,14510,0.023307311485268656,0.005875
8536,7173,0.023309858366019398,0.0059375
9962,7709,0.023309858366019398,0.006
11295,8540,0.023309858366019398,0.0060625
14926,12598,0.023309858366019398,0.006125
6968,4539,0.02330985836607624,0.0061875
7489,5482,0.02330985836607624,0.00625
2943,1852,0.02331623468523958,0.0063125
2689,1504,0.02334409693200712,0.006375
5780,2849,0.02334789060407161,0.0064375
4730,2820,0.023347917116041117,0.0065
14421,11938,0.023383451515996967,0.0065625
15323,12945,0.023391952316160314,0.006625
11590,9982,0.023404989105642926,0.0066875
4015,1911,0.023418877885205802,0.00675
9681,7432,0.023425320406431638,0.0068125
15960,14193,0.023615750509861755,0.006875
15979,15005,0.02366056321125143,0.0069375
11185,8521,0.023681937412675325,0.007
15993,15414,0.023770151119151706,0.0070625
13696,12518,0.023800249905661985,0.007125
5050,4634,0.023805235211057152,0.0071875
15932,13986,0.023820083552664073,0.00725
9376,8857,0.0239265092950518,0.0073125
13453,11422,0.023970235210981627,0.007375
9896,7000,0.023991196811039117,0.0074375
15985,14774,0.02413016641116883,0.0075
12830,11787,0.02417662289508371,0.0075625
10252,7872,0.02442446385191488,0.007625
7594,4841,0.024436204990081478,0.0076875
12960,10542,0.024475752190028288,0.00775
2366,1205,0.024506301472371206,0.0078125
11492,8523,0.024530486251933326,0.007875
3805,2391,0.024540835051880094,0.0079375
9627,9497,0.02456146803217507,0.008
15974,15773,0.024578733632097283,0.0080625
5344,4834,0.024614911072433188,0.008125
6002,3742,0.0246934947674049,0.0081875
14263,14350,0.024699696476545796,0.00825
6390,4525,0.02470632979009224,0.0083125
1803,626,0.024744095898753926,0.008375
6293,3385,0.02477755236742496,0.0084375
6090,3383,0.024819374590038024,0.0085
