,Request Id,request_execution_plus_preemption_time_normalized,cdf
15995,15991,0.011343208211286494,6.25e-05
15971,15872,0.01139769891591861,0.000125
15999,15877,0.01163148596382526,0.0001875
15969,15804,0.012044914891428098,0.00025
15985,15656,0.012330552688830139,0.0003125
15975,15978,0.012664189559504884,0.000375
15982,15971,0.012722010849825209,0.0004375
15998,15647,0.013486750010581658,0.0005
15988,15364,0.013786003866992289,0.0005625
15965,15584,0.013862850300907736,0.000625
15990,15288,0.013865120883589108,0.0006875
15993,15661,0.014466058066325832,0.00075
15997,15414,0.015025696208392928,0.0008125
15989,15550,0.015211666827383548,0.000875
15979,15655,0.015401682558896483,0.0009375
0,5,0.015531962995348618,0.001
15887,15988,0.016096523509965925,0.0010625
15910,15912,0.016924627058120194,0.001125
15968,15773,0.017128518256656764,0.0011875
15820,15996,0.01725118416134619,0.00125
15877,15997,0.017464721964561135,0.0013125
15992,15055,0.017574882172247952,0.001375
15880,15960,0.017874735784412503,0.0014375
15787,15993,0.018083576389373992,0.0015
15884,15987,0.018150411085580142,0.0015625
15839,15989,0.01817709315016772,0.001625
15978,15449,0.01823339986757911,0.0016875
15814,15984,0.01850650242035371,0.00175
15974,15473,0.018534941209364855,0.0018125
15994,14774,0.018619479741952837,0.001875
15886,15979,0.018649132776042274,0.0019375
15888,15982,0.0188080638067612,0.002
15828,15976,0.01882746308205287,0.0020625
15991,14807,0.01905663939877103,0.002125
15847,15994,0.019090918259915907,0.0021875
15937,15771,0.019119116558327837,0.00225
6,30,0.019218329096219948,0.0023125
15959,15625,0.019294743892728287,0.002375
15874,15928,0.01931895803559811,0.0024375
15996,14577,0.01957666845197977,0.0025
15862,15986,0.01958205527531969,0.0025625
15829,15973,0.01960706676903581,0.002625
15765,15985,0.0197003253841762,0.0026875
15881,15951,0.019776172561659724,0.00275
15986,15005,0.019947305619510445,0.0028125
15815,15990,0.019949223628628276,0.002875
15983,14786,0.02001579305706133,0.0029375
15936,15476,0.020107438358807832,0.003
15980,14911,0.02014059554405547,0.0030625
15857,15975,0.02029181107450419,0.003125
15891,15934,0.02029252586237191,0.0031875
15855,15967,0.020313238660349148,0.00325
15837,15944,0.020379672997278164,0.0033125
15737,15995,0.020438273296263607,0.003375
15654,15992,0.020564631147450586,0.0034375
15853,15963,0.020589258166063672,0.0035
15892,15832,0.020647036317311965,0.0035625
15844,15949,0.02082921718760249,0.003625
15987,14526,0.02087518085389194,0.0036875
15851,15924,0.020938809639166667,0.00375
15736,15980,0.020974608121248493,0.0038125
15856,15962,0.021060510908018627,0.003875
1,8,0.02112438126472229,0.0039375
15733,15998,0.021240191468260835,0.004
15981,14510,0.021282456324223976,0.0040625
15860,15900,0.021581456387353953,0.004125
15867,15935,0.02158791012646471,0.0041875
15640,15999,0.02169007036220718,0.00425
15977,14615,0.02176256656378225,0.0043125
15967,14883,0.021778985510905895,0.004375
15921,15754,0.021950434718944388,0.0044375
15890,15878,0.021982857731328225,0.0045
15873,15930,0.021992645413637744,0.0045625
15875,15907,0.022024203007042477,0.004625
15819,15955,0.02215512433478799,0.0046875
15970,14763,0.022156961168261453,0.00475
15746,15972,0.022168295809007137,0.0048125
7,13,0.02225710360055452,0.004875
15912,15781,0.022338711077374923,0.0049375
15842,15946,0.02250808257973354,0.005
15833,15943,0.022569807928294577,0.0050625
15954,15353,0.022575967582526963,0.005125
15786,15974,0.022587089117594734,0.0051875
15717,15969,0.022612730780302587,0.00525
15848,15896,0.02268257999162189,0.0053125
15805,15941,0.02269209491476958,0.005375
15984,14187,0.02277502250699405,0.0054375
15953,15309,0.022913397385209516,0.0055
15806,15937,0.022980920451500363,0.0055625
15858,15911,0.023130213626893124,0.005625
15864,15889,0.023303609930155796,0.0056875
15826,15931,0.023367432904025324,0.00575
15866,15895,0.023423478087673033,0.0058125
2,25,0.023536846561716958,0.005875
15846,15860,0.023925508138055135,0.0059375
15976,14237,0.024149038778145754,0.006
15712,15961,0.02430148961406686,0.0060625
496,751,0.024320229960780163,0.006125
15750,15959,0.0244034822091704,0.0061875
15799,15950,0.024423339978628673,0.00625
15876,15858,0.02451446702003016,0.0063125
15762,15966,0.024563026754578988,0.006375
15661,15981,0.02461631474571639,0.0064375
21,26,0.024684327754420712,0.0065
15782,15925,0.024747130306902336,0.0065625
9,58,0.024893665766621748,0.006625
15947,14132,0.024903466009279042,0.0066875
15964,14509,0.024903900227197046,0.00675
15878,15846,0.024925709076816807,0.0068125
6245,6539,0.025036922171958156,0.006875
2978,3254,0.025060516784156633,0.0069375
15861,15855,0.02507152951705348,0.007
15940,15198,0.025077093506306016,0.0070625
15902,15649,0.025101724738698303,0.007125
15776,15932,0.02510713074481506,0.0071875
15735,15948,0.02512553200918281,0.00725
15972,14025,0.025176122157236223,0.0073125
1566,1823,0.0251783229593149,0.007375
3,3,0.02519697511364821,0.0074375
15973,13949,0.025281414156981992,0.0075
15963,14465,0.025283540800433643,0.0075625
15774,15939,0.025285628865141584,0.007625
15824,15852,0.025460038096808687,0.0076875
15790,15923,0.025478335685081545,0.00775
15823,15881,0.025508759964434937,0.0078125
12,34,0.025530823560469963,0.007875
15859,15839,0.02555243803918085,0.0079375
15966,14193,0.025622322067497785,0.008
9879,10200,0.025634376265110354,0.0080625
15813,15903,0.02563630163188264,0.008125
15962,13866,0.02567926986893616,0.0081875
15835,15882,0.02575720082706405,0.00825
15960,14513,0.025823463909864845,0.0083125
15748,15929,0.02585143337344028,0.008375
15773,15921,0.025888215133329184,0.0084375
5,42,0.025901461158848976,0.0085
