,Request Id,request_execution_time,cdf
10258,10509,0.2431776253216525,6.25e-05
560,751,0.24341562321644594,0.000125
13159,13361,0.3906669857728692,0.0001875
5489,5848,0.39292745200179824,0.00025
3900,4073,0.40679211277003685,0.0003125
4730,5076,0.45030067488461634,0.000375
27,131,0.46324423673624326,0.0004375
40,168,0.46599944971214724,0.0005
8194,8536,0.4881047432300898,0.0005625
1899,2120,0.5138738718398296,0.000625
455,642,0.5249370136696525,0.0006875
716,888,0.556617755572566,0.00075
10912,11214,0.5629419906171472,0.0008125
11653,11864,0.5801148790925783,0.000875
7380,7610,0.6026987413520172,0.0009375
2050,2277,0.608510642150235,0.001
12212,12735,0.615812039492069,0.0010625
272,398,0.6200127115930586,0.001125
9773,9973,0.6212809724662303,0.0011875
11550,11789,0.625739488262314,0.00125
13050,13450,0.636385885532411,0.0013125
3761,4032,0.6372058782839854,0.001375
10889,11148,0.6429074059970362,0.0014375
3902,4090,0.6479037148947602,0.0015
6532,6775,0.6511869197674105,0.0015625
46,154,0.6563088531063574,0.001625
12636,13030,0.6597117161747598,0.0016875
15108,15538,0.6694838859222272,0.00175
5688,6032,0.6714980133127897,0.0018125
1666,1866,0.6779456764825631,0.001875
12703,12491,0.6787338761650674,0.0019375
10792,11045,0.6960713016796884,0.002
6874,6949,0.7015794173823348,0.0020625
8272,8734,0.7213626635547513,0.002125
4795,5023,0.7245840539052697,0.0021875
6453,6379,0.7342509562172146,0.00225
10152,10535,0.734361850407005,0.0023125
8454,8379,0.7344943958982257,0.002375
5894,6350,0.7389151276244966,0.0024375
5796,5835,0.7394929026969148,0.0025
11657,11853,0.7435853252464986,0.0025625
14883,15303,0.7523773165269622,0.002625
5269,5389,0.7528056850576186,0.0026875
4279,4686,0.7580364186045937,0.00275
13105,13240,0.7604049668275219,0.0028125
13828,14238,0.7656587675688519,0.002875
8751,9122,0.7746570658279895,0.0029375
11552,11876,0.7798470513423019,0.003
13391,13772,0.7849481998056596,0.0030625
2809,3071,0.7861291427185516,0.003125
12878,13041,0.7901467519390252,0.0031875
11923,12182,0.7906230129159099,0.00325
15000,15434,0.7917415959300907,0.0033125
3879,4246,0.7921721944220865,0.003375
3049,3335,0.7936475214865442,0.0034375
15684,15865,0.8014729269113458,0.0035
982,1200,0.8047397178562623,0.0035625
12883,13254,0.8078612602409887,0.003625
388,560,0.812105300752755,0.0036875
326,472,0.8124893007013386,0.00375
12502,12299,0.8234125942694932,0.0038125
5734,6072,0.8241445757995732,0.003875
10767,11020,0.8289148439776849,0.0039375
6931,7121,0.8409800738696466,0.004
9021,9265,0.8444974940277326,0.0040625
12688,13020,0.8506585560435489,0.004125
6071,6412,0.853208490124257,0.0041875
1167,1394,0.8546551191466549,0.00425
11671,12114,0.8592598343203536,0.0043125
4550,4665,0.8598922349310365,0.004375
13867,13683,0.8609480882393654,0.0044375
4223,4472,0.864741146848886,0.0045
4709,4781,0.8661762436237628,0.0045625
448,627,0.8726015411047213,0.004625
652,809,0.8730833338535421,0.0046875
3606,3795,0.875344883252858,0.00475
2727,2921,0.8776472249200539,0.0048125
7401,7687,0.8795319395408598,0.004875
407,569,0.8911606252068554,0.0049375
2954,3176,0.8984360496192245,0.005
3374,3571,0.9023179082991427,0.0050625
4962,5057,0.9030708498483373,0.005125
7325,7607,0.9075331947219708,0.0051875
701,845,0.9092273062973854,0.00525
11294,11580,0.9186989659564657,0.0053125
14441,14902,0.9217660595755935,0.005375
6651,6539,0.9224373821651424,0.0054375
815,955,0.9292906670464616,0.0055
1668,1849,0.9296454236441448,0.0055625
2,25,0.930737175976834,0.005625
641,801,0.9355885436722118,0.0056875
238,350,0.9376276351609397,0.00575
15096,15471,0.9395533336073969,0.0058125
8655,8951,0.9410370435975552,0.005875
9817,9989,0.9426259977638038,0.0059375
13836,14246,0.943648700576837,0.006
6666,6749,0.9444189524066167,0.0060625
5516,5982,0.9446718999580094,0.006125
5948,6154,0.9447720873093597,0.0061875
3184,3393,0.9448531177604862,0.00625
6731,6897,0.94650026336587,0.0063125
259,357,0.9469915474813654,0.006375
14268,14718,0.9490847221253647,0.0064375
502,675,0.950452289111648,0.0065
6603,7024,0.9524098257764947,0.0065625
5681,6016,0.9574936845299451,0.006625
3698,3959,0.9578324728773049,0.0066875
15626,15999,0.9604918781276066,0.00675
15647,15833,0.9652115489636005,0.0068125
10455,10688,0.9682331699312805,0.006875
13342,13464,0.9700892103243083,0.0069375
9561,9942,0.971732953647637,0.007
5108,5558,0.9722603654102755,0.0070625
6370,6684,0.974200076638279,0.007125
7929,8186,0.9754461855168428,0.0071875
1874,2087,0.9760713041077944,0.00725
14163,14623,0.9771497575471917,0.0073125
3696,3898,0.9778674453453307,0.007375
3080,3249,0.9788079400280753,0.0074375
14682,14752,0.9798569136452976,0.0075
8180,8504,0.9800157280662487,0.0075625
9433,9299,0.9807182998380394,0.007625
8318,8607,0.9833750443059558,0.0076875
7,65,0.991886691394601,0.00775
11427,11227,0.9925624896523977,0.0078125
10366,10589,1.0005357906768215,0.007875
11820,11937,1.0017291061923348,0.0079375
4461,4517,1.0020227394864705,0.008
6187,6139,1.002998321965329,0.0080625
7985,8021,1.0053869250384864,0.008125
2117,2364,1.0057332323460206,0.0081875
10268,10508,1.0059420877813439,0.00825
6642,6911,1.0071065203700889,0.0083125
6451,6966,1.0072150503155273,0.008375
3832,4111,1.0089797775338822,0.0084375
5493,5597,1.0104224493484237,0.0085
5722,5841,1.0132683334409556,0.0085625
5478,5589,1.0177518108734225,0.008625
1884,2077,1.0182049940007536,0.0086875
10079,10185,1.0184205061945137,0.00875
15829,15805,1.0194799669229453,0.0088125
10128,10352,1.0242598233289708,0.008875
6002,6121,1.02578897343964,0.0089375
9062,9458,1.0274327294800998,0.009
8050,8249,1.028115754326791,0.0090625
6135,6338,1.0297760146521269,0.009125
4121,4383,1.0306035431928637,0.0091875
12684,13046,1.0308576390741284,0.00925
10955,11204,1.0333894334559697,0.0093125
12813,13174,1.0335959376176347,0.009375
2468,2651,1.0343127420231966,0.0094375
3402,3718,1.0396369501207965,0.0095
12337,12839,1.0400008802165872,0.0095625
6597,6753,1.0410878761149125,0.009625
0,8,1.0413079556779605,0.0096875
7612,7900,1.0414286463159412,0.00975
9302,9504,1.0414763648168912,0.0098125
11078,11304,1.0417489469531696,0.009875
2478,2719,1.042113817794139,0.0099375
5231,5378,1.044307020671078,0.01
1615,1823,1.044675127714181,0.0100625
1524,1738,1.0449208029385346,0.010125
9999,9899,1.0480713881753332,0.0101875
1324,1529,1.0488998845843789,0.01025
4786,5007,1.0490773980578239,0.0103125
13965,14372,1.0507879242235996,0.010375
1818,2014,1.0563809017918204,0.0104375
5384,5485,1.0574573684305386,0.0105
133,255,1.0580809109049985,0.0105625
2349,2583,1.0595984400835146,0.010625
6879,7164,1.0596734343184457,0.0106875
11752,11841,1.0645074502908816,0.01075
10302,10369,1.0649371422500482,0.0108125
15140,15109,1.0716482437904191,0.010875
13857,14262,1.0725043037892947,0.0109375
5236,5321,1.07267837594089,0.011
2651,2862,1.0770205738493197,0.0110625
5006,5191,1.0772225764157204,0.011125
6310,6449,1.0779199966742317,0.0111875
4426,4469,1.0825550607783612,0.01125
9652,10018,1.0831571624295224,0.0113125
8245,8686,1.0833934358635984,0.011375
7407,7695,1.0841679523885523,0.0114375
13089,13494,1.086450652387517,0.0115
12553,12876,1.0880538473538108,0.0115625
8313,8599,1.089129537498453,0.011625
13400,13389,1.0903075366865622,0.0116875
6126,6444,1.090753824926944,0.01175
11248,11516,1.0928656034465614,0.0118125
382,526,1.0929954197852652,0.011875
6839,7017,1.0949052381154782,0.0119375
3,20,1.095373540584581,0.012
7147,7383,1.0964591145308982,0.0120625
1187,1397,1.0974226331513226,0.012125
10088,10193,1.0983405575269225,0.0121875
7438,7784,1.100730230574885,0.01225
