,Request Id,prefill_time_execution_plus_preemption,cdf
5588,5662,0.01839521237104691,6.25e-05
8315,5957,0.01839521237104691,0.000125
6050,2849,0.01891233634566447,0.0001875
6548,4883,0.01891233634566447,0.00025
7283,4147,0.01891233634566447,0.0003125
2911,1504,0.018912336345678682,0.000375
3346,435,0.018912336345678682,0.0004375
4411,1441,0.018912336345678682,0.0005
4521,2106,0.018912336345678682,0.0005625
7072,6559,0.018912336345692893,0.000625
7245,5227,0.018912336345692893,0.0006875
8758,7805,0.018912336345692893,0.00075
8774,5877,0.018912336345692893,0.0008125
10766,9274,0.018912336345692893,0.000875
10954,9503,0.018912336345692893,0.0009375
13334,10164,0.018912336345692893,0.001
15129,13673,0.018912336345692893,0.0010625
15404,13910,0.018912336345692893,0.001125
15581,13258,0.018912336345692893,0.0011875
15873,13728,0.018912336345692893,0.00125
15975,15771,0.018912336345692893,0.0013125
7118,5372,0.01995775835968061,0.001375
7258,5615,0.01995775835968061,0.0014375
8148,6213,0.01995775835968061,0.0015
8826,8032,0.01995775835968061,0.0015625
8838,8454,0.01995775835968061,0.001625
9196,6278,0.01995775835968061,0.0016875
9315,7281,0.01995775835968061,0.00175
9909,7000,0.01995775835968061,0.0018125
10076,9194,0.01995775835968061,0.001875
10154,8337,0.01995775835968061,0.0019375
10936,8360,0.01995775835968061,0.002
11478,9099,0.01995775835968061,0.0020625
1243,707,0.019957758359701927,0.002125
2252,651,0.019957758359701927,0.0021875
2581,624,0.01995775835970548,0.00225
3972,590,0.01995775835970548,0.0023125
3377,1986,0.019957758359709032,0.002375
3609,1929,0.019957758359709032,0.0024375
3703,2997,0.019957758359709032,0.0025
3758,3500,0.019957758359709032,0.0025625
3792,2019,0.019957758359709032,0.002625
4900,2820,0.019957758359709032,0.0026875
5110,4634,0.019957758359709032,0.00275
5758,2489,0.019957758359709032,0.0028125
6744,3716,0.019957758359709032,0.002875
7904,4974,0.019957758359709032,0.0029375
11504,9539,0.019957758359737454,0.003
14115,11422,0.019957758359737454,0.0030625
14695,12436,0.019957758359737454,0.003125
14778,12133,0.019957758359737454,0.0031875
15005,11938,0.019957758359737454,0.00325
15027,12383,0.019957758359737454,0.0033125
15175,12863,0.019957758359737454,0.003375
15742,12945,0.019957758359737454,0.0034375
15968,13827,0.019957758359737454,0.0035
15979,14774,0.019957758359737454,0.0035625
15985,14577,0.019957758359737454,0.003625
15992,15005,0.019957758359737454,0.0036875
11265,9982,0.020345828738982163,0.00375
14013,12518,0.020345828738982163,0.0038125
15783,13954,0.020345828738982163,0.003875
3083,1852,0.020345828739010585,0.0039375
4447,1900,0.020345828739010585,0.004
4581,2834,0.020345828739010585,0.0040625
5485,4327,0.020345828739010585,0.004125
6649,4543,0.020345828739010585,0.0041875
3556,1133,0.02034582873901769,0.00425
7485,5422,0.020345828739039007,0.0043125
10497,8724,0.020345828739039007,0.004375
11204,8657,0.020345828739039007,0.0044375
11934,9225,0.020345828739039007,0.0045
12355,9903,0.020345828739039007,0.0045625
2256,1251,0.021427518717686667,0.004625
1990,187,0.021427518717691996,0.0046875
4769,2523,0.021427518717700877,0.00475
5520,4479,0.021427518717700877,0.0048125
6155,3383,0.021427518717700877,0.004875
6727,4525,0.021427518717700877,0.0049375
8147,4841,0.021427518717700877,0.005
8415,5705,0.021427518717700877,0.0050625
9331,8857,0.021427518717700877,0.005125
9598,6846,0.021427518717700877,0.0051875
10819,8876,0.021427518717700877,0.00525
12149,10852,0.021427518717700877,0.0053125
13297,10542,0.021427518717700877,0.005375
13757,11787,0.021427518717700877,0.0054375
2517,1205,0.02214854627237628,0.0055
3905,782,0.02214854627237628,0.0055625
5335,5049,0.02214854627237628,0.005625
5471,4834,0.02214854627237628,0.0056875
6430,3385,0.02214854627237628,0.00575
9594,6187,0.02214854627237628,0.0058125
11668,9169,0.02214854627237628,0.005875
12184,9518,0.02214854627237628,0.0059375
13594,10888,0.022148546272433123,0.006
14811,11831,0.022148546272433123,0.0060625
14840,11755,0.022148546272433123,0.006125
15157,12807,0.022148546272433123,0.0061875
15790,13290,0.022148546272433123,0.00625
15918,14513,0.022148546272433123,0.0063125
4064,2391,0.02231465983140879,0.006375
4378,1911,0.02231465983140879,0.0064375
8311,6218,0.02231465983140879,0.0065
8370,6034,0.02231465983140879,0.0065625
9290,7430,0.02231465983140879,0.006625
9528,7871,0.02231465983140879,0.0066875
10370,7872,0.02231465983140879,0.00675
11445,9172,0.02231465983140879,0.0068125
11801,8523,0.02231465983140879,0.006875
11991,9466,0.02231465983140879,0.0069375
12219,9068,0.02231465983140879,0.007
14560,11414,0.02231465983140879,0.0070625
14656,13391,0.02231465983140879,0.007125
15957,14510,0.02231465983140879,0.0071875
10258,10509,0.02265482726238588,0.00725
13994,12650,0.02265482726238588,0.0073125
14221,11413,0.02265482726238588,0.007375
15344,12952,0.02265482726238588,0.0074375
15850,14132,0.02265482726238588,0.0075
15964,14526,0.02265482726238588,0.0075625
15997,15971,0.02265482726238588,0.007625
3056,790,0.022654827262428512,0.0076875
5684,3787,0.022654827262442723,0.00775
6224,3742,0.022654827262442723,0.0078125
7909,5895,0.022654827262442723,0.007875
9520,8662,0.022654827262442723,0.0079375
9856,6525,0.022654827262442723,0.008
10669,8780,0.022654827262442723,0.0080625
11989,9020,0.022654827262442723,0.008125
9609,8107,0.022690437791879958,0.0081875
15931,14465,0.022690437791879958,0.00825
9606,9497,0.022693317791834033,0.0083125
5634,3695,0.022693317791862455,0.008375
15986,15773,0.022693317791890877,0.0084375
2876,3044,0.02269575258765144,0.0085
7827,4972,0.02269575258765144,0.0085625
9154,9264,0.02269575258765144,0.008625
13546,10782,0.02269575258765144,0.0086875
14715,13215,0.02269575258765144,0.00875
3153,1861,0.022695752587665652,0.0088125
15795,14698,0.022696712587617185,0.008875
15952,14615,0.022696712587617185,0.0089375
6819,5005,0.02269671258767403,0.009
2689,643,0.023058420486215425,0.0090625
