,Request Id,request_model_execution_time_normalized,cdf
8984,8454,0.02489346914176996,0.00010969723562966213
2192,1251,0.024929465036977017,0.00021939447125932427
8938,8032,0.024934346499622288,0.0003290917068889864
5510,4479,0.024955001390383875,0.00043878894251864854
2502,1205,0.024956107462015834,0.0005484861781483107
3488,1487,0.02496464981649393,0.0006581834137779728
2347,651,0.024968405079276793,0.000767880649407635
3875,1189,0.024969012792706587,0.0008775778850372971
3378,435,0.024969327910796073,0.0009872751206669592
3667,1345,0.024969571395533987,0.0010969723562966214
3720,1109,0.024970347091945812,0.0012066695919262834
2798,925,0.024970623794813292,0.0013163668275559457
2771,643,0.024971472797954312,0.0014260640631856077
3518,1027,0.024971973823481885,0.00153576129881527
3226,545,0.02497258361548289,0.001645458534444932
3730,1211,0.02497291369255065,0.0017551557700745941
5344,2489,0.02497559596779666,0.0018648530057042562
3399,1229,0.024975913698585477,0.0019745502413339184
5356,2499,0.02497675078630267,0.0020842474769635806
2978,487,0.02497776183972215,0.002193944712593243
6375,4525,0.024979336508403487,0.0023036419482229046
5427,4139,0.02497959116385647,0.002413339183852567
4212,1441,0.024981445413502685,0.002523036419482229
5415,2951,0.024982571911624202,0.0026327336551118913
3070,1861,0.02498478362713653,0.002742430890741553
3683,1577,0.024984937109011514,0.0028521281263712154
6494,4543,0.024985918075336486,0.0029618253620008776
2470,1273,0.02498591882285935,0.00307152259763054
6102,4097,0.024986558312961715,0.003181219833260202
5460,4327,0.024989123936315166,0.003290917068889864
3405,1929,0.024989245759722077,0.003400614304519526
5693,2849,0.02499157345921054,0.0035103115401491883
2190,699,0.024991626248504355,0.0036200087757788505
3445,1133,0.02499461491291287,0.0037297060114085123
2959,377,0.024994717464646935,0.0038394032470381746
5398,3951,0.02499632967190261,0.003949100482667837
5812,4005,0.024996640994727457,0.004058797718297499
3627,2997,0.02499673250240951,0.004168494953927161
4250,1765,0.02499742335666982,0.0042781921895568235
4318,1679,0.024998958750031244,0.004387889425186486
3263,1785,0.024999018239545916,0.004497586660816147
2953,337,0.02500003453497474,0.004607283896445809
3321,1269,0.02500093571776669,0.0047169811320754715
2632,471,0.025001594143034746,0.004826678367705134
4784,2681,0.025001746143560474,0.004936375603334796
5935,3383,0.02500368774792441,0.005046072838964458
4513,2523,0.025005410043752334,0.0051557700745941204
4010,1911,0.025006222855143184,0.005265467310223783
3097,1852,0.02500691974644258,0.005375164545853445
7157,4147,0.025006968081592192,0.005484861781483106
6785,4145,0.02500725755619408,0.0055945590171127685
3516,2019,0.0250075012093251,0.005704256252742431
5965,3387,0.025010581233118518,0.005813953488372093
6129,3385,0.025011950446875764,0.005923650724001755
2811,397,0.025013332728344512,0.006033347959631417
3710,1853,0.025013456728069584,0.00614304519526108
3423,1986,0.025015564121365592,0.006252742430890742
3812,2391,0.025015724925176515,0.006362439666520404
5613,4749,0.025015743614356305,0.0064721369021500655
5864,3325,0.025016823902485035,0.006581834137779728
6205,4197,0.02501786542537364,0.00669153137340939
6062,4157,0.025018247007995303,0.006801228609039052
5520,3695,0.02501885753982545,0.006910925844668714
6242,3833,0.02501919438798565,0.007020623080298377
5092,3321,0.025020412378915103,0.007130320315928039
5433,3841,0.025021381088053882,0.007240017551557701
4486,2529,0.025023811121373606,0.007349714787187363
1408,707,0.02502476285218214,0.007459412022817025
2137,295,0.025027620690138933,0.007569109258446687
6891,4647,0.02502777424882864,0.007678806494076349
5000,3141,0.025027872365929085,0.007788503729706011
6887,4547,0.02502801782643867,0.007898200965335674
3934,1751,0.025029125200023036,0.008007898200965336
2313,187,0.02502986403156672,0.008117595436594998
6686,4883,0.02503082692379538,0.00822729267222466
6504,5005,0.025031372853058287,0.008336989907854322
4660,2093,0.025031757932396058,0.008446687143483985
2860,39,0.0250325231727863,0.008556384379113647
5267,2563,0.025033960326363784,0.00866608161474331
6130,4675,0.02503437956147263,0.008775778850372971
7703,4841,0.025035202414649592,0.008885476086002632
2769,169,0.025035328793368807,0.008995173321632294
5674,3243,0.02503790506331466,0.009104870557261956
5840,4677,0.025041234445775086,0.009214567792891619
5029,3003,0.025044464948056434,0.00932426502852128
2864,1790,0.02504462571155844,0.009433962264150943
5791,3961,0.02504485930220437,0.009543659499780605
7122,4971,0.025046583318200245,0.009653356735410267
3664,2295,0.025047044142777006,0.00976305397103993
6662,4927,0.025047616561513365,0.009872751206669592
6491,4731,0.025048092034314323,0.009982448442299254
4777,2761,0.025048227063590257,0.010092145677928916
1414,645,0.025048901535804163,0.010201842913558579
5017,2467,0.02504919473075973,0.010311540149188241
4793,2873,0.02505046505408736,0.010421237384817903
6455,4859,0.025050995411036496,0.010530934620447565
4198,2773,0.025051393070287864,0.010640631856077228
2767,75,0.025051656072852247,0.01075032909170689
7445,4977,0.02505173406983487,0.01086002632733655
8913,7124,0.02505278661499404,0.010969723562966213
9092,8706,0.02505334153791302,0.011079420798595875
3496,1970,0.02505411734911992,0.011189118034225537
3318,1589,0.025055460415586435,0.0112988152698552
3844,2331,0.025056525780443352,0.011408512505484861
2935,1504,0.025056670209311977,0.011518209741114524
5637,3591,0.025057167377161838,0.011627906976744186
4981,2413,0.02505847023414361,0.011737604212373848
4224,2053,0.0250593422986281,0.01184730144800351
5161,3789,0.02505945942984262,0.011956998683633173
8963,6744,0.02506113845507802,0.012066695919262835
4535,2581,0.02506129936607772,0.012176393154892497
6337,4791,0.025061577499788268,0.01228609039052216
8080,5705,0.025062607357014214,0.012395787626151821
4572,2815,0.025063186664348095,0.012505484861781484
8046,6213,0.025064343476344883,0.012615182097411146
8577,5877,0.02506450701270222,0.012724879333040808
6380,4403,0.025065152498302525,0.012834576568670469
8811,7537,0.025065538530863643,0.012944273804300131
3562,1992,0.025066120411326408,0.013053971039929793
8408,5683,0.025068081110941186,0.013163668275559455
3074,790,0.02506847515497653,0.013273365511189118
8787,7173,0.025069273192205473,0.01338306274681878
8363,6273,0.02506956464411421,0.013492759982448442
8866,6203,0.02507178839056733,0.013602457218078104
8925,7120,0.0250721776090528,0.013712154453707767
8118,6135,0.025072872442827555,0.013821851689337429
3176,2034,0.02507447038919334,0.013931548924967091
6328,5161,0.025075617564155366,0.014041246160596753
8212,5957,0.025075964970679255,0.014150943396226415
5547,3549,0.02507853727012059,0.014260640631856078
8993,7141,0.025078741572516897,0.01437033786748574
7323,5227,0.025079199304897326,0.014480035103115402
8614,6145,0.02508052074712447,0.014589732338745064
4915,3481,0.02508185922122482,0.014699429574374727
6984,4539,0.025082570645017295,0.014809126810004387
2234,827,0.025083577988537085,0.01491882404563405
6962,5287,0.025086997492848023,0.015028521281263712
4316,1900,0.02508806216110754,0.015138218516893374
3515,988,0.02508853852388855,0.015247915752523036
8257,6597,0.02508880418899785,0.015357612988152698
3660,960,0.02508905239966569,0.01546731022378236
7464,5187,0.025089148038204508,0.015577007459412023
4352,2689,0.025090026377257876,0.015686704695041687
6956,5179,0.02509029042745884,0.015796401930671347
7964,6177,0.025090401404764616,0.015906099166301008
8895,6707,0.025090462812447922,0.01601579640193067
8837,6927,0.02509112795574741,0.016125493637560332
3124,2404,0.025091344644528335,0.016235190873189996
8618,7805,0.02509285670920258,0.016344888108819657
3526,828,0.025092916807746876,0.01645458534444932
8844,6616,0.025092935257506048,0.01656428258007898
4135,2229,0.025093782718631264,0.016673979815708645
6911,4407,0.025095088628190442,0.016783677051338305
3690,924,0.02509525685547942,0.01689337428696797
7719,5895,0.025096291011230003,0.01700307152259763
8924,6748,0.025096382083554882,0.017112768758227294
3589,2068,0.02509640495000351,0.017222465993856954
7094,5615,0.025097398864226014,0.01733216322948662
9013,7239,0.025098195900887414,0.01744186046511628
8935,6019,0.025099815570387058,0.017551557700745943
7688,5423,0.025100844738886106,0.017661254936375603
7716,5573,0.02510102176126894,0.017770952172005264
3863,2867,0.02510107457405323,0.017880649407634928
8007,5717,0.0251023723395871,0.017990346643264588
8979,7429,0.025104078964698087,0.018100043878894252
8063,5723,0.02510463854366423,0.018209741114523913
2327,223,0.025104650338273807,0.018319438350153577
3904,782,0.025105189717433456,0.018429135585783237
5196,5049,0.025105448988889573,0.0185388328214129
2812,624,0.02510615954894218,0.01864853005704256
3882,1678,0.025108075431384352,0.018758227292672226
8874,8176,0.025108369068894184,0.018867924528301886
2901,2286,0.025110850569349866,0.01897762176393155
3876,1016,0.02511126487811339,0.01908731899956121
4759,1882,0.025111796286716156,0.019197016235190874
7920,5829,0.025112066969557995,0.019306713470820535
8853,6989,0.025112946808667724,0.0194164107064502
3090,1871,0.02511318512946061,0.01952610794207986
8836,6375,0.02511332125478721,0.019635805177709523
5587,3787,0.025114755013984306,0.019745502413339184
4643,3047,0.025120156495531374,0.019855199648968844
4679,4531,0.025122592975355885,0.01996489688459851
2214,982,0.025124306837473468,0.02007459412022817
7823,5415,0.02512701906635809,0.020184291355857833
7249,5301,0.0251291056493963,0.020293988591487493
4221,1994,0.025129508290782768,0.020403685827117157
3056,2500,0.02513028829978737,0.020513383062746818
4001,590,0.025130358466286196,0.020623080298376482
2713,1032,0.025131020698547977,0.020732777534006142
4484,2106,0.02513173247528091,0.020842474769635806
1949,1990,0.025131821803053504,0.020952172005265467
2655,231,0.02513892428030391,0.02106186924089513
2031,741,0.02513954925557716,0.02117156647652479
3217,1170,0.025139792851649523,0.021281263712154455
2995,846,0.025141797033418286,0.021390960947784116
8521,7242,0.025142112090920554,0.02150065818341378
8596,6859,0.02514309463012753,0.02161035541904344
9028,8094,0.025143211715765005,0.0217200526546731
8652,6814,0.025143804545580007,0.021829749890302765
4908,2686,0.02514671405186081,0.021939447125932425
9034,9098,0.025149886820397843,0.02204914436156209
2648,563,0.02515080748501348,0.02215884159719175
4412,2050,0.025151103748727567,0.022268538832821413
4674,2548,0.02515204115775233,0.022378236068451074
2365,626,0.025152122226989603,0.022487933304080738
5391,2498,0.025154120843750766,0.0225976305397104
8172,6834,0.025156689745208606,0.022707327775340062
4515,2388,0.025158326984512747,0.022817025010969723
8540,6344,0.025158433537263734,0.022926722246599387
2886,1654,0.025158952083360248,0.023036419482229047
4137,2074,0.025159159209029988,0.02314611671785871
4778,2820,0.025160431977223,0.023255813953488372
5305,2786,0.02516342917439123,0.023365511189118036
5228,2728,0.02516459832713902,0.023475208424747696
8968,8031,0.025167351115924635,0.02358490566037736
2983,576,0.02516996971972004,0.02369460289600702
4571,2834,0.025170828306495713,0.02380430013163668
3916,2608,0.02517627276217045,0.023913997367266345
3822,2716,0.025178429067194343,0.024023694602896006
3139,218,0.025178453227101407,0.02413339183852567
1971,1533,0.02517850653524342,0.02424308907415533
2643,1611,0.025179628923254916,0.024352786309784994
7191,6559,0.02518438774245447,0.024462483545414655
5021,4634,0.025190468202850508,0.02457218078104432
8420,7605,0.025191447888365824,0.02468187801667398
5377,2976,0.025195847063776537,0.024791575252303643
2669,598,0.025199132048444067,0.024901272487933303
2323,1281,0.025200192964197766,0.025010969723562967
7307,6711,0.02520032927542893,0.025120666959192628
4926,2774,0.025201578053491804,0.025230364194822292
6602,5307,0.025201604558057707,0.025340061430451952
8274,6070,0.025201861772600354,0.025449758666081616
8319,5528,0.025204333402342818,0.025559455901711277
8215,5212,0.02520617093340841,0.025669153137340937
3556,2851,0.025206898780117646,0.0257788503729706
5139,3230,0.02520694434419949,0.025888547608600262
8087,6034,0.02520787478498645,0.025998244844229926
5789,3290,0.025209804295699214,0.026107942079859586
5070,2848,0.025214835167448657,0.02621763931548925
3317,48,0.025215724338558496,0.02632733655111891
2059,1729,0.02521789404435382,0.026437033786748575
8024,6218,0.02521816514235251,0.026546731022378235
5706,3340,0.025218405926444924,0.0266564282580079
6158,3742,0.025219576814911892,0.02676612549363756
4683,3527,0.025220485350431213,0.026875822729267224
7949,4974,0.025220773518826442,0.026985519964896884
5004,3088,0.025221301494861074,0.027095217200526548
7452,4324,0.02522267974202911,0.02720491443615621
6190,3274,0.0252229013535572,0.027314611671785873
5062,2866,0.025223256149876788,0.027424308907415533
1780,1147,0.02522400499721934,0.027534006143045197
2335,342,0.025224619460461114,0.027643703378674857
7839,4972,0.02522622838099507,0.027753400614304518
8326,6164,0.025226470240558914,0.027863097849934182
5794,3752,0.02522844150642899,0.027972795085563842
6336,4034,0.025230167990668077,0.028082492321193506
6701,3716,0.02523094888778599,0.028192189556823167
7353,4648,0.02523268184756228,0.02830188679245283
6619,3936,0.025232782576387353,0.02841158402808249
6482,4200,0.025233889499451993,0.028521281263712155
7492,6031,0.025234116445900616,0.028630978499341816
6424,5325,0.025236195104743477,0.02874067573497148
7392,4404,0.025236668614901862,0.02885037297060114
5954,3862,0.025239714374717406,0.028960070206230804
8541,6990,0.025239955888038994,0.029069767441860465
3917,3035,0.025239978136874248,0.02917946467749013
6750,3558,0.025239998300396443,0.02928916191311979
6653,3994,0.0252402345827773,0.029398859148749453
7231,4330,0.02524081557372577,0.029508556384379114
7457,4674,0.025241137092726483,0.029618253620008774
8019,6781,0.025241513274630516,0.029727950855638438
7544,5422,0.02524292647645181,0.0298376480912681
6902,5763,0.025243042133948946,0.029947345326897763
5966,3396,0.025243469839673623,0.030057042562527423
6666,4596,0.025245545327314635,0.030166739798157087
2263,518,0.02524665388684785,0.030276437033786747
8160,5788,0.025246786953903474,0.03038613426941641
3413,3031,0.02524697182851593,0.030495831505046072
7172,5372,0.02524904023232539,0.030605528740675736
3619,2624,0.025249210443880017,0.030715225976305396
7477,5154,0.025253229871393477,0.03082492321193506
6816,4970,0.025253908836104934,0.03093462044756472
8093,7009,0.025260613107922037,0.031044317683194385
4075,3288,0.025266426862385578,0.031154014918824045
5374,4834,0.025266770179683436,0.031263712154453706
6154,4626,0.025267955420842387,0.03137340939008337
5740,5662,0.025270655140174864,0.031483106625713034
4263,2960,0.025271550467968057,0.031592803861342694
5601,3648,0.025271583780048575,0.031702501096972355
7164,6902,0.02527256013675088,0.031812198332602015
7726,5262,0.025275254637738352,0.03192189556823168
7314,4296,0.025279189168899662,0.03203159280386134
5856,3214,0.025279728914332448,0.032141290039491004
1434,693,0.025279740949119646,0.032250987275120664
7469,5786,0.025281864065697233,0.03236068451075033
5932,4684,0.0252853855104602,0.03247038174637999
5160,4823,0.025289165934595164,0.03258007898200965
6115,5317,0.0252900732535779,0.03268977621763931
8749,8556,0.025292404678808108,0.03279947345326898
6944,5494,0.025297950286019923,0.03290917068889864
6344,4836,0.025300042144759425,0.0330188679245283
7626,5482,0.02530969418518173,0.03312856516015796
7320,5196,0.025310387416322053,0.03323826239578763
7721,6020,0.02531399638098928,0.03334795963141729
3455,3137,0.0253273517672692,0.03345765686704695
3790,3500,0.025329483872103178,0.03356735410267661
3430,3467,0.025333077290762673,0.03367705133830627
1508,1403,0.02533395249569218,0.03378674857393594
2219,2024,0.025334187839030246,0.0338964458095656
1311,687,0.02533587620877165,0.03400614304519526
7064,5344,0.02533728349432937,0.03411584028082492
6793,6330,0.02533750229859774,0.03422553751645459
1684,881,0.025343460114947005,0.03433523475208425
1160,1083,0.02534581516852915,0.03444493198771391
2008,234,0.025351203952482703,0.03455462922334357
5365,4238,0.025352336035257248,0.03466432645897324
8562,8124,0.025357412744723796,0.0347740236946029
4801,3865,0.0253606444726463,0.03488372093023256
8793,8812,0.025365036650067868,0.03499341816586222
5638,5067,0.025367933940253693,0.035103115401491886
2015,1721,0.025371649100591993,0.035212812637121546
2994,2589,0.025376790808093175,0.03532250987275121
4771,4495,0.025377576679478712,0.03543220710838087
1107,716,0.02537765826597366,0.03554190434401053
7305,5750,0.025381087770441936,0.035651601579640195
6957,6333,0.025384847067537325,0.035761298815269855
1749,1396,0.02538583603348581,0.035870996050899516
5334,5021,0.02538757671408047,0.035980693286529176
7902,7545,0.025394104386166193,0.036090390522158844
1503,1215,0.02539596795720457,0.036200087757788504
8682,8702,0.02539633400666722,0.036309784993418165
2721,2122,0.025396604468160534,0.036419482229047825
8324,8116,0.0253990988102369,0.03652917946467749
7431,7257,0.02540249900537904,0.03663887670030715
2836,2584,0.025405273124742278,0.036748573935936814
8676,8400,0.025407032073685987,0.036858271171566474
5579,5840,0.025418073146754875,0.03696796840719614
3249,2796,0.025424603752273865,0.0370776656428258
4745,4573,0.025425416366395722,0.03718736287845546
8084,7775,0.025425480690817886,0.03729706011408512
3780,3585,0.02542950590279997,0.037406757349714784
1175,950,0.025429537044491985,0.03751645458534445
8331,7924,0.02543422555817197,0.03762615182097411
2853,2642,0.02544825247296515,0.03773584905660377
2499,2262,0.025452563903230217,0.03784554629223343
3751,3463,0.025454578374213194,0.0379552435278631
8163,7981,0.025456900734596933,0.03806494076349276
3594,3118,0.025456991501967903,0.03817463799912242
1635,1291,0.025461417048910383,0.03828433523475208
3983,3603,0.02546323332041404,0.03839403247038175
3441,3478,0.02546501121668174,0.03850372970601141
3255,3002,0.02546922943994403,0.03861342694164107
7149,7104,0.025470855434213055,0.03872312417727073
2591,2061,0.0254742799712808,0.0388328214129004
4886,4613,0.025474293755713973,0.03894251864853006
700,593,0.02547461989451256,0.03905221588415972
7743,7790,0.0254759447778042,0.03916191311978938
8106,7683,0.025476375170466352,0.03927161035541905
8485,8444,0.025477408453058476,0.03938130759104871
7169,5976,0.02547976880193667,0.03949100482667837
3429,2991,0.025480459838443,0.03960070206230803
7043,6822,0.025482478388761845,0.03971039929793769
8615,8232,0.025483278612221903,0.039820096533567356
3422,3449,0.02548552211056187,0.03992979376919702
1992,1844,0.0254869278524111,0.04003949100482668
2920,3044,0.02549259941059436,0.04014918824045634
3341,3034,0.02550057099354343,0.040258885476086005
2020,1868,0.025502806498857174,0.040368582711715666
4524,4501,0.025504963291918096,0.040478279947345326
464,313,0.025504999081117273,0.04058797718297499
