,Request Id,request_execution_time,cdf
492,751,0.3877126749496871,0.00010969723562966213
5542,5848,0.4439872257915581,0.00021939447125932427
4799,5076,0.5136973458126064,0.0003290917068889864
3871,4073,0.583845209889839,0.00043878894251864854
3,168,0.5920623089784262,0.0005484861781483107
5,131,0.6038997426342448,0.0006581834137779728
429,642,0.683837138214345,0.000767880649407635
8247,8536,0.7181791521373881,0.0008775778850372971
1862,2120,0.7490465376883738,0.0009872751206669592
2063,2277,0.7647031203161154,0.0010969723562966214
7328,7610,0.7923526201884387,0.0012066695919262834
6609,6775,0.7932485062810265,0.0013163668275559457
3756,4032,0.8132608992121324,0.0014260640631856077
5647,5835,0.8164953034820895,0.00153576129881527
3807,4090,0.8355958178705335,0.001645458534444932
211,398,0.8382781219766093,0.0017551557700745941
646,888,0.8551336673580686,0.0018648530057042562
4833,5023,0.8652091067817959,0.0019745502413339184
6774,6949,0.8973508698727419,0.0020842474769635806
5738,6032,0.9027450391800097,0.002193944712593243
6075,6350,0.9046550573920223,0.0023036419482229046
8460,8734,0.9073812957686267,0.002413339183852567
6126,6412,0.9257351289563995,0.002523036419482229
5211,5389,0.9271003074562748,0.0026327336551118913
8187,8379,0.9303046811367753,0.002742430890741553
1624,1866,0.9478078397152704,0.0028521281263712154
8841,9122,0.9535634876749532,0.0029618253620008776
3970,4246,0.9728843514543785,0.00307152259763054
6201,6379,0.9747246542872907,0.003181219833260202
7504,7687,0.9793732809131498,0.003290917068889864
2863,3071,0.983606948291921,0.003400614304519526
1181,1394,1.004703731473032,0.0035103115401491883
4411,4686,1.0051292762087427,0.0036200087757788505
3133,3335,1.0059032664856817,0.0037297060114085123
2718,2921,1.0095169098590722,0.0038394032470381746
4472,4665,1.0099426204846662,0.003949100482667837
4592,4781,1.0240397513373902,0.004058797718297499
6376,6539,1.0267119558484394,0.004168494953927161
5784,6072,1.0283836069551053,0.0042781921895568235
8,154,1.0386749353658873,0.004387889425186486
595,809,1.0528677309491081,0.004497586660816147
9090,9265,1.0569182251477107,0.004607283896445809
6950,7121,1.0632071330559252,0.0047169811320754715
590,801,1.0731996758223394,0.004826678367705134
2930,3176,1.07529987644699,0.004936375603334796
4869,5057,1.081940810565887,0.005046072838964458
3786,3959,1.0914032537005527,0.0051557700745941204
5673,5841,1.105242466262445,0.005265467310223783
5887,6154,1.1115179695134279,0.005375164545853445
350,569,1.1118532922894673,0.005484861781483106
276,472,1.1121691951152168,0.0055945590171127685
1642,1849,1.1132465235097466,0.005704256252742431
3374,3571,1.1254087050463655,0.005813953488372093
4190,4472,1.1265903376748414,0.005923650724001755
6572,6749,1.132141305166478,0.006033347959631417
6735,6897,1.138028993139072,0.00614304519526108
354,560,1.1402271905403405,0.006252742430890742
3623,3898,1.1425342745403193,0.006362439666520404
981,1200,1.147396852752102,0.0064721369021500655
7907,8186,1.1546459389083863,0.006581834137779728
5745,6016,1.1548327612149663,0.00669153137340939
6706,6966,1.1624844107736092,0.006801228609039052
