,Request Id,decode_time_execution_plus_preemption_normalized,cdf
15983,15991,0.022532500645260772,6.25e-05
15964,15971,0.022815921600182084,0.000125
15910,15978,0.023373793709117918,0.0001875
15998,15877,0.023414181673347346,0.00025
15962,15872,0.02452505905685751,0.0003125
15933,15804,0.024712340673615982,0.000375
15988,15647,0.025463028768164787,0.0004375
15991,15656,0.025662343064965766,0.0005
15987,15661,0.026141386300048697,0.0005625
15990,15364,0.026855829552127942,0.000625
15943,15655,0.02710967526514052,0.0006875
15999,15288,0.02739577098779554,0.00075
15965,15584,0.027474151163607227,0.0008125
15949,15550,0.027515031676637554,0.000875
15916,15773,0.027617356240051013,0.0009375
15982,15414,0.027668970071552418,0.001
15495,15988,0.02803781411930283,0.0010625
15676,15997,0.028213839504062987,0.001125
15944,15449,0.029487047275538414,0.0011875
15934,15473,0.0296875004014772,0.00125
15736,15987,0.03007466620860452,0.0013125
15993,15055,0.030150776623117884,0.001375
15748,15912,0.030201143797548645,0.0014375
15262,15982,0.03039487597389229,0.0015
15642,15989,0.03044277373672249,0.0015625
15343,15986,0.03052116266040382,0.001625
15879,15625,0.03063945363633199,0.0016875
15739,15979,0.03069629674777069,0.00175
15282,15994,0.03070311506001747,0.0018125
15205,15996,0.030876636578454963,0.001875
15654,15960,0.03095146487800453,0.0019375
15840,15771,0.030990123714041442,0.002
15989,14774,0.03139150711113948,0.0020625
15994,14807,0.03176654706477172,0.002125
15572,15951,0.031803844803939045,0.0021875
15493,15975,0.031997298668751444,0.00225
15997,14577,0.0320759476599435,0.0023125
15438,15993,0.032120441180528966,0.002375
15344,15962,0.03218366222881531,0.0024375
15511,15984,0.03238471081489479,0.0025
15285,15992,0.032458719210469424,0.0025625
15986,15005,0.03251630943852027,0.002625
15340,15934,0.032611428281785294,0.0026875
14843,15998,0.032628712370644526,0.00275
15634,15995,0.032645048072290885,0.0028125
15631,15973,0.03270517863197881,0.002875
15976,14911,0.032730666536151774,0.0029375
15977,14786,0.032760936037451366,0.003
15496,15967,0.032842782444309146,0.0030625
15143,15999,0.03288271941762844,0.003125
15404,15985,0.032922447984680484,0.0031875
15528,15976,0.033194428415750855,0.00325
14969,15990,0.03357229791695241,0.0033125
15392,15930,0.03359694952005389,0.003375
15974,14883,0.03368872792600824,0.0034375
15645,15928,0.03372462878738732,0.0035
15979,14526,0.033854190380066894,0.0035625
15759,15781,0.03402327422797205,0.003625
15700,15963,0.034214884297099096,0.0036875
15972,14510,0.034265626304548005,0.00375
15981,14763,0.034336575793270714,0.0038125
15712,15832,0.03441916553933706,0.003875
15706,15754,0.034493983799995714,0.0039375
15791,15476,0.03450505561575553,0.004
15293,15946,0.03453570573409146,0.0040625
15648,15949,0.03458542402820017,0.004125
15515,15935,0.03468596657994945,0.0041875
15359,15878,0.03474313504992109,0.00425
15873,15353,0.03480452463701088,0.0043125
15980,14615,0.03480892727575684,0.004375
15057,15980,0.035474387707605894,0.0044375
15563,15944,0.035479925349810405,0.0045
15903,15309,0.03553926468717876,0.0045625
15996,14187,0.03558208006317721,0.004625
15726,15907,0.03576850556582464,0.0046875
15316,15924,0.03632490912258834,0.00475
15686,15955,0.0364955357029427,0.0048125
15446,15943,0.03673567105638879,0.004875
15068,15972,0.03698480422243862,0.0049375
14898,15974,0.037011730705055645,0.005
15181,15983,0.03717230827682295,0.0050625
15361,15900,0.037271056994260914,0.005125
15353,15969,0.03731642145138908,0.0051875
15992,14237,0.03764637557653163,0.00525
15985,14025,0.03773057609851116,0.0053125
15585,15889,0.037759513906249265,0.005375
15505,15911,0.037779888617135014,0.0054375
15952,14465,0.03790339036580602,0.0055
15521,15895,0.0379675280846361,0.0055625
15445,15858,0.03804820818027023,0.005625
15970,14193,0.038292917299768046,0.0056875
15594,15941,0.038395920947682474,0.00575
15266,15977,0.038567977072175984,0.0058125
15939,14513,0.03858318881131559,0.005875
15971,14509,0.03863069157375209,0.0059375
15351,15961,0.038659071398506446,0.006
15453,15981,0.03877417078980503,0.0060625
15481,15937,0.03878984069383626,0.006125
15689,15931,0.03882345524985366,0.0061875
15582,15896,0.03887768552417493,0.00625
15030,15970,0.03894053623362384,0.0063125
15995,13949,0.0390887503301074,0.006375
15735,15649,0.039301830583240396,0.0064375
15938,14132,0.03935524320149311,0.0065
15247,15846,0.039576168527506866,0.0065625
15973,13866,0.03960958226247294,0.006625
15097,15954,0.03961755453281726,0.0066875
14868,15966,0.03965154556795915,0.00675
15307,15959,0.03973068392297189,0.0068125
15783,15198,0.03979566933538455,0.006875
15937,14006,0.04032260060504888,0.0069375
15527,15855,0.04051629086049166,0.007
15966,13596,0.04051735321632918,0.0070625
15537,15839,0.04062839994852379,0.007125
15503,15778,0.040669448498029566,0.0071875
14916,15950,0.041124701137848454,0.00725
15335,15860,0.041129110897546096,0.0073125
15955,14349,0.04114727035428661,0.007375
15297,15882,0.04137807097578774,0.0074375
15189,15914,0.04140025571286969,0.0075
15941,13986,0.04163383409826546,0.0075625
15661,15939,0.04171360537749018,0.007625
15869,14698,0.041725507514707355,0.0076875
15637,15947,0.0418114974797865,0.00775
15666,15923,0.041832202451223946,0.0078125
15574,15925,0.041836150771556974,0.007875
15975,13784,0.04191140322889364,0.0079375
15072,15948,0.04205448979752588,0.008
15524,15881,0.04214236519771974,0.0080625
15409,15810,0.042149839482309465,0.008125
15705,15436,0.042258137570716586,0.0081875
15000,15964,0.04236513018783471,0.00825
15718,15843,0.0424094102167275,0.0083125
15946,14341,0.04245706798763936,0.008375
15695,15460,0.04247807647072045,0.0084375
