,Request Id,request_e2e_time_normalized,cdf
230,319,0.10791251169862903,0.00024850894632206757
270,334,0.14425090582687153,0.0004970178926441351
236,301,0.14816675963469017,0.0007455268389662028
221,299,0.1489952569003368,0.0009940357852882703
214,302,0.15154449594326258,0.001242544731610338
240,309,0.15191513335416748,0.0014910536779324055
268,318,0.15210555129609352,0.0017395626242544733
3,25,0.15557688275424025,0.0019880715705765406
247,314,0.15890187298375352,0.0022365805168986083
44,131,0.16165415271741068,0.002485089463220676
248,291,0.16370790910270525,0.0027335984095427437
2,20,0.16394772819268894,0.002982107355864811
243,312,0.16446180206106367,0.0032306163021868788
277,308,0.16449111604980182,0.0034791252485089465
274,328,0.16736067157257525,0.003727634194831014
273,292,0.16872292177950213,0.003976143141153081
261,315,0.16935500558077116,0.004224652087475149
7,30,0.1696218856835814,0.0044731610337972166
9,33,0.17248474262278124,0.004721669980119284
232,298,0.1747315078328132,0.004970178926441352
253,326,0.17601099586550412,0.005218687872763419
278,294,0.17604477899131044,0.0054671968190854875
237,285,0.1766375606467478,0.005715705765407555
31,95,0.177025435568531,0.005964214711729622
22,35,0.178259676465769,0.00621272365805169
28,27,0.17895272124126357,0.0064612326043737576
250,296,0.17981205314428517,0.006709741550695825
275,336,0.1798440843190997,0.006958250497017893
11,58,0.1815990764153494,0.00720675944333996
20,61,0.18238676117567715,0.007455268389662028
231,275,0.18295354656106622,0.007703777335984096
291,311,0.18393121346006971,0.007952286282306162
279,282,0.18424891864442433,0.008200795228628231
38,29,0.1842755630462302,0.008449304174950299
292,293,0.18576933872058388,0.008697813121272366
5,13,0.18576949276045285,0.008946322067594433
284,304,0.1858988504048746,0.0091948310139165
224,300,0.1869485429697888,0.009443339960238568
12,24,0.18709326518829592,0.009691848906560637
255,290,0.1878671395937628,0.009940357852882704
18,53,0.18805991874852512,0.010188866799204771
266,283,0.1882803177621274,0.010437375745526839
271,267,0.18842446924404002,0.010685884691848906
244,253,0.18854955371341717,0.010934393638170975
17,15,0.18923989669477415,0.011182902584493042
36,19,0.18942612215182725,0.01143141153081511
239,271,0.18969417993644166,0.011679920477137177
149,240,0.18980473129796957,0.011928429423459244
41,21,0.18995928025092954,0.012176938369781311
287,297,0.19014189565643266,0.01242544731610338
260,248,0.19020794831733825,0.012673956262425448
269,272,0.19034545829869193,0.012922465208747515
264,278,0.19050889164037224,0.013170974155069582
15,17,0.19091420112269794,0.01341948310139165
42,89,0.191465975823957,0.013667992047713717
251,286,0.1915659955402007,0.013916500994035786
280,274,0.19156900515686337,0.014165009940357853
259,281,0.19159080673679624,0.01441351888667992
262,325,0.1916465125894255,0.014662027833001988
256,280,0.1918346632352064,0.014910536779324055
263,256,0.19183571672111824,0.015159045725646123
10,7,0.1920113133627863,0.015407554671968192
6,32,0.192217257468555,0.015656063618290257
0,5,0.19264677451340823,0.015904572564612324
13,11,0.19306280072369758,0.016153081510934395
148,194,0.1931752562579541,0.016401590457256462
154,196,0.19344711288951502,0.01665009940357853
265,266,0.19349901216879384,0.016898608349900597
32,59,0.19451688877692783,0.017147117296222664
272,227,0.19503362362959098,0.01739562624254473
245,245,0.19533393718604752,0.0176441351888668
283,288,0.19653753168646937,0.017892644135188866
27,57,0.19749012461105211,0.018141153081510934
100,177,0.1977085561139006,0.018389662027833
222,284,0.19780858871876786,0.018638170974155068
19,51,0.19814944392375444,0.018886679920477135
213,260,0.19847490877756732,0.019135188866799206
