,Request Id,prefill_time_execution_plus_preemption,cdf
1438,707,0.00767539149898866,6.25e-05
2502,651,0.00767539149898866,0.000125
2963,624,0.00767539149898866,0.0001875
4149,590,0.00767539149898866,0.00025
3503,1986,0.007675391498992212,0.0003125
3520,1929,0.007675391498992212,0.000375
3688,2997,0.007675391498992212,0.0004375
3741,3500,0.007675391498992212,0.0005
3750,2019,0.007675391498992212,0.0005625
4883,2820,0.007675391498992212,0.000625
5022,4634,0.007675391498992212,0.0006875
5632,2489,0.007675391498992212,0.00075
6841,3716,0.007675391498992212,0.0008125
7205,5615,0.007675391498992212,0.000875
7261,5372,0.007675391498992212,0.0009375
8161,4974,0.007675391498992212,0.001
8172,6213,0.007675391498992212,0.0010625
8951,8032,0.007675391498992212,0.001125
9442,7281,0.007675391498992212,0.0011875
9508,6278,0.007675391498992212,0.00125
9996,9194,0.007675391498992212,0.0013125
10057,7000,0.007675391498992212,0.001375
10458,8337,0.007675391498992212,0.0014375
11011,8360,0.007675391498992212,0.0015
11402,9099,0.007675391498992212,0.0015625
11441,9539,0.007675391498992212,0.001625
14047,11422,0.007675391498992212,0.0016875
14610,12436,0.007675391498992212,0.00175
14865,12133,0.007675391498992212,0.0018125
15202,11938,0.007675391498992212,0.001875
15477,12383,0.007675391498992212,0.0019375
15659,12863,0.007675391498992212,0.002
15801,12945,0.007675391498992212,0.0020625
15954,13827,0.007675391498992212,0.002125
15964,14774,0.007675391498992212,0.0021875
15992,14577,0.007675391498992212,0.00225
5748,5662,0.007894269003202226,0.0023125
8377,5957,0.007894269003202226,0.002375
4600,2106,0.008158237384122913,0.0024375
5972,2849,0.008158237384122913,0.0025
6699,4883,0.008158237384122913,0.0025625
7316,6559,0.008158237384122913,0.002625
7333,4147,0.008158237384122913,0.0026875
7340,5227,0.008158237384122913,0.00275
8654,7805,0.008158237384122913,0.0028125
8787,5877,0.008158237384122913,0.002875
10671,9274,0.008158237384122913,0.0029375
11024,9503,0.008158237384122913,0.003
13270,10164,0.008158237384122913,0.0030625
15198,13673,0.008158237384122913,0.003125
15437,13910,0.008158237384122913,0.0031875
15876,15476,0.008158237384122913,0.00325
15962,15771,0.008158237384122913,0.0033125
3648,435,0.008158237384126465,0.003375
3044,1504,0.008158237384130018,0.0034375
4354,1441,0.008158237384130018,0.0035
5506,4479,0.008760444596816797,0.0035625
6065,3383,0.008760444596816797,0.003625
6719,4525,0.008760444596816797,0.0036875
8298,5705,0.008760444596816797,0.00375
9523,8857,0.008760444596816797,0.0038125
9937,6846,0.008760444596816797,0.003875
10827,8876,0.008760444596816797,0.0039375
12052,10852,0.008760444596816797,0.004
13373,10542,0.008760444596816797,0.0040625
2308,1251,0.008760444596823902,0.004125
4744,2523,0.008760444596831007,0.0041875
13443,11787,0.00876044459687364,0.00425
4040,2391,0.00910124530793155,0.0043125
4339,1911,0.00910124530793155,0.004375
7643,4324,0.00910124530793155,0.0044375
8148,6218,0.00910124530793155,0.0045
8206,6034,0.00910124530793155,0.0045625
9601,7430,0.00910124530793155,0.004625
10424,7872,0.00910124530793155,0.0046875
11533,9172,0.00910124530793155,0.00475
11735,8523,0.00910124530793155,0.0048125
11868,9466,0.00910124530793155,0.004875
12236,9068,0.00910124530793155,0.0049375
14485,11414,0.009101245307988393,0.005
15072,13391,0.009101245307988393,0.0050625
15949,14510,0.009101245307988393,0.005125
10469,8724,0.00927480086346577,0.0051875
11407,9982,0.00927480086346577,0.00525
11484,8657,0.00927480086346577,0.0053125
12061,9225,0.00927480086346577,0.005375
12419,9903,0.00927480086346577,0.0054375
3197,1852,0.009274800863494193,0.0055
3618,1133,0.009274800863494193,0.0055625
4506,1900,0.009274800863494193,0.005625
4670,2834,0.009274800863494193,0.0056875
5484,4327,0.009274800863494193,0.00575
6497,4543,0.009274800863494193,0.0058125
7719,5422,0.009274800863494193,0.005875
12309,10927,0.009274800863522614,0.0059375
13943,12518,0.009274800863522614,0.006
15772,13954,0.009274800863522614,0.0060625
9444,6187,0.009468938514260117,0.006125
11832,9169,0.009468938514260117,0.0061875
12278,9518,0.009468938514260117,0.00625
13720,10888,0.009468938514260117,0.0063125
14493,11755,0.009468938514260117,0.006375
15172,11831,0.009468938514260117,0.0064375
15650,12807,0.009468938514260117,0.0065
15771,13290,0.009468938514260117,0.0065625
15965,14513,0.009468938514260117,0.006625
4041,782,0.009468938514284986,0.0066875
2632,1205,0.009468938514288538,0.00675
5312,5049,0.009468938514288538,0.0068125
5388,4834,0.009468938514288538,0.006875
7916,5895,0.009715080228545503,0.0069375
9651,8662,0.009715080228545503,0.007
9715,6525,0.009715080228545503,0.0070625
10652,8780,0.009715080228545503,0.007125
12018,9020,0.009715080228545503,0.0071875
3151,790,0.009715080228573925,0.00725
5663,3787,0.009715080228573925,0.0073125
6253,3742,0.009715080228573925,0.007375
14141,12650,0.009715080228602346,0.0074375
14374,11413,0.009715080228602346,0.0075
15322,12952,0.009715080228602346,0.0075625
15923,14132,0.009715080228602346,0.007625
15952,14526,0.009715080228602346,0.0076875
6039,4005,0.010051939606341875,0.00775
7149,6902,0.010051939606341875,0.0078125
8569,6344,0.010051939606341875,0.007875
8658,6990,0.010051939606341875,0.0079375
10295,9432,0.010051939606341875,0.008
13070,10775,0.010051939606341875,0.0080625
14129,12011,0.010051939606341875,0.008125
14303,11040,0.010051939606341875,0.0081875
15636,13435,0.010051939606341875,0.00825
15911,13596,0.010051939606341875,0.0083125
15959,15978,0.010051939606341875,0.008375
2935,925,0.01005193960634898,0.0084375
14152,11295,0.010347870349164623,0.0085
