,Request Id,request_model_execution_time,cdf
515,751,0.15656757473716817,6.25e-05
10321,10509,0.16309513918816232,0.000125
34,168,0.23854341311222726,0.0001875
5537,5848,0.26089454288576525,0.00025
13189,13361,0.26723856351937625,0.0003125
23,131,0.27841639703016874,0.000375
3874,4073,0.2801678374596215,0.0004375
4799,5076,0.31537721510197747,0.0005
8222,8536,0.3231334993969618,0.0005625
10906,11214,0.37056862027133025,0.000625
694,888,0.3777648757481224,0.0006875
1859,2120,0.3966080495120011,0.00075
423,642,0.402342131558139,0.0008125
11580,11864,0.4059743709868866,0.000875
11605,11789,0.4114093119881972,0.0009375
7301,7610,0.41206180346693433,0.001
12561,12735,0.41745070432052345,0.0010625
9804,9973,0.42907224931946075,0.001125
12742,13030,0.43455158147790657,0.0011875
3753,4032,0.4351775708955392,0.00125
10860,11148,0.4353456569723333,0.0013125
2065,2277,0.43543199440717156,0.001375
263,398,0.4411355708326001,0.0014375
3809,4090,0.44393663389043947,0.0015
13147,13450,0.4448960354745628,0.0015625
5725,6032,0.44763921546165597,0.001625
6622,6775,0.44864107944491594,0.0016875
15194,15538,0.45574989292058987,0.00175
12330,12491,0.4639732030169651,0.0018125
8433,8734,0.486253817504138,0.001875
10870,11045,0.48700331230835125,0.0019375
823,955,0.4895957563629294,0.002
6221,6379,0.4906358514315029,0.0020625
6794,6949,0.4948360780179745,0.002125
4406,4686,0.4957505202095571,0.0021875
0,25,0.49576395409090945,0.00225
4839,5023,0.49785069602424953,0.0023125
6063,6350,0.49902728835839705,0.002375
11678,11853,0.5006846300523538,0.0024375
10364,10535,0.5007721384988215,0.0025
12948,13240,0.5070001187565417,0.0025625
8214,8379,0.5078131563318709,0.002625
5658,5835,0.5115574429277724,0.0026875
1630,1866,0.5186359526711379,0.00275
13927,14238,0.5202845855872438,0.0028125
5215,5389,0.5215840065406597,0.002875
11595,11876,0.5227381549309673,0.0029375
15186,15303,0.5250262886304978,0.003
8824,9122,0.5270382987676707,0.0030625
15096,15434,0.5315561665327071,0.003125
13473,13772,0.5318956537841948,0.0031875
12878,13041,0.5333726982676391,0.00325
2864,3071,0.5336979372709283,0.0033125
385,569,0.5354049334786202,0.003375
3966,4246,0.5374696210267188,0.0034375
12963,13254,0.5416177969341365,0.0035
3136,3335,0.5419295123268054,0.0035625
36,154,0.5419699724784551,0.003625
15794,15865,0.5442468775923016,0.0036875
10728,11020,0.550283766235267,0.00375
1,8,0.5514283101585491,0.0038125
5772,6072,0.553100071008803,0.003875
11894,12182,0.5575202478855699,0.0039375
986,1200,0.5601011527113432,0.004
6974,7121,0.5712845544242593,0.0040625
12729,13020,0.5718682687663679,0.004125
4479,4665,0.5728788977349601,0.0041875
12141,12299,0.5732487955083827,0.00425
630,801,0.5765709456658825,0.0043125
13523,13683,0.5774759678110767,0.004375
4192,4472,0.5820777557985825,0.0044375
3,20,0.5841925343576668,0.0045
11828,12114,0.5853038078388878,0.0045625
1177,1394,0.5893583100841969,0.004625
2,5,0.5904617857518517,0.0046875
3602,3795,0.5907341542690813,0.00475
9110,9265,0.5941283600942292,0.0048125
7449,7607,0.595305894798838,0.004875
4589,4781,0.5963345410014189,0.0049375
6114,6412,0.6005938507738543,0.005
378,560,0.601904429998822,0.0050625
420,627,0.605753641414817,0.005125
7529,7687,0.6060585759370231,0.0051875
4871,5057,0.6148705919234442,0.00525
2726,2921,0.6154632412289449,0.0053125
634,809,0.6163914533855642,0.005375
3376,3571,0.6164376294420861,0.0054375
2927,3176,0.6168343861211414,0.0055
244,357,0.6199550211061855,0.0055625
341,472,0.6201644822012917,0.005625
242,350,0.635221205804177,0.0056875
11289,11580,0.6374585735886555,0.00575
9821,9989,0.638767378233011,0.0058125
5689,5982,0.639948943858538,0.005875
15353,15471,0.6409400531054009,0.0059375
6390,6539,0.6410760170583355,0.006
126,255,0.6417149311969685,0.0060625
15871,15999,0.6464351350047959,0.006125
13970,14262,0.6475814567562032,0.0061875
14599,14902,0.6481349191667507,0.00625
1647,1849,0.648366962705236,0.0063125
3187,3393,0.6485198958350223,0.006375
8810,8951,0.6486838703889057,0.0064375
695,845,0.649109718882876,0.0065
6725,7024,0.6495009670359995,0.0065625
6392,6684,0.651672532270573,0.006625
9150,9299,0.6533604781741905,0.0066875
10399,10688,0.6550892600732586,0.00675
463,675,0.6553215153015636,0.0068125
5874,6154,0.6568349886572149,0.006875
3787,3959,0.6579468555206143,0.0069375
5728,6016,0.6617937066460132,0.007
6755,6897,0.6632024772784669,0.0070625
6592,6749,0.6633651773057208,0.007125
14396,14718,0.6644215674998616,0.0071875
14469,14623,0.6645076670013921,0.00725
9666,9942,0.6663779682981634,0.0073125
769,939,0.6678253784463593,0.007375
7879,8186,0.6680014014100055,0.0074375
1894,2087,0.6695320389636769,0.0075
11771,11937,0.6702856293270522,0.0075625
5278,5558,0.6730127985362885,0.007625
15754,15805,0.6770754300505213,0.0076875
3057,3249,0.6804567324565902,0.00775
277,407,0.6822607542330726,0.0078125
14436,14752,0.6831527365270339,0.007875
8207,8504,0.6839241771547632,0.0079375
8461,8607,0.6845766272243862,0.008
3629,3898,0.6853269733737875,0.0080625
13176,13464,0.6859483509578705,0.008125
4346,4517,0.6865479349529616,0.0081875
10069,10352,0.6894638188779348,0.00825
5426,5589,0.6899137694784897,0.0083125
10417,10589,0.6899603793259814,0.008375
2529,2719,0.6905073867552679,0.0084375
190,319,0.6906832348779418,0.0085
