,Request Id,request_preemption_time,cdf
2,255,0.0,6.25e-05
2720,2861,0.0,0.000125
3107,3335,0.0,0.0001875
3421,3571,0.0,0.00025
3729,4032,0.0,0.0003125
4800,5007,0.0,0.000375
5498,5547,0.0,0.0004375
6451,6966,0.0,0.0005
6497,6379,0.0,0.0005625
7314,7610,0.0,0.000625
8290,8640,0.0,0.0006875
8799,9230,0.0,0.00075
9801,9973,0.0,0.0008125
10086,10428,0.0,0.000875
10283,10509,0.0,0.0009375
11254,11067,0.0,0.001
11569,11789,0.0,0.0010625
12565,12661,0.0,0.001125
13101,13494,0.0,0.0011875
14565,14581,0.0,0.00125
15556,15996,0.0,0.0013125
15579,15998,0.0,0.001375
15583,15994,0.0,0.0014375
15660,15999,0.0,0.0015
15795,15992,0.0,0.0015625
15818,15993,0.0,0.001625
15932,15997,0.0,0.0016875
15940,15995,0.0,0.00175
14495,14988,0.054046237063175795,0.0018125
12643,13030,0.07407932137118678,0.001875
15809,15985,0.07540707215855491,0.0019375
1911,2224,0.08816175363178047,0.002
523,751,0.08962287546032499,0.0020625
12755,12491,0.09426483721040313,0.002125
15829,15984,0.11090842863472972,0.0021875
5354,5503,0.11180519632847563,0.00225
7590,8000,0.11180519632847563,0.0023125
15594,15986,0.11180519632853247,0.002375
15921,15989,0.11306862363778691,0.0024375
5657,6032,0.12894010332382777,0.0025
6292,6179,0.13926096284438927,0.0025625
15641,15988,0.13981398858470584,0.002625
2345,2559,0.14248104800238082,0.0026875
15965,15987,0.14367014103686415,0.00275
4671,4863,0.14806283917857854,0.0028125
14911,15382,0.16178809420944162,0.002875
10919,11214,0.16233067604423468,0.0029375
14213,14623,0.16233067604423468,0.003
7401,7275,0.16362715049183407,0.0030625
3358,3537,0.16433787679608258,0.003125
13180,13361,0.16690324719309046,0.0031875
1890,2210,0.16857487740797694,0.00325
4575,4665,0.16860406140796158,0.0033125
3215,3333,0.1819549955762625,0.003375
6576,7024,0.18510647583696027,0.0034375
6010,6412,0.1886419783824067,0.0035
11678,11853,0.18960135980159976,0.0035625
8162,8536,0.19408622399379283,0.003625
15990,15991,0.20285132267918016,0.0036875
2826,3138,0.20445027828608886,0.00375
10831,11148,0.20445027828611728,0.0038125
394,627,0.20659360133774385,0.003875
7375,7607,0.20906802707230554,0.0039375
12991,13450,0.21110641760969884,0.004
12368,12772,0.2156477316453902,0.0040625
13770,13781,0.2235956099024179,0.004125
14503,14946,0.23196951175305003,0.0041875
14952,15434,0.23268976850636136,0.00425
9013,9458,0.23345333344104802,0.0043125
14933,15303,0.248878223747397,0.004375
1886,2087,0.25510617263353197,0.0044375
13181,13663,0.25818813770797533,0.0045
12549,12299,0.2613070493553096,0.0045625
15663,15983,0.26945490874402367,0.004625
8062,8510,0.2728318367978204,0.0046875
4236,4458,0.2745091600861258,0.00475
5469,5848,0.2770883843870138,0.0048125
10720,11020,0.2771064323869723,0.004875
13307,13464,0.2802903729714217,0.0049375
15779,15977,0.28623075727296055,0.005
15620,15990,0.2876463988602609,0.0050625
9889,10220,0.2884413378608315,0.005125
14648,14752,0.2901034955241357,0.0051875
5854,5835,0.294349413973066,0.00525
6685,6911,0.2968180331179724,0.0053125
632,888,0.3067690898774771,0.005375
10180,10381,0.30748946586334114,0.0054375
4673,5076,0.30934827426565903,0.0055
9239,9417,0.3096443357005114,0.0055625
15510,15980,0.31044503839916615,0.005625
