,cdf,batch_num_tokens
0,0.0,0.9989999999999999
1,0.01,25.003118897839112
2,0.02,31.976480717732706
3,0.03,37.003063394656856
4,0.04,40.004851316295785
5,0.05,44.03570409928742
6,0.06,47.04011666295805
7,0.07,50.0489138553459
8,0.08,54.000906295163944
9,0.09,56.99712612291374
10,0.1,60.03939109153555
11,0.11,65.03989765493789
12,0.12,69.0617416948185
13,0.13,71.02279778045839
14,0.14,73.03953941466173
15,0.15,74.96347080859108
16,0.16,76.93808039734769
17,0.17,78.96470309310095
18,0.18,80.07798409094674
19,0.19,82.02310443674119
20,0.2,83.01331137924744
21,0.21,85.02973178204074
22,0.22,86.05623561054385
23,0.23,86.92111544680155
24,0.24,87.97045261291906
25,0.25,89.03245768467185
26,0.26,91.0128771517113
27,0.27,91.92757208032228
28,0.28,93.03734865738271
29,0.29,93.97238986969887
30,0.3,94.91682840557759
31,0.31,96.06269216059265
32,0.32,97.02813859078891
33,0.33,98.00328792216996
34,0.34,98.98823767054662
35,0.35000000000000003,100.98793339163191
36,0.36,102.00287933571242
37,0.37,103.02802565952958
38,0.38,104.06347487863825
39,0.39,104.89932188646694
40,0.4,105.95357795162072
41,0.41000000000000003,107.01842946992822
42,0.42,108.96220333143697
43,0.43,110.05729204763485
44,0.44,110.9412819235738
45,0.45,112.05626071695865
46,0.46,112.9563064855434
47,0.47000000000000003,115.00792990336663
48,0.48,115.93168373917126
49,0.49,117.0968169214218
50,0.5,118.98543527819187
51,0.51,119.94113678795277
52,0.52,120.90451457652556
53,0.53,123.10050115880195
54,0.54,124.0892552406332
55,0.55,126.09065247316987
56,0.56,128.12432962288904
57,0.5700000000000001,128.12432962288904
58,0.58,128.12432962288904
59,0.59,128.12432962288904
60,0.6,128.12432962288904
61,0.61,128.12432962288904
62,0.62,128.12432962288904
63,0.63,128.12432962288904
64,0.64,128.12432962288904
65,0.65,128.12432962288904
66,0.66,128.12432962288904
67,0.67,128.12432962288904
68,0.68,128.12432962288904
69,0.6900000000000001,128.12432962288904
70,0.7000000000000001,128.12432962288904
71,0.71,128.12432962288904
72,0.72,128.12432962288904
73,0.73,128.12432962288904
74,0.74,128.12432962288904
75,0.75,712.6580340100571
76,0.76,1126.6476740721848
77,0.77,1440.8693480540608
78,0.78,1657.3943359881944
79,0.79,1842.727345859427
80,0.8,1992.2143391572147
81,0.81,2115.4060361769884
82,0.8200000000000001,2237.248565785227
83,0.8300000000000001,2351.9547918179924
84,0.84,2457.751292992164
85,0.85,2563.1752894885544
86,0.86,2667.780493013807
87,0.87,2765.5702784240657
88,0.88,2861.2164713094735
89,0.89,2960.170551282342
90,0.9,3062.546920355484
91,0.91,3155.8153910838614
92,0.92,3245.426959312025
93,0.93,3337.5831102122283
94,0.9400000000000001,3432.3560989754355
95,0.9500000000000001,3515.7291478592115
96,0.96,3593.932295636152
97,0.97,3673.874977963395
98,0.98,3755.595888685601
99,0.99,3846.8205374650674
100,1.0,4052.1475102051904
