,cdf,batch_size
0,0.0,0.9989999999999999
1,0.01,0.9989999999999999
2,0.02,0.9989999999999999
3,0.03,0.9989999999999999
4,0.04,0.9989999999999999
5,0.05,0.9989999999999999
6,0.06,0.9989999999999999
7,0.07,0.9989999999999999
8,0.08,0.9989999999999999
9,0.09,0.9989999999999999
10,0.1,0.9989999999999999
11,0.11,0.9989999999999999
12,0.12,1.9997051226201907
13,0.13,1.9997051226201907
14,0.14,1.9997051226201907
15,0.15,3.001162958349363
16,0.16,4.002823400834266
17,0.17,4.997811098765265
18,0.18,4.997811098765265
19,0.19,5.995445496133053
20,0.2,6.993632892422741
21,0.21,7.996469989602652
22,0.22,8.997981121446852
23,0.23,10.990159692286051
24,0.24,13.999202723426244
25,0.25,16.00658858967672
26,0.26,19.985369849237582
27,0.27,21.99907771279114
28,0.28,22.988648370853415
29,0.29,24.022732262610404
30,0.3,24.022732262610404
31,0.31,25.003118897839112
32,0.32,25.003118897839112
33,0.33,26.023515884264672
34,0.34,26.023515884264672
35,0.35000000000000003,26.977430211401757
36,0.36,26.977430211401757
37,0.37,28.022299698332315
38,0.38,28.022299698332315
39,0.39,28.991440241586453
40,0.4,28.991440241586453
41,0.41000000000000003,29.99409814075676
42,0.42,29.99409814075676
43,0.43,30.969431716511867
44,0.44,30.969431716511867
45,0.45,31.976480717732706
46,0.46,31.976480717732706
47,0.47000000000000003,33.01627645128441
48,0.48,33.01627645128441
49,0.49,34.021772103706674
50,0.5,34.021772103706674
51,0.51,34.98784393437458
52,0.52,34.98784393437458
53,0.53,35.981348045147264
54,0.54,35.981348045147264
55,0.55,35.981348045147264
56,0.56,37.003063394656856
57,0.5700000000000001,37.003063394656856
58,0.58,37.003063394656856
59,0.59,37.003063394656856
60,0.6,37.9777595100358
61,0.61,37.9777595100358
62,0.62,37.9777595100358
63,0.63,37.9777595100358
64,0.64,38.97813005423709
65,0.65,38.97813005423709
66,0.66,38.97813005423709
67,0.67,38.97813005423709
68,0.68,38.97813005423709
69,0.6900000000000001,40.004851316295785
70,0.7000000000000001,40.004851316295785
71,0.71,40.004851316295785
72,0.72,40.004851316295785
73,0.73,40.004851316295785
74,0.74,40.004851316295785
75,0.75,40.976582199748535
76,0.76,40.976582199748535
77,0.77,40.976582199748535
78,0.78,40.976582199748535
79,0.79,40.976582199748535
80,0.8,41.97191674322714
81,0.81,41.97191674322714
82,0.8200000000000001,41.97191674322714
83,0.8300000000000001,41.97191674322714
84,0.84,42.99142828733044
85,0.85,42.99142828733044
86,0.86,42.99142828733044
87,0.87,42.99142828733044
88,0.88,44.03570409928742
89,0.89,44.03570409928742
90,0.9,44.03570409928742
91,0.91,45.0152251403878
92,0.92,45.0152251403878
93,0.93,46.01653444375361
94,0.9400000000000001,46.01653444375361
95,0.9500000000000001,47.04011666295805
96,0.96,47.990390374500834
97,0.97,50.0489138553459
98,0.98,53.03758555691637
99,0.99,55.98035589845489
100,1.0,64.0075398344503
