,Request Id,prefill_time_execution_plus_preemption,cdf
9598,8857,0.006682634658574216,6.25e-05
11033,6846,0.006682634658574216,0.000125
11647,8876,0.006682634658574216,0.0001875
12317,10852,0.006682634658574216,0.00025
13606,11787,0.006682634658574216,0.0003125
14124,10542,0.006682634658574216,0.000375
2511,1251,0.006682634658584874,0.0004375
2316,187,0.006682634658585762,0.0005
5360,2523,0.006682634658588427,0.0005625
5962,4479,0.006682634658588427,0.000625
7035,3383,0.006682634658588427,0.0006875
7403,4525,0.006682634658588427,0.00075
8744,4841,0.006682634658588427,0.0008125
8805,5705,0.006682634658588427,0.000875
5956,4327,0.0069842904230768,0.0009375
7327,4543,0.0069842904230768,0.001
7925,5422,0.0069842904230768,0.0010625
11224,8724,0.0069842904230768,0.001125
12139,8657,0.0069842904230768,0.0011875
12240,9982,0.0069842904230768,0.00125
12242,10927,0.0069842904230768,0.0013125
12576,9903,0.0069842904230768,0.001375
12783,9225,0.0069842904230768,0.0014375
14219,12518,0.0069842904230768,0.0015
15950,13954,0.0069842904230768,0.0015625
2990,1852,0.006984290423083905,0.001625
4131,1133,0.006984290423083905,0.0016875
4579,1900,0.006984290423083905,0.00175
5269,2834,0.006984290423083905,0.0018125
3008,925,0.007687157396944144,0.001875
6824,4005,0.007687157396944144,0.0019375
7287,6902,0.007687157396958355,0.002
8893,6990,0.007687157396958355,0.0020625
9132,6344,0.007687157396958355,0.002125
10649,9432,0.007687157396958355,0.0021875
12968,10775,0.007687157396958355,0.00225
14444,12011,0.007687157396958355,0.0023125
15176,11040,0.007687157396958355,0.002375
15912,13435,0.007687157396958355,0.0024375
15944,13596,0.007687157396958355,0.0025
15974,15978,0.007687157396958355,0.0025625
5719,5662,0.007735128088086185,0.002625
8968,5957,0.007735128088086185,0.0026875
3917,3500,0.008206320826545266,0.00275
4029,2997,0.008206320826545266,0.0028125
5191,4634,0.008206320826545266,0.002875
7574,5615,0.008206320826545266,0.0029375
7759,3716,0.008206320826545266,0.003
7834,5372,0.008206320826545266,0.0030625
8498,4974,0.008206320826545266,0.003125
1327,707,0.008206320826550595,0.0031875
2527,651,0.008206320826550595,0.00325
2729,624,0.008206320826550595,0.0033125
4008,590,0.008206320826550595,0.003375
3663,1986,0.008206320826552371,0.0034375
4074,1929,0.008206320826552371,0.0035
4250,2019,0.008206320826552371,0.0035625
5264,2820,0.008206320826552371,0.003625
6641,2489,0.008206320826552371,0.0036875
8588,6213,0.008206320826559477,0.00375
9260,8032,0.008206320826559477,0.0038125
9290,8454,0.008206320826559477,0.003875
9886,7281,0.008206320826559477,0.0039375
10326,6278,0.008206320826559477,0.004
10452,9194,0.008206320826559477,0.0040625
10866,8337,0.008206320826559477,0.004125
11081,7000,0.008206320826559477,0.0041875
11843,9539,0.008206320826559477,0.00425
11901,9099,0.008206320826559477,0.0043125
12023,8360,0.008206320826559477,0.004375
14426,11422,0.008206320826559477,0.0044375
14905,12436,0.008206320826559477,0.0045
15510,12133,0.008206320826559477,0.0045625
15618,11938,0.008206320826559477,0.004625
15732,12383,0.008206320826559477,0.0046875
15896,12863,0.008206320826559477,0.00475
15926,12945,0.008206320826559477,0.0048125
15946,13827,0.008206320826559477,0.004875
15985,15005,0.008206320826559477,0.0049375
15988,14577,0.008206320826559477,0.005
15989,14774,0.008206320826559477,0.0050625
3523,1861,0.008447097591776753,0.005125
2884,3044,0.008447097591783859,0.0051875
8721,4972,0.008447097591783859,0.00525
9121,9264,0.008447097591783859,0.0053125
14173,10782,0.008447097591783859,0.005375
15520,13215,0.008447097591783859,0.0054375
15943,14698,0.008447609591769378,0.0055
15976,14615,0.008447609591769378,0.0055625
7270,5005,0.00844760959178359,0.005625
15445,13391,0.008670592084570217,0.0056875
15977,14510,0.008670592084570217,0.00575
8528,4324,0.008670592084584428,0.0058125
4246,2391,0.008670592084591533,0.005875
4620,1911,0.008670592084591533,0.0059375
8444,6218,0.008670592084598638,0.006
8553,6034,0.008670592084598638,0.0060625
10003,7871,0.008670592084598638,0.006125
10278,7430,0.008670592084598638,0.0061875
11350,7872,0.008670592084598638,0.00625
12320,9172,0.008670592084598638,0.0063125
12452,8523,0.008670592084598638,0.006375
12561,9466,0.008670592084598638,0.0064375
13267,9068,0.008670592084598638,0.0065
14961,11414,0.008670592084598638,0.0065625
15900,12598,0.008704091053459706,0.006625
15933,13119,0.008704091053459706,0.0066875
15953,13986,0.008704091053459706,0.00675
5592,5840,0.008704091053473917,0.0068125
7473,4970,0.008704091053473917,0.006875
7520,5287,0.008704091053473917,0.0069375
7606,3936,0.008704091053473917,0.007
8234,5482,0.008704091053473917,0.0070625
8404,4539,0.008704091053473917,0.007125
2097,626,0.008704091053479246,0.0071875
9167,7173,0.008704091053488128,0.00725
10970,7709,0.008704091053488128,0.0073125
12343,8540,0.008704091053488128,0.007375
13341,10292,0.008704091053488128,0.0074375
7308,6559,0.008764887618241346,0.0075
7932,4883,0.008764887618241346,0.0075625
8531,5227,0.008764887618241346,0.007625
8749,7805,0.008764887618241346,0.0076875
8826,4147,0.008764887618241346,0.00775
9440,5877,0.008764887618241346,0.0078125
11422,9274,0.008764887618241346,0.007875
11426,9503,0.008764887618241346,0.0079375
13902,10164,0.008764887618241346,0.008
3103,1504,0.008764887618248451,0.0080625
3964,435,0.008764887618248451,0.008125
5149,2106,0.008764887618248451,0.0081875
5184,1441,0.008764887618248451,0.00825
6929,2849,0.008764887618248451,0.0083125
15449,13673,0.008764887618269768,0.008375
15874,13910,0.008764887618269768,0.0084375
15915,13258,0.008764887618269768,0.0085
