,cdf,batch_num_decode_tokens
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.9989999999999999
10,0.1,0.9989999999999999
11,0.11,0.9989999999999999
12,0.12,0.9989999999999999
13,0.13,0.9989999999999999
14,0.14,0.9989999999999999
15,0.15,0.9989999999999999
16,0.16,0.9989999999999999
17,0.17,0.9989999999999999
18,0.18,0.9989999999999999
19,0.19,0.9989999999999999
20,0.2,0.9989999999999999
21,0.21,0.9989999999999999
22,0.22,0.9989999999999999
23,0.23,0.9989999999999999
24,0.24,0.9989999999999999
25,0.25,0.9989999999999999
26,0.26,0.9989999999999999
27,0.27,0.9989999999999999
28,0.28,0.9989999999999999
29,0.29,0.9989999999999999
30,0.3,0.9989999999999999
31,0.31,0.9989999999999999
32,0.32,0.9989999999999999
33,0.33,0.9989999999999999
34,0.34,0.9989999999999999
35,0.35000000000000003,0.9989999999999999
36,0.36,1.9997051226201907
37,0.37,1.9997051226201907
38,0.38,1.9997051226201907
39,0.39,3.001162958349363
40,0.4,4.002823400834266
41,0.41000000000000003,4.002823400834266
42,0.42,4.997811098765265
43,0.43,4.997811098765265
44,0.44,4.997811098765265
45,0.45,5.995445496133053
46,0.46,5.995445496133053
47,0.47000000000000003,6.993632892422741
48,0.48,7.996469989602652
49,0.49,7.996469989602652
50,0.5,8.997981121446852
51,0.51,10.004152608697645
52,0.52,10.004152608697645
53,0.53,10.990159692286051
54,0.54,13.000662984908592
55,0.55,13.999202723426244
56,0.56,15.014259802243886
57,0.5700000000000001,16.00658858967672
58,0.58,18.0113202620591
59,0.59,19.985369849237582
60,0.6,22.988648370853415
61,0.61,28.991440241586453
62,0.62,34.021772103706674
63,0.63,37.9777595100358
64,0.64,40.976582199748535
65,0.65,42.99142828733044
66,0.66,45.0152251403878
67,0.67,47.04011666295805
68,0.68,47.990390374500834
69,0.6900000000000001,48.95986089487216
70,0.7000000000000001,50.0489138553459
71,0.71,50.95795140178327
72,0.72,51.98737065170029
73,0.73,53.03758555691637
74,0.74,54.000906295163944
75,0.75,54.98172381112103
76,0.76,55.98035589845489
77,0.77,56.99712612291374
78,0.78,58.03236392716473
79,0.79,58.03236392716473
80,0.8,58.96834998281604
81,0.81,60.03939109153555
82,0.8200000000000001,60.03939109153555
83,0.8300000000000001,61.007747867799274
84,0.84,61.007747867799274
85,0.85,61.99172297111608
86,0.86,61.99172297111608
87,0.87,61.99172297111608
88,0.88,62.99156830465424
89,0.89,62.99156830465424
90,0.9,62.99156830465424
91,0.91,62.99156830465424
92,0.92,64.0075398344503
93,0.93,64.0075398344503
94,0.9400000000000001,64.0075398344503
95,0.9500000000000001,64.0075398344503
96,0.96,64.0075398344503
97,0.97,64.0075398344503
98,0.98,64.0075398344503
99,0.99,64.0075398344503
100,1.0,64.0075398344503
