,Request Id,request_scheduling_delay,cdf
1,3,0.0,0.0003756574004507889
32,2,0.0,0.0007513148009015778
46,1,0.0,0.0011269722013523666
103,0,0.0,0.0015026296018031556
992,1077,8.6124373410712e-07,0.0018782870022539444
848,908,2.0828387164328888e-05,0.002253944402704733
598,595,9.23184821886025e-05,0.002629601803155522
2170,2241,0.00011198572428838816,0.003005259203606311
2050,2052,0.00012520668747129093,0.0033809166040570998
2148,2193,0.00012870295472566795,0.003756574004507889
304,321,0.0001424406436569825,0.004132231404958678
2467,2535,0.00017504508582533163,0.004507888805409466
179,209,0.0001805822649316724,0.004883546205860256
189,214,0.0002176824834521085,0.005259203606311044
453,484,0.00028624276313848895,0.005634861006761833
253,195,0.0002938394934517419,0.006010518407212622
1719,1783,0.0003310424010578572,0.006386175807663411
246,271,0.0003540472246186255,0.0067618332081141996
2190,2271,0.0003811886847415735,0.007137490608564989
648,697,0.0004187196261682402,0.007513148009015778
1683,1774,0.0004591454517139937,0.007888805409466567
2162,2189,0.0004648957692552358,0.008264462809917356
1673,1658,0.000465226606138458,0.008640120210368144
255,256,0.0005250707546338163,0.009015777610818933
2590,2635,0.0005258291801055748,0.009391435011269721
434,526,0.0005328742989263446,0.009767092411720512
1415,1466,0.0005353321164420777,0.0101427498121713
1687,1761,0.0005572378231590847,0.010518407212622089
37,21,0.0005902915310613821,0.010894064613072877
293,328,0.0006004235952161707,0.011269722013523666
1061,1120,0.0006037407067651657,0.011645379413974455
1330,1366,0.0006322333205162067,0.012021036814425245
131,170,0.0006471932823473026,0.012396694214876033
1521,1495,0.0006848000407444488,0.012772351615326822
1315,1322,0.0007372740585651627,0.01314800901577761
558,599,0.0007421282643917948,0.013523666416228399
84,55,0.0007702414025629878,0.01389932381667919
1641,1683,0.0007821464268999989,0.014274981217129978
190,255,0.0008410287343281198,0.014650638617580767
180,183,0.0008422801338667796,0.015026296018031555
1826,1721,0.0008716096174339327,0.015401953418482344
2632,2661,0.0008746066430376231,0.015777610818933134
2173,960,0.0008819243154221112,0.016153268219383923
256,273,0.0008828926451087682,0.01652892561983471
641,695,0.0008906895219524813,0.0169045830202855
251,300,0.0009153123517933182,0.01728024042073629
1319,1427,0.0009235021683480227,0.017655897821187077
49,6,0.0009339582896661369,0.018031555221637866
2517,1871,0.0009352152501378441,0.018407212622088654
61,41,0.0009358217281310033,0.018782870022539443
130,141,0.0009424253943421945,0.01915852742299023
2098,924,0.000943714670142981,0.019534184823441023
1566,1619,0.0009692441497008986,0.019909842223891812
1453,1492,0.0009826251607591985,0.0202854996243426
1486,1546,0.0010101190530349413,0.02066115702479339
1962,1990,0.0010136715363842086,0.021036814425244178
1326,1352,0.0010300013184405543,0.021412471825694966
1698,1705,0.0010423690948755393,0.021788129226145755
1038,1048,0.0010591035420475237,0.022163786626596543
2012,2090,0.0010663766079233028,0.022539444027047332
2210,2240,0.0010746592631676322,0.02291510142749812
181,81,0.0010804543598368355,0.02329075882794891
483,490,0.0010819867450777565,0.0236664162283997
105,122,0.0010861732233422572,0.02404207362885049
1150,1115,0.0011077024114456435,0.024417731029301278
493,569,0.0011184331727349672,0.024793388429752067
126,128,0.001132647426018707,0.025169045830202855
2278,2345,0.0011394087705411948,0.025544703230653644
