,Request Id,request_model_execution_time_normalized,cdf
31,9,0.02546923850326665,0.03125
30,10,0.025742983142678637,0.0625
29,0,0.02584335277296924,0.09375
26,22,0.025850852917921524,0.125
9,17,0.026037464685078608,0.15625
16,29,0.02608511797879779,0.1875
25,6,0.026299247733672336,0.21875
28,23,0.026415862090341684,0.25
10,7,0.026493604728512265,0.28125
21,4,0.02658941916602627,0.3125
19,16,0.02662477371620487,0.34375
18,19,0.026689277898389444,0.375
27,1,0.026705389201295147,0.40625
23,31,0.02687851913197444,0.4375
11,28,0.027049484526808453,0.46875
20,21,0.0270628703188691,0.5
12,26,0.027074579255088122,0.53125
14,27,0.027082545377457697,0.5625
24,2,0.027095866816226458,0.59375
22,14,0.027112071551358467,0.625
5,30,0.027195507064959056,0.65625
8,11,0.02726800653272511,0.6875
7,24,0.02736167083512517,0.71875
6,13,0.02746108961911393,0.75
17,12,0.027497229936689956,0.78125
15,18,0.027554384233356117,0.8125
13,15,0.027965251894118283,0.84375
2,5,0.028741719313718425,0.875
3,20,0.03310684729492312,0.90625
4,3,0.03329663353662711,0.9375
0,8,0.03656954531265599,0.96875
1,25,0.0372259571298596,1.0
