,Request Id,request_execution_plus_preemption_time_normalized,cdf
257,299,0.048368777961408975,0.000177210703526493
283,319,0.048372333242282003,0.000354421407052986
260,291,0.04910323407049919,0.000531632110579479
1794,1831,0.05099122518445774,0.000708842814105972
92,131,0.05228866870766564,0.000886053517632465
315,338,0.052616565995576146,0.001063264221158958
3475,3545,0.05311581159464242,0.001240474924685451
259,283,0.05330243372001496,0.001417685628211944
314,350,0.05334692519172343,0.001594896331738437
286,315,0.053408885633851225,0.00177210703526493
2905,2947,0.053482695275283834,0.001949317738791423
4985,5057,0.05353424442617587,0.002126528442317916
901,946,0.053565205571110365,0.002303739145844409
285,287,0.05359063206612361,0.002480949849370902
2898,2943,0.053687628174629264,0.002658160552897395
732,778,0.05425129355757404,0.002835371256423888
2667,2724,0.05425979153210191,0.003012581959950381
1995,2022,0.054266113593199126,0.003189792663476874
4994,5053,0.05450932028358342,0.003367003367003367
2915,2959,0.054601385457853466,0.00354421407052986
907,948,0.05463918437726003,0.003721424774056353
1796,1830,0.054653681109472815,0.003898635477582846
305,334,0.054675710036335014,0.004075846181109339
895,936,0.05475928436792768,0.004253056884635832
1724,1779,0.054813253275958214,0.004430267588162325
2906,2949,0.05482955395319454,0.004607478291688818
3658,3708,0.054883581838664,0.004784688995215311
159,190,0.05490696942345096,0.004961899698741804
4989,5045,0.05494165274995802,0.005139110402268297
2917,2946,0.054946054222434065,0.00531632110579479
4485,4535,0.05499037504337999,0.005493531809321283
1782,1827,0.05551328538411895,0.005670742512847776
3583,3638,0.05552165565732112,0.005847953216374269
4464,4519,0.05553459415467911,0.006025163919900762
1791,1826,0.055582155924814,0.006202374623427255
1774,1822,0.05589994036567877,0.006379585326953748
4760,4806,0.05601682226083759,0.006556796030480241
1988,2026,0.05610617249314759,0.006734006734006734
2005,2030,0.05615106683611765,0.006911217437533227
2918,2962,0.05630600227922765,0.00708842814105972
278,312,0.05639270649221474,0.007265638844586213
2916,2931,0.056427617537728035,0.007442849548112706
1303,1357,0.05656929453896407,0.007620060251639199
737,774,0.05664475696759624,0.007797270955165692
177,198,0.056795932818019555,0.007974481658692184
4394,4469,0.056808525435451944,0.008151692362218677
2893,2934,0.05680907577077343,0.008328903065745172
1441,1484,0.05683676380027886,0.008506113769271665
1787,1818,0.05684838817802511,0.008683324472798157
2904,2942,0.05690846195565288,0.00886053517632465
1972,1982,0.0569711325813466,0.009037745879851143
3649,3704,0.056993560824245615,0.009214956583377636
306,307,0.05703787228200907,0.009392167286904129
1927,1974,0.05708144216065465,0.009569377990430622
2921,2955,0.0571586504526344,0.009746588693957114
5241,5309,0.05721284670925624,0.009923799397483607
2011,2042,0.057254413527959576,0.010101010101010102
312,279,0.057336656523076596,0.010278220804536595
2927,2966,0.057350395431304615,0.010455431508063088
5019,5065,0.05741680054898139,0.01063264221158958
4069,4118,0.05752285390567465,0.010809852915116073
298,311,0.0575257248074733,0.010987063618642566
227,250,0.05756494458081124,0.011164274322169059
4995,5037,0.057572761616877896,0.011341485025695552
615,665,0.05760626103421071,0.011518695729222045
1989,2006,0.05760733755301843,0.011695906432748537
527,564,0.05760841100792032,0.01187311713627503
2010,2046,0.05765223491392122,0.012050327839801525
2920,2945,0.057679948858382776,0.012227538543328018
302,303,0.05771002823746686,0.01240474924685451
1947,1978,0.057748463697465904,0.012581959950381003
1783,1807,0.057748689031020935,0.012759170653907496
4570,4619,0.057776471129092,0.012936381357433989
570,642,0.057917359693905636,0.013113592060960482
1453,1488,0.05798711996025885,0.013290802764486975
2899,2938,0.05803171023371582,0.013468013468013467
1936,1966,0.058069384729662145,0.01364522417153996
2913,2950,0.058135738727859605,0.013822434875066455
1809,1838,0.05815096795342148,0.013999645578592948
58,95,0.05816174490252428,0.01417685628211944
1778,1810,0.058193576810158465,0.014354066985645933
2897,2930,0.0582237223551582,0.014531277689172426
2924,2952,0.05823015599511326,0.014708488392698919
4462,4523,0.05825935843238494,0.014885699096225412
3686,3724,0.058310371020083095,0.015062909799751905
195,186,0.0583704531337634,0.015240120503278397
164,182,0.05838181239768149,0.01541733120680489
4083,4115,0.058393961229277945,0.015594541910331383
294,308,0.05840182936107357,0.015771752613857878
4974,5041,0.058484415694981876,0.01594896331738437
2148,2196,0.05851116690644806,0.016126174020910863
892,928,0.05853304505290515,0.016303384724437354
1780,1819,0.05858768915897564,0.01648059542796385
1969,1990,0.058602002147261696,0.016657806131490344
4084,4131,0.05865244768699503,0.016835016835016835
520,569,0.05865283937623115,0.01701222753854333
191,214,0.058660914781104946,0.01718943824206982
1894,1932,0.05868830547844893,0.017366648945596315
2519,2583,0.05870301337916621,0.017543859649122806
168,194,0.058707585099421415,0.0177210703526493
5013,5061,0.0587109631884179,0.01789828105617579
2922,2957,0.05876247738992302,0.018075491759702286
2919,2954,0.05876292490217224,0.018252702463228777
3693,3712,0.05878299811566266,0.018429913166755272
2768,2822,0.05879598969145374,0.018607123870281767
2149,2184,0.05886956205436682,0.018784334573808258
5033,5085,0.05888166000168338,0.018961545277334752
1733,1778,0.058882794945974856,0.019138755980861243
1981,2018,0.05895704693716808,0.019315966684387738
184,206,0.05898447673985653,0.01949317738791423
1881,1924,0.05898560245137445,0.019670388091440724
3601,3646,0.05900194339224807,0.019847598794967215
1892,1944,0.059084843397302966,0.02002480949849371
5035,5073,0.059090471428249323,0.020202020202020204
313,316,0.059090672994215006,0.020379230905546695
253,275,0.059104068609394156,0.02055644160907319
1814,1840,0.059112067835633615,0.02073365231259968
1489,1528,0.05912238901129515,0.020910863016126175
885,916,0.059152962064257034,0.021088073719652666
1893,1936,0.05916012597830493,0.02126528442317916
329,346,0.05916076549101488,0.021442495126705652
915,938,0.059183358854151775,0.021619705830232146
1799,1834,0.05922220928650869,0.021796916533758637
319,235,0.05926062392908654,0.021974127237285132
3129,3196,0.059339599661518416,0.022151337940811627
3047,3108,0.059340730826100016,0.022328548644338118
1775,1802,0.059355603853948356,0.022505759347864612
293,304,0.05936148269233037,0.022682970051391103
317,327,0.059419056328299094,0.022860180754917598
3616,3647,0.059422424232808274,0.02303739145844409
311,343,0.0594446082779129,0.023214602161970584
3684,3728,0.05944701146435097,0.023391812865497075
1779,1798,0.05945191831117344,0.02356902356902357
5,13,0.059460617480663766,0.02374623427255006
3903,3974,0.05948262378351869,0.023923444976076555
1899,1928,0.059493735767061996,0.02410065567960305
1999,2038,0.05951718315996021,0.02427786638312954
5240,5302,0.0595329890058282,0.024455077086656035
911,944,0.05954803550558245,0.024632287790182526
2911,2918,0.059572074469470215,0.02480949849370902
1802,1803,0.05958445004977997,0.024986709197235512
2151,2192,0.05958761243361831,0.025163919900762007
899,930,0.05960413282395152,0.025341130604288498
2150,2200,0.059625603996984376,0.025518341307814992
69,94,0.059633550153509206,0.025695552011341487
