,Request Id,request_e2e_time_normalized,cdf
15978,15991,0.035623910026005755,6.25e-05
15906,15978,0.037053135212968547,0.000125
15931,15804,0.03751543254047821,0.0001875
15985,15647,0.038310432118752354,0.00025
15986,15364,0.03842485390512082,0.0003125
15999,15877,0.03934315205296657,0.000375
15984,15414,0.03967525045165853,0.0004375
15988,15656,0.04014549318703358,0.0005
15957,15550,0.040336957458676555,0.0005625
15959,15872,0.040854231395903315,0.000625
15998,15288,0.04119193297765885,0.0006875
15937,15655,0.04202029176959438,0.00075
15966,15584,0.04392127854392146,0.0008125
15989,15055,0.04414832898355833,0.000875
15969,15971,0.04424516969005131,0.0009375
15992,15661,0.04463585660372986,0.001
15993,14774,0.044824873027974665,0.0010625
15932,15449,0.04578995002658015,0.001125
15995,14577,0.04608181477941554,0.0011875
15990,14807,0.046268646807681287,0.00125
15921,15473,0.0463919312958825,0.0013125
15973,14786,0.04678811798492164,0.001375
15983,14526,0.04817361921681628,0.0014375
15970,14911,0.04851521975418981,0.0015
15980,14510,0.04895331847364491,0.0015625
15868,15625,0.050096666516328194,0.001625
15976,14615,0.05067813316826317,0.0016875
15991,15005,0.05245123228870166,0.00175
15934,15773,0.053191821741472585,0.0018125
15807,15476,0.05369524085415854,0.001875
15997,14187,0.05435398022162793,0.0019375
15977,14025,0.054790104664054616,0.002
15967,13866,0.055614080307847764,0.0020625
15862,15353,0.05569536359974537,0.002125
15938,14465,0.055735647488678375,0.0021875
15954,14193,0.055887443120913975,0.00225
15936,14132,0.05594252824535684,0.0023125
15982,14763,0.05612858569929228,0.002375
15979,14883,0.05623548211018938,0.0024375
15960,13596,0.057143367003079336,0.0025
15922,14513,0.05727391947978233,0.0025625
15994,14237,0.05786396435840761,0.002625
15947,14006,0.058029540209196706,0.0026875
15935,13986,0.05877781379853972,0.00275
15996,13949,0.059271260007644384,0.0028125
15971,13784,0.05989736548374117,0.002875
15926,13954,0.0600646619337183,0.0029375
15672,15754,0.060287431953848655,0.003
15972,13567,0.060340374731077256,0.0030625
15863,14698,0.060449328240632066,0.003125
15822,15198,0.06048473494879576,0.0031875
15981,14509,0.060661298918958134,0.00325
15958,13290,0.060769043953643666,0.0033125
15874,14268,0.0631692501785586,0.003375
15913,15309,0.0640482040505961,0.0034375
15900,13804,0.06464490941122211,0.0035
15968,14349,0.06482096786689057,0.0035625
15843,14694,0.06564348100107074,0.003625
15974,13827,0.06638843194244722,0.0036875
15897,14191,0.06640448355136154,0.00375
15890,13812,0.06676847863106884,0.0038125
15952,13119,0.06688192478520795,0.003875
15956,14341,0.0671666123075222,0.0039375
15946,12945,0.06722909875912278,0.004
15916,13398,0.06736058640906398,0.0040625
15948,14461,0.06793639231424559,0.004125
15927,13728,0.06814144367541597,0.0041875
15910,13258,0.06833761518344147,0.00425
15703,15436,0.06839803442911876,0.0043125
15817,14516,0.06842703517067826,0.004375
15924,13696,0.06881293747009405,0.0044375
15944,14445,0.06907013313319256,0.0045
15919,13736,0.06917474776191378,0.0045625
15685,15460,0.06931143410552838,0.004625
15950,14221,0.06937038067029629,0.0046875
15887,13937,0.0697574137054935,0.00475
15941,12598,0.0700619836336643,0.0048125
15881,14057,0.07010143325433343,0.004875
15877,13894,0.07020988317188284,0.0049375
15855,15771,0.07034014065322539,0.005
15842,14521,0.07068783960942118,0.0050625
15942,12863,0.07088104200839673,0.005125
15914,12786,0.07112215572451407,0.0051875
15943,12807,0.07127621801033882,0.00525
15840,14074,0.07150786446940065,0.0053125
15933,12991,0.0716334042364887,0.005375
15866,13862,0.07169930307212537,0.0054375
15962,13331,0.0717079007384175,0.0055
15756,15912,0.07193053109299241,0.0055625
15821,14695,0.07203938442973239,0.005625
15949,11938,0.07204704314050205,0.0056875
15951,12383,0.07247615042050458,0.00575
15457,15988,0.07262815925173183,0.0058125
15899,13182,0.07293567244440545,0.005875
15883,13625,0.07311742542150554,0.0059375
15856,13910,0.07322195094754341,0.006
15879,14192,0.0733045055355913,0.0060625
15918,13168,0.07357149940974811,0.006125
15963,12955,0.07421982610419986,0.0061875
15964,13477,0.07432726827588004,0.00625
15904,13303,0.07454866932646806,0.0063125
15987,12293,0.07486206225855482,0.006375
15712,15649,0.07508290009153264,0.0064375
15909,12204,0.07534888179826577,0.0065
15915,12952,0.07551489620648051,0.0065625
15482,15934,0.07560625636322214,0.006625
15961,11831,0.07583012003941873,0.0066875
15895,12958,0.07586030487929775,0.00675
15771,14434,0.07609418426572306,0.0068125
15903,12881,0.07625392621880889,0.006875
15489,15878,0.07706646622182377,0.0069375
15975,12637,0.07712560699472204,0.007
15939,13435,0.07722290114910095,0.0070625
15718,15529,0.07857351553737615,0.007125
15434,15982,0.0793826751445875,0.0071875
15878,12514,0.0794970022225625,0.00725
15898,13104,0.07960481172410666,0.0073125
15912,14077,0.07966646496567034,0.007375
15920,11414,0.08136690806651753,0.0074375
15865,13215,0.08141560764139555,0.0075
15838,13066,0.08204713596225802,0.0075625
15923,13019,0.08304281859446679,0.007625
15825,13673,0.08323337359180599,0.0076875
15930,12747,0.08328770200295711,0.00775
15940,11040,0.08365858914077584,0.0078125
15725,15832,0.08393022781970878,0.007875
15427,15778,0.08399296157069566,0.0079375
15955,12133,0.08458081143021108,0.008
15849,12436,0.08460942133022738,0.0080625
15384,15858,0.08523381870329674,0.008125
15836,13391,0.08538543012590459,0.0081875
15965,11589,0.08540965519354758,0.00825
15911,13621,0.08575891656719734,0.0083125
15875,11914,0.08576994101239463,0.008375
15871,11970,0.08598361394325138,0.0084375
