,Request Id,request_execution_plus_preemption_time,cdf
151,751,0.5184129758783329,6.25e-05
15088,15999,1.5013916806577705,0.000125
7503,8536,1.8683634976419092,0.0001875
10903,11789,2.045981849757198,0.00025
12229,13240,2.2142080320772144,0.0003125
15365,15992,2.2198340607343954,0.000375
11061,12114,2.4820663825815723,0.0004375
10070,11148,2.7575881499282198,0.0005
15154,15977,2.7595239591037015,0.0005625
9655,10509,2.79837979911025,0.000625
12413,13450,2.8376629969614773,0.0006875
12925,13683,2.9302258436953137,0.00075
349,888,2.9320080200058043,0.0008125
15552,15981,2.943284567080661,0.000875
5051,6032,3.004006843251222,0.0009375
2,131,3.1412439202416222,0.001
11998,13030,3.1530440003005147,0.0010625
15144,15983,3.2137744382484863,0.001125
7515,8379,3.314952478878056,0.0011875
120,627,3.3302761973911315,0.00125
6144,7121,3.4457788885532192,0.0013125
4897,5848,3.499030178316144,0.001375
5813,6775,3.528264654383052,0.0014375
10222,11214,3.5395825338673355,0.0015
15644,15995,3.564908249125953,0.0015625
15368,15968,3.588199604725009,0.001625
6,154,3.592706453449987,0.0016875
11207,12182,3.6009929307726827,0.00175
14928,15970,3.6033459327462305,0.0018125
12458,13361,3.6130116944194586,0.001875
14993,15998,3.651683560833773,0.0019375
13231,14238,3.663360685069801,0.002
5194,6139,3.7002806522615925,0.0020625
10847,11864,3.707641057514835,0.002125
14887,15956,3.7170372836150256,0.0021875
15561,15965,3.7228328202570564,0.00225
3117,4073,3.727656016682134,0.0023125
10769,11876,3.788249742374979,0.002375
7270,8249,3.8117074411736214,0.0024375
3184,4090,3.887068671098427,0.0025
21,255,3.958741814902849,0.0025625
5600,6539,3.969939245684643,0.002625
6032,6949,3.981773440349187,0.0026875
11510,12299,3.9899210502423665,0.00275
5446,6379,4.018107165344623,0.0028125
15357,15952,4.032217367613354,0.002875
9147,9973,4.0358110449813545,0.0029375
660,1416,4.093268825050123,0.003
15248,15717,4.127933427735895,0.0030625
3720,4686,4.132162908139409,0.003125
1337,2120,4.1593195164148415,0.0031875
9620,10535,4.197327266425476,0.00325
3115,4032,4.210624732447694,0.0033125
8257,9265,4.2136398280394305,0.003375
11724,12491,4.222681486492048,0.0034375
5108,6072,4.230969781172295,0.0035
4145,5076,4.2527060185649885,0.0035625
8189,9201,4.28913973909869,0.003625
14469,15471,4.3232824010489885,0.0036875
11955,13020,4.342900519422081,0.00375
15564,15957,4.343808768319796,0.0038125
104,569,4.3969855351013845,0.003875
3158,4100,4.443794528886871,0.0039375
12743,13772,4.573996395937673,0.004
11041,11853,4.619004904514043,0.0040625
4109,5023,4.643374205623315,0.004125
9174,9989,4.661406321864907,0.0041875
14951,15964,4.67162027504286,0.00425
7398,8235,4.753897996099674,0.0043125
2721,3571,4.779658350043063,0.004375
13682,14718,4.7881910221537805,0.0044375
14976,15865,4.800782893811296,0.0045
12661,13389,4.815845354783019,0.0045625
9073,10018,4.828997207377519,0.004625
15198,15953,4.8319529058986745,0.0046875
10440,11227,4.838053186840985,0.00475
1105,1866,4.845936621623952,0.0048125
13625,14623,4.897316882480545,0.004875
15020,15980,4.9359411752795515,0.0049375
329,845,4.937412531462092,0.005
14924,15938,4.938157689794036,0.0050625
9657,10688,4.957582236082523,0.005125
2930,3795,4.961723898243626,0.0051875
9775,10589,4.963340998963465,0.00525
11,168,4.983130143506118,0.0053125
15250,15969,5.006682613362324,0.005375
8173,9122,5.016908370814887,0.0054375
3852,4781,5.017739790166123,0.0055
9553,10584,5.042841837742687,0.0055625
15203,15945,5.0587163129006205,0.005625
15292,15985,5.1131299354301385,0.0056875
4097,5007,5.121253279077152,0.00575
13860,14752,5.152073953477941,0.0058125
2513,3335,5.190792652184687,0.005875
15247,15961,5.201126002015604,0.0059375
9993,11020,5.204580752742439,0.006
4133,5057,5.2180626132675,0.0060625
170,675,5.2186338583148775,0.006125
10383,11428,5.244869007637814,0.0061875
2874,3718,5.252746367168681,0.00625
769,1529,5.262711378189737,0.0063125
13311,14201,5.342162929194818,0.006375
6759,7610,5.395986313619931,0.0064375
