,Request Id,decode_time_execution_plus_preemption_normalized,cdf
451,751,0.01930235259121389,6.25e-05
15965,15978,0.020769783465684626,0.000125
15988,15991,0.020848310593667485,0.0001875
15986,15971,0.02092802044020263,0.00025
15998,15877,0.021720583791892043,0.0003125
15981,15872,0.02193999086884083,0.000375
15972,15804,0.022612536720357335,0.0004375
15806,15988,0.02298614928475478,0.0005
15996,15656,0.023553441443589198,0.0005625
15994,15647,0.023819349628785125,0.000625
5371,5848,0.023912934996434387,0.0006875
15987,15661,0.02403399869212349,0.00075
15873,15987,0.024286256267099016,0.0008125
15954,15773,0.02463289317616818,0.000875
15831,15997,0.024731341036215326,0.0009375
15796,15982,0.024837519227855865,0.001
15971,15655,0.024903278683390134,0.0010625
15982,15584,0.024972473138596983,0.001125
15874,15979,0.025137069425627056,0.0011875
15881,15912,0.02522335568508712,0.00125
15714,15994,0.025241336781830662,0.0013125
15985,15550,0.02528312108656429,0.001375
15679,15996,0.025295189372126416,0.0014375
15997,15364,0.025308671166453897,0.0015
15730,15986,0.025431031261621485,0.0015625
15800,15989,0.02564269691082804,0.001625
1514,1823,0.025680626352160375,0.0016875
15993,15414,0.025708194065883386,0.00175
15999,15288,0.025717075841241246,0.0018125
15602,15993,0.025750492459481696,0.001875
15850,15960,0.025753222547215748,0.0019375
15794,15984,0.026058420050948713,0.002
15570,15985,0.026411803555199117,0.0020625
5966,6379,0.026510186421362613,0.002125
15821,15995,0.02663345507732717,0.0021875
15932,15625,0.026669625725587207,0.00225
15963,15449,0.026809560695485565,0.0023125
15920,15771,0.026825276862483507,0.002375
15960,15473,0.026892024961418855,0.0024375
15544,15999,0.026902672210486145,0.0025
15563,15998,0.026907410305985056,0.0025625
15692,15992,0.027112257734628192,0.002625
15805,15976,0.027138767549235453,0.0026875
15664,15990,0.02731707727505448,0.00275
15813,15934,0.027430185148733497,0.0028125
15724,15962,0.02743447372364682,0.002875
605,888,0.02759683249458741,0.0029375
15760,15975,0.02785428194185038,0.003
15789,15973,0.027935619218554083,0.0030625
15801,15951,0.027944976730387545,0.003125
15862,15963,0.028097236649374094,0.0031875
15842,15928,0.02838068698396231,0.00325
15759,15967,0.028695887096459004,0.0033125
15991,15055,0.028874992279347086,0.003375
15583,15980,0.028999176653542236,0.0034375
15748,15930,0.02917384517001627,0.0035
15705,15946,0.02946906719275174,0.0035625
15989,14774,0.02963054385652699,0.003625
15816,15944,0.029803311639237464,0.0036875
15853,15955,0.02990532819021068,0.00375
15868,15832,0.030043287783234184,0.0038125
15810,15878,0.03004626085922334,0.003875
15871,15754,0.030054657506376124,0.0039375
15869,15907,0.03007471784774375,0.004
15802,15949,0.03011460268394168,0.0040625
15992,14577,0.03051799958549886,0.004125
15592,15972,0.030525882193618688,0.0041875
15524,15969,0.03057078924118996,0.00425
15990,14807,0.030625317266528958,0.0043125
15908,15476,0.030648450797832207,0.004375
15733,15924,0.030716963221154123,0.0044375
15980,15005,0.030771921368089282,0.0045
15769,15935,0.0308893394844667,0.0045625
15621,15974,0.031011667133133677,0.004625
15919,15353,0.031054703646841667,0.0046875
15877,15781,0.03105846194323467,0.00475
15983,14786,0.031123614090667315,0.0048125
15975,14911,0.031394829255397085,0.004875
1528,1815,0.03148433060889376,0.0049375
15556,15983,0.03163314461326875,0.005
161,326,0.031753797837666665,0.0050625
15522,15961,0.03192716891488171,0.005125
15984,14526,0.032008090672721985,0.0051875
15755,15900,0.03201929196928852,0.00525
15851,15931,0.032024274047272344,0.0053125
15976,14883,0.03205438784640957,0.005375
15738,15889,0.03209493886286027,0.0054375
15462,15977,0.03215130900693506,0.0055
2962,3335,0.03218172550045551,0.0055625
15719,15943,0.032212924597976124,0.005625
15977,14510,0.03238926849182697,0.0056875
1790,2077,0.032530333503363554,0.00575
15937,15309,0.03267102523317902,0.0058125
138,302,0.03272006380606041,0.005875
15645,15937,0.03276050358563316,0.0059375
15979,14763,0.032772664323272534,0.006
10056,10589,0.033220119326402064,0.0060625
15756,15941,0.03334376576917654,0.006125
15515,15970,0.033461528424220274,0.0061875
15973,14615,0.03355513441709753,0.00625
15817,15896,0.033579251665624234,0.0063125
55,178,0.033583607020435266,0.006375
15646,15981,0.03362820314391843,0.0064375
15565,15954,0.0336831527945617,0.0065
15770,15858,0.03368701647753264,0.0065625
15632,15959,0.0337115764768627,0.006625
15587,15966,0.03371596308089829,0.0066875
15751,15911,0.033873098911718316,0.00675
298,560,0.03407106007334105,0.0068125
3321,3718,0.03407137182176317,0.006875
6,30,0.03429563013484516,0.0069375
15995,14187,0.03431397865180485,0.007
15763,15895,0.034371851819746904,0.0070625
13613,14100,0.03447490571812492,0.007125
15848,15649,0.03449397356093794,0.0071875
11604,12114,0.03466847816717452,0.00725
15777,15846,0.03468852500480541,0.0073125
12652,13151,0.03469498289012092,0.007375
11292,11853,0.03508728547717016,0.0074375
15634,15950,0.03510219028877821,0.0075
15836,15923,0.035397337878560885,0.0075625
15902,15198,0.03543061704941716,0.007625
15826,15939,0.03553120792201792,0.0076875
1525,1811,0.035554201228314125,0.00775
15591,15948,0.0356659909499777,0.0078125
15952,14465,0.035709717956237126,0.007875
15643,15914,0.03574204613783707,0.0079375
15823,15947,0.035815242656063555,0.008
5,65,0.03582643439537619,0.0080625
15732,15860,0.035882874944323274,0.008125
7108,7610,0.035965177969712964,0.0081875
14595,15045,0.0359711753843086,0.00825
354,627,0.0360173909871938,0.0083125
1183,1497,0.03608056691104494,0.008375
15970,14025,0.03610812566665678,0.0084375
15946,14513,0.0362849160040845,0.0085
