,Request Id,request_scheduling_delay,cdf
7,5,0.0,6.25e-05
11,3,0.0,0.000125
63,7,0.0,0.0001875
334,4,0.0,0.00025
411,2,0.0,0.0003125
457,1,0.0,0.000375
482,6,0.0,0.0004375
831,0,0.0,0.0005
62,325,0.0004432969954457633,0.0005625
52,208,0.0006505094301445524,0.000625
88,201,0.000709869941919905,0.0006875
225,214,0.0010577712709043396,0.00075
412,454,0.001081314161428537,0.0008125
67,238,0.0014616691726878628,0.000875
59,258,0.0015867053692257826,0.0009375
195,249,0.0017758080933152343,0.001
319,409,0.0018740731708319913,0.0010625
219,200,0.001898584243296142,0.001125
444,490,0.0020807089060532746,0.0011875
379,266,0.002102630899219804,0.00125
193,72,0.002333075952884567,0.0013125
221,130,0.00249455561406009,0.001375
577,322,0.0030324351270181182,0.0014375
299,215,0.003744470329058558,0.0015
550,316,0.0038394565756227905,0.0015625
351,346,0.003982331100246483,0.001625
554,391,0.004500570027200723,0.0016875
399,99,0.0045950847839844045,0.00175
89,300,0.005299511226510845,0.0018125
241,401,0.006044978184966965,0.001875
21,33,0.0061070483704182,0.0019375
147,315,0.006416669369766481,0.002
416,419,0.0067777447062482565,0.0020625
395,76,0.00713897932393337,0.002125
106,309,0.007579481734271809,0.0021875
390,457,0.007857076631832882,0.00225
558,499,0.008053216495440552,0.0023125
308,230,0.008304877131823929,0.002375
218,271,0.008618032554661426,0.0024375
254,194,0.00904963296237149,0.0025
273,128,0.010072621639476864,0.0025625
152,263,0.01020821962359264,0.002625
777,195,0.010334303392886213,0.0026875
142,301,0.01090427742614608,0.00275
44,57,0.011892227560174273,0.0028125
132,361,0.013141015457780014,0.002875
56,62,0.014125279380872602,0.0029375
313,149,0.015003672305125448,0.003
170,489,0.015113256421649623,0.0030625
466,248,0.01521972543148209,0.003125
511,373,0.0157586975217896,0.0031875
161,151,0.015765037198619325,0.00325
190,180,0.01625180871775811,0.0033125
70,135,0.017172738471710858,0.003375
10,82,0.017420308010179575,0.0034375
331,241,0.017548352221760766,0.0035
191,224,0.017891660885229754,0.0035625
288,182,0.018163513638580042,0.003625
24,30,0.018180311590078935,0.0036875
237,84,0.018717909032842428,0.00375
139,109,0.01901695180737928,0.0038125
83,345,0.019666686823317292,0.003875
125,28,0.01976258339250969,0.0039375
173,389,0.02083162528873217,0.004
505,381,0.020842339012681066,0.0040625
41,83,0.02085689166256799,0.004125
420,256,0.021582071866113495,0.0041875
355,163,0.021845819730170746,0.00425
298,68,0.022982255624937054,0.0043125
346,452,0.023274301020048682,0.004375
111,173,0.023540937954804164,0.0044375
352,55,0.024465428952770818,0.0045
553,171,0.024472077730541386,0.0045625
204,260,0.024685777842682555,0.004625
36,398,0.024705025808454906,0.0046875
2021,85,0.025155731975114115,0.00475
118,237,0.025386453714579815,0.0048125
127,122,0.025453569332512416,0.004875
64,92,0.0264386357144355,0.0049375
115,440,0.026571091559265625,0.005
194,206,0.02803821744919688,0.0050625
80,252,0.02805025472794931,0.005125
403,353,0.028854681991752784,0.0051875
272,196,0.02930508833558676,0.00525
278,93,0.029696632005258294,0.0053125
243,390,0.030119590505933047,0.005375
55,105,0.030128018884149732,0.0054375
58,526,0.030269639739714194,0.0055
415,153,0.030940531192115373,0.0055625
300,31,0.03163409469757816,0.005625
203,254,0.031831617091665265,0.0056875
214,86,0.03264174975332157,0.00575
563,307,0.033335940308372614,0.0058125
50,97,0.03345442774399032,0.005875
342,244,0.033867790343443005,0.0059375
483,174,0.03398382022981572,0.006
602,276,0.03466359012282183,0.0060625
199,141,0.03497411812193185,0.006125
183,27,0.03598326925845341,0.0061875
107,262,0.03682388032028605,0.00625
206,63,0.0375093219260596,0.0063125
297,12,0.03922865270678938,0.006375
647,186,0.039663959468370535,0.0064375
291,64,0.03973201463762788,0.0065
109,405,0.04009346300550476,0.0065625
1193,121,0.040099034135595346,0.006625
715,442,0.04027173007596119,0.0066875
301,47,0.04086506947910706,0.00675
332,449,0.041165139133511275,0.0068125
388,199,0.04219444891893254,0.006875
137,66,0.04259721704418995,0.0069375
549,229,0.042600940870539006,0.007
28,261,0.04262674356881213,0.0070625
445,399,0.04325567313078693,0.007125
0,25,0.04330403098950164,0.0071875
