,Request Id,prefill_time_execution_plus_preemption,cdf
15836,12631,0.02581285146288792,6.25e-05
15443,15211,0.025999062856840283,0.000125
9445,9191,0.026278761683101948,0.0001875
12891,5957,0.02649421147887665,0.00025
3713,4181,0.026496752396653278,0.0003125
4160,4389,0.02671396166097395,0.000375
3893,4192,0.026811055627320002,0.0004375
5196,2500,0.026880556436957193,0.0005
12232,2498,0.026880556436957193,0.0005625
15996,15055,0.02689106273157904,0.000625
15900,13812,0.026957428773471293,0.0006875
12065,12876,0.02695965181237625,0.00075
15834,10931,0.02702704238458864,0.0008125
2584,2659,0.02738351194789601,0.000875
15921,12204,0.027445134454922027,0.0009375
8950,9221,0.027739630699272766,0.001
4786,4631,0.028016408576036156,0.0010625
12262,12715,0.02802525257874322,0.001125
15765,9037,0.028056126366351464,0.0011875
12435,13088,0.028262749987106872,0.00125
5750,6319,0.028262749987163716,0.0013125
12996,8488,0.02871314702204586,0.001375
11153,11407,0.028888925160345025,0.0014375
14581,12101,0.028989541422333787,0.0015
6845,7076,0.029268310082159132,0.0015625
15144,15562,0.0295664675130638,0.001625
15238,15838,0.029614716893149762,0.0016875
4197,4598,0.029821357079356403,0.00175
10967,11601,0.029944272002069283,0.0018125
8233,8589,0.029989990244672526,0.001875
15775,10952,0.03000662910886831,0.0019375
13682,9748,0.03007949473675353,0.002
15354,9750,0.03007949473675353,0.0020625
15302,15894,0.030407615184458336,0.002125
9778,1751,0.030407615184472547,0.0021875
8648,8829,0.030429015258135905,0.00225
6053,6563,0.03058594099718448,0.0023125
15907,13736,0.030646734470508363,0.002375
13811,13440,0.03071930940546963,0.0024375
11971,12454,0.03072669198860467,0.0025
15851,13811,0.0308302200700723,0.0025625
15970,15655,0.030875222338067942,0.002625
3392,3388,0.031136233754509135,0.0026875
15583,15752,0.031136233754523346,0.00275
12452,6989,0.031243566132189926,0.0028125
15805,10827,0.031270715713844766,0.002875
7750,6822,0.03152481831509135,0.0029375
4932,3978,0.031524818315119774,0.003
10768,11436,0.03152481831517662,0.0030625
13846,14265,0.03152481831517662,0.003125
9869,1994,0.03195941345379083,0.0031875
15511,15280,0.032362348406763886,0.00325
15833,12185,0.032503517722091146,0.0033125
9569,2529,0.03252006668079588,0.003375
4221,4651,0.03322904807582461,0.0034375
14228,15002,0.03330931826945971,0.0035
14229,14651,0.033364395409080316,0.0035625
15904,15309,0.0334457158786563,0.003625
15617,15749,0.033499320974442526,0.0036875
2844,3024,0.03354598932573083,0.00375
8540,8821,0.03356165454883353,0.0038125
11962,12127,0.03357708239849444,0.003875
13415,13381,0.03414718052005128,0.0039375
7939,8297,0.034296001878487914,0.004
9325,9689,0.03477847720802174,0.0040625
13500,13875,0.03477847720802174,0.004125
6570,6800,0.03477847720805016,0.0041875
5046,5367,0.03478559897047262,0.00425
11418,10830,0.03485522250957729,0.0043125
13562,8915,0.034905449842739245,0.004375
2470,2569,0.03491136812856155,0.0044375
9727,10212,0.0349113681286326,0.0045
8083,7804,0.03506273953593109,0.0045625
6561,7224,0.035151465112676306,0.004625
9289,9691,0.03523078037835603,0.0046875
9924,3961,0.03538030404432391,0.00475
1253,1644,0.03540175848225857,0.0048125
8158,8321,0.0354017584822941,0.004875
12957,13055,0.0354859976704347,0.0049375
6040,6485,0.03568916176615744,0.005
1123,1390,0.035725505309493144,0.0050625
7837,8169,0.03578260933443289,0.005125
9706,9651,0.03582450909942736,0.0051875
12017,3383,0.03619633650754395,0.00525
12105,3387,0.03619633650754395,0.0053125
12680,3385,0.03619633650754395,0.005375
6726,7442,0.03671882135705573,0.0054375
14822,6984,0.03681860957334493,0.0055
2002,1854,0.036941277261526295,0.0055625
7882,8491,0.03726392154888458,0.005625
762,989,0.03743201687418818,0.0056875
6745,6873,0.03750076966889537,0.00575
1975,2299,0.0375007696689309,0.0058125
6102,5832,0.03756515470740851,0.005875
2211,1820,0.03758970506203951,0.0059375
4907,5547,0.03770153478777161,0.006
15665,15903,0.03776189584328904,0.0060625
9019,9593,0.03778018361441582,0.006125
9410,9433,0.03807901706375105,0.0061875
14740,8133,0.03812997895551007,0.00625
656,907,0.03819130855637276,0.0063125
8114,8535,0.0385259612701816,0.006375
10384,11130,0.03865804523235283,0.0064375
7180,7149,0.038737590304236846,0.0065
10616,10360,0.03874519456286407,0.0065625
11616,12166,0.03874519456286407,0.006625
6945,7006,0.038799700853360264,0.0066875
5712,5998,0.03895243450693897,0.00675
1499,1987,0.03895271254736343,0.0068125
11518,12029,0.03895271254742738,0.006875
15375,15271,0.03895271254742738,0.0069375
11144,11493,0.039083688870164224,0.007
13043,13351,0.03910945678865119,0.0070625
4954,5247,0.03916095891281657,0.007125
4978,5249,0.03916095891281657,0.0071875
11279,10029,0.03924067850573465,0.00725
12796,12761,0.03927658286238511,0.0073125
9064,9605,0.03928173764904841,0.007375
14449,14880,0.03928173764904841,0.0074375
14200,14728,0.039320772606856735,0.0075
10615,11061,0.03968466914801638,0.0075625
14578,15366,0.039970506454665156,0.007625
11505,5895,0.03998737234167038,0.0076875
15001,14962,0.04003527649001626,0.00775
8536,8470,0.04012538869881155,0.0078125
10321,10846,0.04012538869881155,0.007875
2295,2749,0.0402923277989089,0.0079375
4115,4128,0.040367915890897166,0.008
11205,11620,0.04036791589095401,0.0080625
11957,12472,0.04036791589095401,0.008125
6011,6403,0.04076445858041211,0.0081875
12769,13039,0.04098293055750446,0.00825
9233,10002,0.04100790499495588,0.0083125
2495,2983,0.04124966545802522,0.008375
14562,15434,0.04124966545805364,0.0084375
