,cdf,batch_num_decode_tokens
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,1.9997051226201907
4,0.04,3.001162958349363
5,0.05,3.001162958349363
6,0.06,3.001162958349363
7,0.07,4.002823400834266
8,0.08,4.002823400834266
9,0.09,4.002823400834266
10,0.1,4.002823400834266
11,0.11,4.002823400834266
12,0.12,4.002823400834266
13,0.13,4.002823400834266
14,0.14,4.997811098765265
15,0.15,4.997811098765265
16,0.16,4.997811098765265
17,0.17,4.997811098765265
18,0.18,4.997811098765265
19,0.19,4.997811098765265
20,0.2,4.997811098765265
21,0.21,4.997811098765265
22,0.22,4.997811098765265
23,0.23,4.997811098765265
24,0.24,4.997811098765265
25,0.25,5.995445496133053
26,0.26,5.995445496133053
27,0.27,5.995445496133053
28,0.28,5.995445496133053
29,0.29,5.995445496133053
30,0.3,5.995445496133053
31,0.31,5.995445496133053
32,0.32,5.995445496133053
33,0.33,5.995445496133053
34,0.34,5.995445496133053
35,0.35000000000000003,5.995445496133053
36,0.36,5.995445496133053
37,0.37,5.995445496133053
38,0.38,6.993632892422741
39,0.39,6.993632892422741
40,0.4,6.993632892422741
41,0.41000000000000003,6.993632892422741
42,0.42,6.993632892422741
43,0.43,6.993632892422741
44,0.44,6.993632892422741
45,0.45,6.993632892422741
46,0.46,6.993632892422741
47,0.47000000000000003,6.993632892422741
48,0.48,6.993632892422741
49,0.49,6.993632892422741
50,0.5,6.993632892422741
51,0.51,6.993632892422741
52,0.52,7.996469989602652
53,0.53,7.996469989602652
54,0.54,7.996469989602652
55,0.55,7.996469989602652
56,0.56,7.996469989602652
57,0.5700000000000001,7.996469989602652
58,0.58,7.996469989602652
59,0.59,7.996469989602652
60,0.6,7.996469989602652
61,0.61,7.996469989602652
62,0.62,7.996469989602652
63,0.63,7.996469989602652
64,0.64,7.996469989602652
65,0.65,8.997981121446852
66,0.66,8.997981121446852
67,0.67,8.997981121446852
68,0.68,8.997981121446852
69,0.6900000000000001,8.997981121446852
70,0.7000000000000001,8.997981121446852
71,0.71,8.997981121446852
72,0.72,8.997981121446852
73,0.73,8.997981121446852
74,0.74,8.997981121446852
75,0.75,8.997981121446852
76,0.76,10.004152608697645
77,0.77,10.004152608697645
78,0.78,10.004152608697645
79,0.79,10.004152608697645
80,0.8,10.004152608697645
81,0.81,10.004152608697645
82,0.8200000000000001,10.004152608697645
83,0.8300000000000001,10.004152608697645
84,0.84,10.004152608697645
85,0.85,10.990159692286051
86,0.86,10.990159692286051
87,0.87,10.990159692286051
88,0.88,10.990159692286051
89,0.89,10.990159692286051
90,0.9,10.990159692286051
91,0.91,12.001124195202623
92,0.92,12.001124195202623
93,0.93,12.001124195202623
94,0.9400000000000001,12.001124195202623
95,0.9500000000000001,13.000662984908592
96,0.96,13.000662984908592
97,0.97,13.000662984908592
98,0.98,13.999202723426244
99,0.99,15.014259802243886
100,1.0,19.985369849237582
