,Request Id,decode_time_execution_plus_preemption_normalized,cdf
15994,15991,0.013807381585088973,6.25e-05
15999,15877,0.014167448557777507,0.000125
15985,15971,0.015243816304301766,0.0001875
15936,15978,0.015381119488001345,0.00025
15947,15872,0.016112850799484626,0.0003125
15997,15647,0.016756121549515158,0.000375
15944,15804,0.016930450515851365,0.0004375
15967,15656,0.017006326597652867,0.0005
15993,15661,0.017504388728684973,0.0005625
15979,15288,0.018643212029420885,0.000625
15974,15364,0.018733090641098765,0.0006875
15971,15414,0.01887717923213331,0.00075
15984,15655,0.018889706748311176,0.0008125
15953,15550,0.01899496272382786,0.000875
15946,15584,0.019272877814180193,0.0009375
15970,15773,0.01998821538980932,0.001
15881,15997,0.02053225870760564,0.0010625
15614,15988,0.02106304558812669,0.001125
15885,15987,0.021161438249438197,0.0011875
15516,15996,0.02123248944551147,0.00125
15853,15989,0.021294690483143103,0.0013125
15528,15994,0.021343957893240142,0.001375
15813,15993,0.021683703955576828,0.0014375
15549,15986,0.021762962645096764,0.0015
15720,15999,0.021768222896934475,0.0015625
15887,15979,0.021870353872219077,0.001625
15500,15990,0.021921632320437163,0.0016875
15592,15982,0.021987506292286022,0.00175
15981,15449,0.022051746763700777,0.0018125
15996,15055,0.022101034023424674,0.001875
15409,15998,0.022132814737621926,0.0019375
15774,15995,0.02220816105783851,0.002
15978,15473,0.02226773628784489,0.0020625
15682,15912,0.022621160096869472,0.002125
15510,15984,0.02283338954553301,0.0021875
15973,14774,0.023009766431448794,0.00225
15860,15975,0.023049938489276785,0.0023125
15525,15976,0.023169067828358047,0.002375
15964,15625,0.023207208606080887,0.0024375
15596,15960,0.02324817881450386,0.0025
15799,15985,0.023595083164296354,0.0025625
15862,15967,0.023700970229522177,0.002625
15845,15973,0.02378262464149646,0.0026875
15995,14807,0.023958926764856073,0.00275
15882,15951,0.024084256865453943,0.0028125
15548,15962,0.024138877954598886,0.002875
15856,15963,0.02427107622954788,0.0029375
15613,15934,0.02427483377200502,0.003
15930,15771,0.024446538448488455,0.0030625
15990,15005,0.02454214044606567,0.003125
15998,14577,0.024550363502910063,0.0031875
15959,14786,0.02471406787855772,0.00325
15991,14911,0.02514044489153444,0.0033125
15361,15992,0.025319326840717794,0.003375
15470,15974,0.025702811725606182,0.0034375
15576,15928,0.0258645786672379,0.0035
15854,15949,0.02587059217906875,0.0035625
15537,15944,0.026018127429039015,0.003625
15436,15980,0.026087404653789784,0.0036875
15962,14526,0.026117192000543993,0.00375
15530,15946,0.02620778599089043,0.0038125
15561,15930,0.02633312834369137,0.003875
15867,15935,0.0264587530555407,0.0039375
15835,15955,0.026474471572299495,0.004
15956,14510,0.026608399808312765,0.0040625
15449,15972,0.026786008847306943,0.004125
15915,15781,0.02733485916270489,0.0041875
15982,14883,0.027377680998823248,0.00425
15989,14615,0.02750187124946082,0.0043125
15551,15924,0.027525537673930064,0.004375
15687,15754,0.027547758824780864,0.0044375
15612,15878,0.02760527995616031,0.0045
15842,15943,0.027671299858474066,0.0045625
15451,15966,0.027672949348435394,0.004625
15880,15907,0.027682476174523178,0.0046875
15642,15832,0.027921874857120818,0.00475
15983,14763,0.028035915343660955,0.0048125
15954,15353,0.02818355388295102,0.004875
15892,15476,0.02818495671492668,0.0049375
15742,15983,0.02847030788145261,0.005
15992,14187,0.02856704341972767,0.0050625
15482,15950,0.028591262956158034,0.005125
15955,15309,0.02865244766781787,0.0051875
15776,15969,0.028794987068981457,0.00525
15864,15911,0.028855058468796043,0.0053125
15559,15900,0.02901306272587978,0.005375
15838,15931,0.029328693471440685,0.0054375
15820,15941,0.02941489562249913,0.0055
15866,15895,0.029442196758448936,0.0055625
15824,15937,0.02946524502051637,0.005625
15782,15959,0.029527990781506395,0.0056875
15868,15889,0.02991186156097389,0.00575
15988,14237,0.030003531395311648,0.0058125
15545,15896,0.030398042617155688,0.005875
15763,15961,0.03072518146751047,0.0059375
15428,15958,0.03075189795030266,0.006
15976,14509,0.030977641459393614,0.0060625
15568,15858,0.03098851200466015,0.006125
15736,15981,0.031148195309717203,0.0061875
15447,15948,0.031187178429669716,0.00625
15986,14025,0.031223853353174673,0.0063125
15987,13949,0.031321636005886506,0.006375
15433,15954,0.03141245345582625,0.0064375
15907,15649,0.031433701038138064,0.0065
15571,15846,0.03149663655389384,0.0065625
15975,14465,0.03153905961923244,0.006625
15871,15855,0.03186840838432339,0.0066875
15980,14193,0.03199345654132344,0.00675
15886,15198,0.03204894616829047,0.0068125
15398,15964,0.032072378883457334,0.006875
15939,13866,0.03221179358687954,0.0069375
15471,15932,0.03223782830044069,0.007
15382,15970,0.032398564427130745,0.0070625
15794,15939,0.03243891348344223,0.007125
15480,15926,0.03245667050986802,0.0071875
15876,15839,0.032480783466461084,0.00725
15972,14513,0.032523582336195365,0.0073125
15809,15923,0.032726266725775444,0.007375
15492,15914,0.032756184405961904,0.0074375
15926,14132,0.03278684377188294,0.0075
15522,15882,0.03282105301283212,0.0075625
15547,15860,0.03287658142334928,0.007625
15807,15925,0.03296065731829174,0.0076875
15827,15903,0.03318159649703741,0.00775
15844,15881,0.03324865542148433,0.0078125
15865,15843,0.033253840999933386,0.007875
15927,14006,0.033363664086683495,0.0079375
15731,15977,0.03363321301837442,0.008
15969,14349,0.03371497041571054,0.0080625
15933,13784,0.0338339634185059,0.008125
15767,15947,0.033950839601561714,0.0081875
15802,15921,0.03396449540954817,0.00825
15365,15968,0.033967036230597714,0.0083125
15935,13596,0.03401146173872363,0.008375
15422,15940,0.03417188795903242,0.0084375
