,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
15958,14445,2.9172323520466728e-05,6.25e-05
7840,7857,2.919296918475134e-05,0.000125
4942,4573,2.921364409206572e-05,0.0001875
9803,10023,2.9256417627500506e-05,0.00025
342,192,2.926903359022984e-05,0.0003125
13300,13411,2.9269033590254927e-05,0.000375
14810,15434,2.9275844895628073e-05,0.0004375
4848,5170,2.9275844895668416e-05,0.0005
8339,8450,2.9286731619258676e-05,0.0005625
15138,15416,2.9306946846127223e-05,0.000625
3183,3312,2.9306946846170174e-05,0.0006875
13401,13746,2.931515137868903e-05,0.00075
766,1158,2.9342055757173226e-05,0.0008125
109,170,2.9344958450386273e-05,0.000875
12061,12624,2.9355004668778198e-05,0.0009375
3418,3714,2.936472189670399e-05,0.001
8788,9096,2.9379443974377076e-05,0.0010625
1344,813,2.9385357910413198e-05,0.001125
8045,7794,2.9387674582467816e-05,0.0011875
6757,7060,2.9388988247935075e-05,0.00125
12753,12645,2.938942634966493e-05,0.0013125
1460,1702,2.9404064555165607e-05,0.001375
3860,4022,2.940406455517859e-05,0.0014375
14989,14637,2.941208882152897e-05,0.0015
1674,1694,2.942196023703658e-05,0.0015625
8672,9070,2.9424744625644586e-05,0.001625
2421,2585,2.94247446256507e-05,0.0016875
7902,8300,2.9426841964089848e-05,0.00175
6692,6605,2.9427990069819272e-05,0.0018125
7697,8038,2.9429679695131974e-05,0.001875
13598,13681,2.9430935007625796e-05,0.0019375
8062,8379,2.9434967695789223e-05,0.002
2687,2618,2.943741132587698e-05,0.0020625
1352,1579,2.9444417800209293e-05,0.002125
14493,14743,2.944446630065472e-05,0.0021875
12380,12758,2.9447545679146737e-05,0.00225
3019,3062,2.944870293153714e-05,0.0023125
6812,6869,2.945008893627323e-05,0.002375
6142,6170,2.9460027123533453e-05,0.0024375
13945,14392,2.9460095535845886e-05,0.0025
8746,9196,2.9462777470916853e-05,0.0025625
1659,1735,2.946277747093216e-05,0.002625
327,531,2.9463013601288856e-05,0.0026875
304,684,2.947429280189899e-05,0.00275
13744,13974,2.947604777053351e-05,0.0028125
10872,10699,2.947634558720128e-05,0.002875
1626,1737,2.947641806607642e-05,0.0029375
214,77,2.9482881802646032e-05,0.003
6098,6432,2.948288180264917e-05,0.0030625
2710,2983,2.9487617229543572e-05,0.003125
1977,2294,2.948983473338652e-05,0.0031875
4748,5100,2.9490398858143925e-05,0.00325
602,754,2.949550830448728e-05,0.0033125
11345,11646,2.9495508304528363e-05,0.003375
3722,3937,2.9503166647828968e-05,0.0034375
9385,9301,2.9504296639135545e-05,0.0035
3946,4282,2.9506438618189277e-05,0.0035625
5323,4258,2.9513589736725383e-05,0.003625
14235,14612,2.951592648701247e-05,0.0036875
5719,5795,2.9516704742261683e-05,0.00375
70,135,2.952079378096091e-05,0.0038125
8953,8877,2.952079378100031e-05,0.003875
12564,12597,2.952742692905237e-05,0.0039375
8012,8019,2.9530076006019668e-05,0.004
2749,3138,2.953015811725168e-05,0.0040625
4187,4434,2.953964828709599e-05,0.004125
1771,1590,2.95403663566237e-05,0.0041875
7813,7885,2.95403663566237e-05,0.00425
13428,13419,2.95403663566237e-05,0.0043125
4550,4898,2.954362376163447e-05,0.004375
118,336,2.9546122647353267e-05,0.0044375
3221,2584,2.9551337509681633e-05,0.0045
5985,6402,2.955285652366435e-05,0.0045625
15759,15905,2.955406939175312e-05,0.004625
9867,10204,2.955880338672692e-05,0.0046875
12888,12878,2.9560164509842274e-05,0.00475
13619,13631,2.9560164509945253e-05,0.0048125
13574,13549,2.9564964793752136e-05,0.004875
7890,8448,2.9568349351408474e-05,0.0049375
8312,8309,2.9571495015488932e-05,0.005
6487,6976,2.9576612204931473e-05,0.0050625
8451,5344,2.9580163886133076e-05,0.005125
6518,6710,2.9580203535101707e-05,0.0051875
15034,14739,2.958393055974512e-05,0.00525
11878,12037,2.9586944319623654e-05,0.0053125
1837,2118,2.9588128863184235e-05,0.005375
14562,14655,2.958812886322624e-05,0.0054375
10178,10748,2.9588750203226874e-05,0.0055
11336,11594,2.9593152038726413e-05,0.0055625
13487,13752,2.959400762629379e-05,0.005625
8037,7962,2.9597292371087723e-05,0.0056875
7432,7614,2.9603484298193106e-05,0.00575
3563,3828,2.960913844177909e-05,0.0058125
8813,9158,2.9612825645474258e-05,0.005875
12926,12951,2.961506389172545e-05,0.0059375
8113,8686,2.9619983386417424e-05,0.006
968,1252,2.9622592521162365e-05,0.0060625
14982,15164,2.9625763128941067e-05,0.006125
14530,14621,2.962613084671255e-05,0.0061875
3244,2061,2.9627255214624153e-05,0.00625
11621,12012,2.962926825809793e-05,0.0063125
13559,13503,2.963114806023963e-05,0.006375
7302,7307,2.964634202550448e-05,0.0064375
3966,4408,2.966333709386547e-05,0.0065
8592,8920,2.966362469352461e-05,0.0065625
11097,11009,2.967118917787093e-05,0.006625
956,1120,2.967264836453364e-05,0.0066875
2099,2315,2.967694412922963e-05,0.00675
8013,8147,2.968014712943486e-05,0.0068125
1987,2138,2.9681973722554423e-05,0.006875
8861,8767,2.968342203648054e-05,0.0069375
15619,15675,2.968516565868872e-05,0.007
14837,14879,2.9686994104221887e-05,0.0070625
11253,11044,2.9690486938166765e-05,0.007125
12133,12172,2.9693060596071555e-05,0.0071875
8608,8615,2.9695872208595163e-05,0.00725
10862,10762,2.9696180179591883e-05,0.0073125
