,Request Id,request_execution_time,cdf
144,154,1.2300116015819824,0.005208333333333333
24,25,1.8063632617353198,0.010416666666666666
63,65,1.972734713942391,0.015625
7,8,2.028469146458674,0.020833333333333332
20,20,2.0991526790111275,0.026041666666666668
5,5,2.1944113042574953,0.03125
96,96,2.3696186724027264,0.036458333333333336
120,124,2.4194025321410457,0.041666666666666664
79,82,2.4208866425673263,0.046875
39,42,2.4879652065557836,0.052083333333333336
54,58,2.752439887217533,0.057291666666666664
94,95,2.764726126555454,0.0625
139,146,2.916620722692756,0.06770833333333333
136,142,2.96097519846124,0.07291666666666667
0,3,2.993751834068778,0.078125
114,116,3.118506779172471,0.08333333333333333
115,117,3.304694846413469,0.08854166666666667
58,61,3.3496974603660545,0.09375
107,108,3.3796400321827105,0.09895833333333333
109,110,3.4689708208947825,0.10416666666666667
31,32,3.516107754807172,0.109375
122,126,3.5568670141420826,0.11458333333333333
161,177,3.5593503943810103,0.11979166666666667
183,213,3.6517471622285673,0.125
188,222,3.7561106151039105,0.13020833333333334
30,30,3.7588171523458134,0.13541666666666666
74,74,3.786135528782011,0.140625
50,53,3.7941875824002897,0.14583333333333334
116,118,3.869148217366976,0.15104166666666666
49,52,3.950822285359002,0.15625
33,33,3.9631054482607393,0.16145833333333334
101,101,4.0408414205378085,0.16666666666666666
42,46,4.18726790752224,0.171875
48,51,4.213918038027066,0.17708333333333334
85,89,4.277895189016235,0.18229166666666666
10,13,4.309794442296648,0.1875
34,34,4.415583980079273,0.19270833333333334
148,158,4.46013790143137,0.19791666666666666
105,105,4.597595809815318,0.203125
60,62,4.6166720267048,0.20833333333333334
93,94,4.660855659384716,0.21354166666666666
153,166,4.708123178919216,0.21875
131,135,4.770212318946858,0.22395833333333334
97,97,4.8146932712341535,0.22916666666666666
90,83,4.87301007402229,0.234375
91,92,4.891053753325911,0.23958333333333334
92,91,5.0107661152283365,0.24479166666666666
157,170,5.070503581656364,0.25
113,114,5.075222566639565,0.2552083333333333
159,173,5.101494169183324,0.2604166666666667
37,38,5.103166904517357,0.265625
25,24,5.128144254131081,0.2708333333333333
147,157,5.140550518800298,0.2760416666666667
84,87,5.182137591689409,0.28125
170,190,5.223049909296149,0.2864583333333333
53,57,5.234718595801366,0.2916666666666667
67,69,5.238659777989074,0.296875
76,78,5.24190541958424,0.3020833333333333
99,100,5.333548069166508,0.3072916666666667
36,36,5.354787477129919,0.3125
179,206,5.468393944956746,0.3177083333333333
158,172,5.495478474066418,0.3229166666666667
55,59,5.511297154954706,0.328125
6,7,5.513828071313067,0.3333333333333333
119,122,5.604544894312132,0.3385416666666667
150,161,5.682431967281704,0.34375
141,148,5.8002296599383465,0.3489583333333333
129,133,5.840625076774102,0.3541666666666667
9,11,5.930105473548995,0.359375
17,17,5.96494636456326,0.3645833333333333
174,197,5.984211577306218,0.3697916666666667
182,212,5.999516221625072,0.375
143,151,6.05450625354839,0.3802083333333333
65,66,6.091195686355599,0.3854166666666667
35,35,6.1238018239322,0.390625
163,180,6.13228372754744,0.3958333333333333
28,28,6.251364509618202,0.4010416666666667
130,134,6.292991456604679,0.40625
111,113,6.293146352887822,0.4114583333333333
133,137,6.333914539765388,0.4166666666666667
187,221,6.35084401576753,0.421875
137,141,6.457178582392166,0.4270833333333333
71,71,6.457802595891794,0.4322916666666667
118,120,6.46948060626326,0.4375
184,214,6.526761209578359,0.4427083333333333
123,125,6.58279600977761,0.4479166666666667
45,45,6.595865255268996,0.453125
173,193,6.627510775218586,0.4583333333333333
127,130,6.673238329072111,0.4635416666666667
72,72,6.7606134836889575,0.46875
108,109,6.844426890986613,0.4739583333333333
14,15,6.879214123563147,0.4791666666666667
73,73,6.898781266394923,0.484375
178,205,6.956485983828488,0.4895833333333333
26,26,6.982426054985673,0.4947916666666667
175,196,7.009155588817451,0.5
190,230,7.034888869664131,0.5052083333333334
176,198,7.081733868968249,0.5104166666666666
83,86,7.2421084719518545,0.515625
51,54,7.349900834706908,0.5208333333333334
47,49,7.38040548446737,0.5260416666666666
166,182,7.380862111205551,0.53125
98,98,7.431872592527785,0.5364583333333334
155,165,7.613657655625182,0.5416666666666666
106,106,7.861744083309023,0.546875
82,84,7.934548996842709,0.5520833333333334
103,103,7.939808417441648,0.5572916666666666
43,43,7.943125168954877,0.5625
27,27,8.09097583517087,0.5677083333333334
154,164,8.092966518829355,0.5729166666666666
135,140,8.093229013487413,0.578125
125,128,8.150463451576796,0.5833333333333334
77,77,8.239334743538551,0.5885416666666666
57,60,8.256030760619865,0.59375
185,215,8.29999572435917,0.5989583333333334
168,185,8.30598798128838,0.6041666666666666
61,63,8.419531380976174,0.609375
44,44,8.434394239645805,0.6145833333333334
66,67,8.60056416348657,0.6197916666666666
149,159,8.653300723114116,0.625
68,68,8.714777829973626,0.6302083333333334
29,29,8.814300607131635,0.6354166666666666
142,149,8.815844314140952,0.640625
164,181,8.817141169166703,0.6458333333333334
69,64,8.843236648465366,0.6510416666666666
78,79,8.899991501212833,0.65625
18,18,8.940551771201388,0.6614583333333334
86,88,8.988420890255906,0.6666666666666666
126,129,9.035929358310828,0.671875
138,143,9.139431343361103,0.6770833333333334
95,93,9.149158004947875,0.6822916666666666
102,102,9.212324791460809,0.6875
180,207,9.233101799788734,0.6927083333333334
