,Request Id,request_model_execution_time_normalized,cdf
888,961,0.02053632482232339,0.00017774617845716317
879,948,0.021379896083697184,0.00035549235691432633
853,943,0.02149592502856835,0.0005332385353714896
1606,1779,0.02150300590050298,0.0007109847138286527
891,944,0.022098182771145045,0.0008887308922858159
872,926,0.022223610934797796,0.001066477070742979
280,334,0.022829293920758994,0.001244223249200142
659,768,0.02295385231373472,0.0014219694276573053
892,957,0.02297542024310037,0.0015997156061144685
1817,1937,0.022993000035115698,0.0017774617845716318
1730,1831,0.023172057764052487,0.0019552079630287948
2867,2946,0.023249974181607916,0.002132954141485958
224,299,0.0232682719273995,0.002310700319943121
1830,1924,0.023332315963302985,0.002488446498400284
897,938,0.02335421176095462,0.0026661926768574476
1951,2026,0.02340582150533119,0.0028439388553146107
906,927,0.023450641559543954,0.003021685033771774
894,951,0.023493582241389012,0.003199431212228937
1681,1823,0.02359288298371503,0.0033771773906861
0,5,0.023601689876546636,0.0035549235691432635
857,928,0.023615166164818777,0.0037326697476004265
887,931,0.0236309621377886,0.0039104159260575895
893,929,0.023664496673330135,0.004088162104514753
884,949,0.023724206256377226,0.004265908282971916
2886,2961,0.02372968141430261,0.004443654461429079
1052,950,0.02376206166591492,0.004621400639886242
3637,3728,0.0238070279458462,0.004799146818343406
302,398,0.023810791597723473,0.004976892996800568
25,95,0.023843374215156206,0.005154639175257732
915,1035,0.023951379343268037,0.005332385353714895
2836,2947,0.023968244071357583,0.005510131532172059
1778,1880,0.02401128448851373,0.005687877710629221
2903,3006,0.02408313418598382,0.005865623889086385
2879,2952,0.024109613643956012,0.006043370067543548
834,901,0.024124718709487878,0.006221116246000711
3678,3726,0.02412635764970556,0.006398862424457874
3632,3710,0.02418464648156832,0.006576608602915038
866,933,0.024197990124648676,0.0067543547813722
904,934,0.02421652511816058,0.006932100959829364
873,941,0.024233322874984226,0.007109847138286527
3038,3113,0.02426076982309855,0.00728759331674369
841,937,0.024281073046878078,0.007465339495200853
1093,947,0.024325104012317095,0.0076430856736580165
3579,3651,0.024330088159225147,0.007820831852115179
