,Request Id,request_execution_time,cdf
10430,10509,0.20804404055036674,7.611508601004719e-05
608,751,0.35326671115421465,0.00015223017202009437
5656,5848,0.37295657186347353,0.00022834525803014157
4900,5076,0.4239269413433888,0.00030446034404018875
4052,4073,0.5162870085921553,0.00038057543005023595
10,131,0.5312641675620381,0.00045669051606028315
61,168,0.5538187142891403,0.0005328056020703304
502,642,0.5716898529389808,0.0006089206880803775
9915,9973,0.6393589911699926,0.0006850357740904248
8379,8536,0.645343186947732,0.0007611508601004719
2219,2277,0.646905018908146,0.0008372659461105192
1968,2120,0.6498120482165394,0.0009133810321205663
12693,12735,0.6509186524786297,0.0009894961181306134
10972,11045,0.6540228721628332,0.0010656112041406607
11710,11864,0.6587154044843444,0.001141726290150708
5843,5835,0.6694709067615779,0.001217841376160755
269,398,0.6819446419784905,0.0012939564621708022
7379,7610,0.68714165269633,0.0013700715481808495
3842,4032,0.700274496905213,0.0014461866341908965
12452,12491,0.7063165356509735,0.0015223017202009438
3913,4090,0.7228173854505469,0.001598416806210991
4962,5023,0.7240924435768286,0.0016745318922210383
44,154,0.726160809421129,0.0017506469782310853
10997,11214,0.7471731384114717,0.0018267620642411326
1078,1200,0.7493907114645563,0.0019028771502511799
10994,11148,0.7524898023605551,0.001978992236261227
6219,6412,0.7546061451183061,0.0020551073222712744
766,888,0.7630550087390073,0.0021312224082813214
6128,6350,0.7672252220232081,0.0022073374942913684
6927,6949,0.7678452563478293,0.002283452580301416
11735,11789,0.7700571460991277,0.002359567666311463
8480,8734,0.7761241941779428,0.00243568275232151
5355,5389,0.7890170513702444,0.0025117978383315575
12998,13254,0.7890816221127027,0.0025879129243416045
11963,12182,0.7944969411059066,0.0026640280103516515
5856,6032,0.7992663313701476,0.002740143096361699
8378,8379,0.7998220566380131,0.002816258182371746
7705,7687,0.8071702421577045,0.002892373268381793
8873,9122,0.808447430687434,0.0029684883543918406
1719,1866,0.8175837008165339,0.0030446034404018876
11802,11853,0.8225650634480888,0.0031207185264119346
12780,13030,0.8253426562492814,0.003196833612421982
4071,4246,0.8278540631093724,0.003272948698432029
6757,6775,0.8290768128633859,0.0033490637844420766
2896,2921,0.8331211164113034,0.0034251788704521237
1260,1394,0.8389080911250285,0.0035012939564621707
2967,3071,0.8413404403455441,0.003577409042472218
6543,6539,0.8434789911799366,0.003653524128482265
13094,13240,0.8482839589377876,0.0037296392144923122
6374,6379,0.851137312948071,0.0038057543005023597
10518,10535,0.8511673149295558,0.0038818693865124067
4671,4665,0.8538646653854853,0.003957984472522454
4773,4781,0.8574576918559088,0.004034099558532501
12269,12299,0.8636981116661675,0.004110214644542549
3251,3335,0.8669359028377677,0.004186329730552596
13020,13041,0.8704640842495331,0.004262444816562643
4502,4686,0.8825611654075716,0.00433855990257269
718,809,0.8880399822967987,0.004414674988582737
5889,6072,0.8901320868026357,0.004490790074592784
714,801,0.8918405542501987,0.004566905160602832
9185,9265,0.8936516205655307,0.004643020246612879
5809,5841,0.901707048174905,0.004719135332622926
3001,3176,0.9080762188689486,0.004795250418632973
3887,3959,0.9086613886255234,0.00487136550464302
5026,5057,0.9109365666504844,0.004947480590653067
7085,7121,0.9152743683144692,0.005023595676663115
11737,11876,0.921393350063842,0.005099710762673162
384,472,0.9250515797310913,0.005175825848683209
5933,6154,0.9328398975713297,0.005251940934693256
1757,1849,0.9346894102735691,0.005328056020703303
11070,11204,0.9371617024900171,0.005404171106713351
6733,6749,0.949943466451346,0.005480286192723398
3745,3898,0.9503222408515322,0.005556401278733445
11454,11580,0.9570076781280451,0.005632516364743492
6753,6966,0.9575436771888552,0.005708631450753539
472,569,0.9577943817932553,0.005784746536763586
6836,7024,0.9585251358131619,0.005860861622773634
6878,6897,0.9594664905702268,0.005936976708783681
10866,11020,0.9607201443002074,0.006013091794793728
9650,9858,0.9616825363327217,0.006089206880803775
12863,13020,0.9619834529319423,0.006165321966813822
3499,3571,0.9663169368353473,0.006241437052823869
471,560,0.9698372713387351,0.006317552138833917
6130,6338,0.9738292126334873,0.006393667224843964
2484,2583,0.9739795195917602,0.006469782310854011
7958,8186,0.9743845150338859,0.006545897396864058
6074,6121,0.9749047871223755,0.006622012482874105
4284,4472,0.9773055728359303,0.006698127568884153
12734,12876,0.978666562439849,0.0067742426548942
5847,6016,0.9822401945957653,0.006850357740904247
12936,13174,0.9823686967915242,0.006926472826914294
2011,2077,0.9881276758696391,0.007002587912924341
4509,4517,0.9893315179878854,0.007078702998934388
5358,5558,0.9916469283938666,0.007154818084944436
2206,2364,0.9929817852068208,0.007230933170954483
8614,8607,0.9952113204951194,0.00730704825696453
1771,1823,0.9954418313008753,0.0073831633429745774
862,955,0.996835630847581,0.0074592784289846245
9717,9942,0.9982739085139474,0.0075353935149946715
1729,1779,0.9994371482788196,0.007611508601004719
5472,5485,0.9996953598596051,0.0076876236870147665
11903,12114,1.0003710032317235,0.0077637387730248135
4050,4222,1.0030915928473634,0.007839853859034861
8954,8951,1.0071137989413137,0.007915968945044908
6968,7164,1.009761357787822,0.007992084031054955
4475,4469,1.0117924889592922,0.008068199117065002
11535,11601,1.0121990268859062,0.00814431420307505
1742,1888,1.0145672226984617,0.008220429289085097
6152,6139,1.0161566784321296,0.008296544375095144
5183,5378,1.0165150792753177,0.008372659461105192
6747,6753,1.0195852259462983,0.008448774547115238
548,675,1.0199597013242625,0.008524889633125286
10309,10369,1.021021996717496,0.008601004719135332
3697,3795,1.0233199446860972,0.00867711980514538
11217,11227,1.024860200679784,0.008753234891155428
4041,4111,1.0264236064746262,0.008829349977165474
3216,3249,1.0264845645832275,0.008905465063175522
11805,11841,1.0280972971079458,0.008981580149185568
500,627,1.0282620720909768,0.009057695235195616
8374,8504,1.0285370050932827,0.009133810321205664
6393,6449,1.0293487821412135,0.00920992540721571
10351,10508,1.0325612174742553,0.009286040493225758
7971,8021,1.0337540150067146,0.009362155579235804
