,Request Id,request_execution_plus_preemption_time,cdf
10430,10509,0.20804404055036674,7.611508601004719e-05
608,751,0.35326671115421465,0.00015223017202009437
8379,8536,0.645343186947732,0.00022834525803014157
3913,4090,0.7228173854505469,0.00030446034404018875
766,888,0.7630550087390073,0.00038057543005023595
5656,5848,0.7898186824089539,0.00045669051606028315
4052,4073,0.8117481646691088,0.0005328056020703304
12780,13030,0.8253426562492814,0.0006089206880803775
10,131,0.859404525681854,0.0006850357740904248
12452,12491,0.8746267802504981,0.0007611508601004719
61,168,0.8959609626681279,0.0008372659461105192
9915,9973,0.8977871886791398,0.0009133810321205663
1757,1849,0.9346894102735691,0.0009894961181306134
502,642,0.9721814880767495,0.0010656112041406607
11710,11864,0.9900253582893199,0.001141726290150708
7379,7610,1.0152820108161973,0.001217841376160755
2219,2277,1.0185917617562015,0.0012939564621708022
6757,6775,1.0244655385233814,0.0013700715481808495
12998,13254,1.0767788351190704,0.0014461866341908965
9616,9846,1.1437065095189702,0.0015223017202009438
6207,6215,1.1440516224361206,0.001598416806210991
10997,11214,1.1617451299016919,0.0016745318922210383
7715,7900,1.1689276450148027,0.0017506469782310853
5026,5057,1.1718843292217613,0.0018267620642411326
2967,3071,1.179138562832787,0.0019028771502511799
5398,5431,1.2284402282175846,0.001978992236261227
6374,6379,1.2312703156691662,0.0020551073222712744
5889,6072,1.2326342134072217,0.0021312224082813214
7657,7667,1.2495766102591577,0.0022073374942913684
6393,6449,1.2538231516798113,0.002283452580301416
3697,3795,1.2543259786392191,0.002359567666311463
10994,11148,1.2671080043005936,0.00243568275232151
8873,9122,1.2869214361137122,0.0025117978383315575
7594,7607,1.3347544021445512,0.0025879129243416045
11308,11538,1.338008195899027,0.0026640280103516515
9185,9265,1.35333227101584,0.002740143096361699
3251,3335,1.3575093445628432,0.002816258182371746
10423,10584,1.387269448452605,0.002892373268381793
6927,6949,1.431647074631275,0.0029684883543918406
539,640,1.4388418738000355,0.0030446034404018876
3001,3176,1.444346710582145,0.0031207185264119346
4502,4686,1.4563000063393816,0.003196833612421982
1260,1394,1.4685389418518406,0.003272948698432029
8776,9026,1.4703135648864996,0.0033490637844420766
12863,13020,1.4821704678434133,0.0034251788704521237
10182,10352,1.4835867440295847,0.0035012939564621707
4509,4517,1.4937256737781226,0.003577409042472218
10866,11020,1.5001984149368714,0.003653524128482265
1968,2120,1.501173698264687,0.0037296392144923122
1227,1315,1.5265276468391993,0.0038057543005023597
12693,12735,1.536019372281579,0.0038818693865124067
500,627,1.5400520781556912,0.003957984472522454
3350,3393,1.544146493054771,0.004034099558532501
548,675,1.5466450833478491,0.004110214644542549
12602,12772,1.5657572606056418,0.004186329730552596
2425,2469,1.5800607815415033,0.004262444816562643
1144,1235,1.5811753295312834,0.00433855990257269
952,1078,1.6056721400323435,0.004414674988582737
7881,8126,1.6156113931986766,0.004490790074592784
10972,11045,1.6204014483155256,0.004566905160602832
10518,10535,1.6216835939227832,0.004643020246612879
8043,8105,1.6239289635184888,0.004719135332622926
3206,3374,1.6323905634150742,0.004795250418632973
9210,9458,1.6852129058629008,0.00487136550464302
13094,13240,1.6902362629986842,0.004947480590653067
4284,4472,1.6940592175119626,0.005023595676663115
11633,11705,1.7040760519010796,0.005099710762673162
7085,7121,1.7041638539370454,0.005175825848683209
13020,13041,1.7154765767418207,0.005251940934693256
1827,1905,1.725882257841093,0.005328056020703303
5374,5403,1.7268124257504598,0.005404171106713351
2206,2364,1.7378825445581878,0.005480286192723398
5139,5191,1.7543751970294923,0.005556401278733445
6128,6350,1.754555494943625,0.005632516364743492
8597,8599,1.7785691213973156,0.005708631450753539
2696,2807,1.7933601963678723,0.005784746536763586
1078,1200,1.80699862971754,0.005860861622773634
3773,3797,1.8102103703978376,0.005936976708783681
12269,12299,1.8263630190436972,0.006013091794793728
8741,8813,1.8277057087237882,0.006089206880803775
8853,8929,1.8415231218753128,0.006165321966813822
9680,9727,1.8443131960648393,0.006241437052823869
9737,9783,1.8455860806937163,0.006317552138833917
2823,2861,1.8481114499102183,0.006393667224843964
12805,13046,1.8515320141534644,0.006469782310854011
11735,11789,1.852331133694627,0.006545897396864058
4071,4246,1.869417919771978,0.006622012482874105
8954,8951,1.8839307974277608,0.006698127568884153
12579,12818,1.885687575262653,0.0067742426548942
4788,4863,1.8876593863680793,0.006850357740904247
7071,7109,1.9006803145959903,0.006926472826914294
8567,8822,1.913547306508521,0.007002587912924341
10685,10910,1.9226407648467176,0.007078702998934388
6369,6367,1.9230303485778135,0.007154818084944436
12106,12149,1.926398174457065,0.007230933170954483
1768,1916,1.9311053786426444,0.00730704825696453
3366,3455,1.9404610802711768,0.0073831633429745774
4668,4854,1.9427134130987607,0.0074592784289846245
2011,2077,1.95506769530562,0.0075353935149946715
3842,4032,1.955803506534626,0.007611508601004719
4877,5070,1.9871978744426317,0.0076876236870147665
5826,5827,1.9881070638086995,0.0077637387730248135
8480,8734,1.9921946832434299,0.007839853859034861
11054,11067,2.004696433507501,0.007915968945044908
8685,8930,2.032416368595233,0.007992084031054955
5765,5982,2.034078941742395,0.008068199117065002
137,255,2.03822391344847,0.00814431420307505
6219,6412,2.0411033167860535,0.008220429289085097
5526,5535,2.0452369742850864,0.008296544375095144
5856,6032,2.05747697671731,0.008372659461105192
11191,11269,2.059111331281606,0.008448774547115238
10351,10508,2.0652869305249504,0.008524889633125286
6444,6439,2.0681733222416456,0.008601004719135332
10545,10688,2.0757699762284103,0.00867711980514538
7181,7372,2.0839795841794415,0.008753234891155428
12610,12850,2.0853550833775167,0.008829349977165474
11802,11853,2.0926798113596092,0.008905465063175522
9143,9272,2.0940233677274716,0.008981580149185568
6034,6224,2.108447629839108,0.009057695235195616
4962,5023,2.1095383761021003,0.009133810321205664
4773,4781,2.10970593370602,0.00920992540721571
2981,3152,2.115499643382992,0.009286040493225758
1376,1497,2.1158510115630014,0.009362155579235804
