,Request Id,request_scheduling_delay,cdf
0,5,0.0,6.25e-05
2,8,0.0,0.000125
3,3,0.0,0.0001875
10,13,0.0,0.00025
26,11,0.0,0.0003125
29,7,0.0,0.000375
41,15,0.0,0.0004375
85,14,0.0,0.0005
116,6,0.0,0.0005625
121,2,0.0,0.000625
158,12,0.0,0.0006875
177,4,0.0,0.00075
206,1,0.0,0.0008125
468,0,0.0,0.000875
524,759,0.0,0.0009375
528,10,0.0,0.001
1178,9,0.0,0.0010625
6063,5856,0.0,0.001125
10200,10517,0.0,0.0011875
2467,1814,9.64854663720871e-07,0.00125
12209,12512,2.291149485245114e-06,0.0013125
9364,9764,3.679933001876634e-06,0.001375
11135,11401,4.0128951468432206e-06,0.0014375
2234,2306,5.568786548337812e-06,0.0015
10234,10634,6.730442805746861e-06,0.0015625
3657,4118,9.617242682224969e-06,0.001625
7185,7623,1.2103535368623852e-05,0.0016875
388,456,1.4019678111765188e-05,0.00175
10772,11183,1.45407955187693e-05,0.0018125
12615,12970,2.0210270122333895e-05,0.001875
8810,8323,2.0981225304694817e-05,0.0019375
1751,1943,2.463786353246178e-05,0.002
6345,6653,2.677601185041567e-05,0.0020625
179,215,2.7962905459588683e-05,0.002125
5776,6114,2.9963455801862438e-05,0.0021875
12332,12534,3.0167844556672208e-05,0.00225
7622,7821,3.172712462173877e-05,0.0023125
1073,1143,3.175335879745944e-05,0.002375
10818,11276,3.246614960517036e-05,0.0024375
11982,11773,3.3177618661284214e-05,0.0025
3693,3851,3.4856408376526815e-05,0.0025625
15244,15621,3.710870566919766e-05,0.002625
4008,4344,4.288294030629913e-05,0.0026875
6838,7027,4.625849470585308e-05,0.00275
11142,11583,4.665755955102213e-05,0.0028125
14470,14499,5.054813118476886e-05,0.002875
10294,10471,5.17172358058815e-05,0.0029375
9861,10248,5.239689517111401e-05,0.003
3123,2969,5.314731134831163e-05,0.0030625
10471,10765,5.848022317422874e-05,0.003125
4847,5174,5.922152007542536e-05,0.0031875
2094,2060,6.0035400878177825e-05,0.00325
10143,10324,6.198975859206257e-05,0.0033125
10755,10857,6.253750109408429e-05,0.003375
10403,10937,6.400913582638168e-05,0.0034375
2496,2412,6.488549416872047e-05,0.0035
10272,10506,6.516522989841178e-05,0.0035625
7588,7830,6.530094100298811e-05,0.003625
13207,13651,7.021790452199639e-05,0.0036875
11340,11496,7.272595894391998e-05,0.00375
12408,12676,7.280648583218863e-05,0.0038125
8133,8349,7.301093972955641e-05,0.003875
444,692,7.526033999027959e-05,0.0039375
3445,3600,7.553442341645678e-05,0.004
12469,12481,7.573849461550708e-05,0.0040625
5106,5558,7.643789876965457e-05,0.004125
4814,4695,7.756010649018208e-05,0.0041875
5206,5080,8.096081779740416e-05,0.00425
13846,14043,8.194040208309161e-05,0.0043125
8787,9192,8.195974612590362e-05,0.004375
13570,13857,8.982067902252311e-05,0.0044375
7734,7975,9.055695011284115e-05,0.0045
3627,3492,9.065628768212264e-05,0.0045625
1205,1449,9.111317582721767e-05,0.004625
12941,12862,9.234300443949905e-05,0.0046875
3381,3562,9.633176722445569e-05,0.00475
14481,11962,9.701512658466527e-05,0.0048125
1329,1518,9.861902594821004e-05,0.004875
15054,15244,9.968080303224269e-05,0.0049375
8380,8541,0.00010428549933294562,0.005
5059,5198,0.0001046081246158792,0.0050625
1031,970,0.00010465645349455599,0.005125
12727,12915,0.00010593284036986006,0.0051875
4432,4763,0.00010756207620943314,0.00525
14169,14525,0.00011331748703469202,0.0053125
11182,11520,0.00011353126819813042,0.005375
12776,13122,0.000116622469477079,0.0054375
5293,5283,0.00011693422044345425,0.0055
5438,5853,0.00011873924194105712,0.0055625
4568,4593,0.00011912081674836372,0.005625
14872,15186,0.00012106205065265385,0.0056875
6090,6223,0.00012560233221847739,0.00575
15263,15549,0.0001266062301965576,0.0058125
12073,12344,0.00012955692147897935,0.005875
14207,14010,0.00013041707165939442,0.0059375
3020,3120,0.00013059686079941457,0.006
10774,10902,0.0001310810348513769,0.0060625
2954,3103,0.00013331208427302954,0.006125
2182,2311,0.00013577690384636298,0.0061875
747,952,0.00013601532972273844,0.00625
8861,9268,0.00013947596301022713,0.0063125
689,864,0.00014030214240534633,0.006375
6645,6866,0.00015244001900782678,0.0064375
296,244,0.00015274405977372396,0.0065
9835,10352,0.0001534033227699183,0.0065625
6767,6674,0.00015426830617570886,0.006625
510,490,0.0001556368861237445,0.0066875
286,304,0.00015691131020645344,0.00675
12603,13043,0.00015923720570754085,0.0068125
11870,11596,0.00016241040634668025,0.006875
4542,4858,0.00016260065132200907,0.0069375
13381,13829,0.0001694298448455811,0.007
