,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
6731,6864,4.3932319068144856e-05,6.25e-05
586,615,4.393231906815884e-05,0.000125
2327,2296,4.393231906815884e-05,0.0001875
4157,3035,4.393231906815884e-05,0.00025
7945,7829,4.395394994902528e-05,0.0003125
12067,12111,4.395394994902528e-05,0.000375
14364,14525,4.395394994902528e-05,0.0004375
14815,14310,4.395394994902528e-05,0.0005
15270,15263,4.395394994902528e-05,0.0005625
15707,15809,4.395394994902528e-05,0.000625
4551,4688,4.3953949949039275e-05,0.0006875
6800,6944,4.39756021411184e-05,0.00075
11249,11455,4.39756021411184e-05,0.0008125
14814,14873,4.39756021411184e-05,0.000875
3892,3920,4.39756021411324e-05,0.0009375
6789,6960,4.3997275675934126e-05,0.001
7343,7434,4.3997275675934126e-05,0.0010625
8105,8236,4.3997275675934126e-05,0.001125
5024,5112,4.399727567594813e-05,0.0011875
10097,10242,4.401897058504455e-05,0.00125
11812,11900,4.401897058504455e-05,0.0013125
14216,14014,4.401897058504455e-05,0.001375
15438,15536,4.401897058504455e-05,0.0014375
4849,4907,4.401897058505856e-05,0.0015
3936,3801,4.404068690009806e-05,0.0015625
7565,7666,4.4062424652749426e-05,0.001625
9177,9344,4.4062424652749426e-05,0.0016875
11361,11425,4.4062424652749426e-05,0.00175
13366,13483,4.4062424652749426e-05,0.0018125
15689,15861,4.4062424652749426e-05,0.001875
530,575,4.406242465276346e-05,0.0019375
4782,5057,4.406242465276346e-05,0.002
6043,6350,4.408418387480017e-05,0.0020625
9783,9918,4.408418387480017e-05,0.002125
13641,13774,4.408418387480017e-05,0.0021875
15110,15166,4.408418387480017e-05,0.00225
15857,15923,4.408418387480017e-05,0.0023125
720,644,4.4084183874814206e-05,0.002375
4975,5073,4.4084183874814206e-05,0.0024375
5736,5894,4.4333590382391226e-05,0.0025
5868,5999,4.4333590382391226e-05,0.0025625
12851,12994,4.4333590382391226e-05,0.002625
3272,3326,4.4333590382398626e-05,0.0026875
2756,2897,4.434447876327601e-05,0.00275
3108,3160,4.434447876327601e-05,0.0028125
3824,3879,4.434447876327601e-05,0.002875
4437,4604,4.434447876327601e-05,0.0029375
9095,9245,4.434447876327601e-05,0.003
9283,9429,4.434447876327601e-05,0.0030625
9682,9851,4.434447876327601e-05,0.003125
14888,15017,4.434447876329078e-05,0.0031875
7205,7289,4.4345138595567155e-05,0.00325
8106,8206,4.4345138595567155e-05,0.0033125
9238,9355,4.4345138595567155e-05,0.003375
9552,9574,4.4345138595567155e-05,0.0034375
12638,12801,4.4345138595567155e-05,0.0035
12712,12855,4.4345138595567155e-05,0.0035625
14506,14693,4.4345138595567155e-05,0.003625
15355,15505,4.4345138595567155e-05,0.0036875
2435,2511,4.4345138595570855e-05,0.00375
3168,3300,4.434513859557456e-05,0.0038125
2509,2719,4.435600579180818e-05,0.003875
5523,5610,4.435600579180818e-05,0.0039375
7186,7233,4.4356692826571735e-05,0.004
7237,7450,4.4356692826571735e-05,0.0040625
9167,9286,4.4356692826571735e-05,0.004125
11526,11565,4.4356692826571735e-05,0.0041875
13046,13154,4.4356692826571735e-05,0.00425
8,32,4.4356692826575895e-05,0.0043125
261,278,4.4356692826575895e-05,0.004375
3686,3827,4.436753881463496e-05,0.0044375
9449,9515,4.436753881463496e-05,0.0045
10275,10413,4.436753881463496e-05,0.0045625
11048,11129,4.436753881464974e-05,0.004625
14118,14170,4.436753881464974e-05,0.0046875
8250,8266,4.4368253080110064e-05,0.00475
8593,8675,4.4368253080110064e-05,0.0048125
15251,15341,4.4368253080110064e-05,0.004875
960,999,4.4368253080113763e-05,0.0049375
1886,1904,4.4368253080113763e-05,0.005
2414,2501,4.4368253080113763e-05,0.0050625
2708,2800,4.436825308011747e-05,0.005125
4619,4624,4.4378487337251873e-05,0.0051875
5364,5478,4.4378487337251873e-05,0.00525
8857,8961,4.4378487337251873e-05,0.0053125
11089,10998,4.4378487337251873e-05,0.005375
11490,11733,4.4378487337251873e-05,0.0054375
1079,1139,4.437848733725931e-05,0.0055
1692,1706,4.437848733725931e-05,0.0055625
4361,4384,4.4379077836433306e-05,0.005625
8914,9072,4.4379077836433306e-05,0.0056875
9765,9945,4.4379077836433306e-05,0.00575
10409,10420,4.4379077836433306e-05,0.0058125
6550,6631,4.437981936089215e-05,0.005875
9446,9567,4.437981936089215e-05,0.0059375
11563,11711,4.437981936089215e-05,0.006
14613,14798,4.437981936089215e-05,0.0060625
819,879,4.437981936089586e-05,0.006125
3495,3578,4.4379819360899567e-05,0.0061875
3654,3820,4.438131935986392e-05,0.00625
3705,3761,4.438131935986392e-05,0.0063125
8373,8542,4.438131935986392e-05,0.006375
8745,8823,4.438131935986392e-05,0.0064375
14949,14981,4.438131935987885e-05,0.0065
15822,15793,4.438131935987885e-05,0.0065625
221,271,4.4390622861887806e-05,0.006625
13261,13370,4.439062286189982e-05,0.0066875
15099,15179,4.439062286189982e-05,0.00675
15539,15639,4.439062286189982e-05,0.0068125
15719,15818,4.439062286189982e-05,0.006875
5791,5954,4.4391391673632935e-05,0.0069375
5892,6133,4.4391391673632935e-05,0.007
13339,13447,4.4391391673632935e-05,0.0070625
3564,3699,4.439139167364035e-05,0.007125
3582,3751,4.439139167364035e-05,0.0071875
3837,4055,4.439139167364035e-05,0.00725
2885,2985,4.439297717950139e-05,0.0073125
3255,3310,4.439297717950139e-05,0.007375
4431,4534,4.439297717950139e-05,0.0074375
5901,6064,4.439297717950139e-05,0.0075
7375,7469,4.439297717950139e-05,0.0075625
7641,7773,4.439297717950139e-05,0.007625
10176,10305,4.439297717950139e-05,0.0076875
597,587,4.4392977179502325e-05,0.00775
1288,1303,4.439297717950326e-05,0.0078125
11911,12040,4.4392977179516325e-05,0.007875
14270,14396,4.4392977179516325e-05,0.0079375
14567,14741,4.4392977179516325e-05,0.008
6388,6532,4.440170998891972e-05,0.0080625
7979,8114,4.440170998891972e-05,0.008125
8096,7921,4.440170998891972e-05,0.0081875
882,910,4.440170998892715e-05,0.00825
6355,6484,4.4402173895676836e-05,0.0083125
7683,7846,4.4402173895676836e-05,0.008375
10366,10409,4.4402173895676836e-05,0.0084375
1179,1206,4.440217389568053e-05,0.0085
10714,10819,4.440217389569162e-05,0.0085625
14050,14183,4.440217389569162e-05,0.008625
7178,7252,4.4402970023052245e-05,0.0086875
8973,9165,4.4402970023052245e-05,0.00875
9037,9087,4.4402970023052245e-05,0.0088125
9815,9986,4.4402970023052245e-05,0.008875
9966,10046,4.4402970023052245e-05,0.0089375
14609,14746,4.4402970023052245e-05,0.009
4347,4553,4.440297002305966e-05,0.0090625
6396,6470,4.440358150443258e-05,0.009125
354,417,4.44035815044335e-05,0.0091875
15651,15711,4.440358150444732e-05,0.00925
1505,1506,4.440464112516074e-05,0.0093125
1916,2063,4.440464112516074e-05,0.009375
2102,2089,4.440464112516074e-05,0.0094375
6466,6560,4.440464112516074e-05,0.0095
2,3,4.4404641125161854e-05,0.0095625
13360,13467,4.440464112517568e-05,0.009625
13691,13773,4.440464112517568e-05,0.0096875
14462,14624,4.440464112517568e-05,0.00975
11785,11929,4.440637032055463e-05,0.0098125
12903,12941,4.440637032055463e-05,0.009875
14245,14311,4.440637032055463e-05,0.0099375
1867,1907,4.440637032056205e-05,0.01
