,Request Id,request_model_execution_time,cdf
9048,10509,0.3634069755525267,6.25e-05
6,751,0.4210509075150403,0.000125
12019,13361,0.6014687395575052,0.0001875
2832,4073,0.6257308473013312,0.00025
3774,5076,0.6567137378614113,0.0003125
4568,5848,0.6915171690552737,0.000375
0,168,0.7701153385026687,0.0004375
7221,8536,0.7727991469878069,0.0005
1,131,0.7852136611735919,0.0005625
903,2120,0.8678697027932516,0.000625
9751,11214,0.8998317605074473,0.0006875
10513,11864,0.9063263615664096,0.00075
1069,2277,0.9140114523839179,0.0008125
6362,7610,0.9215396668609881,0.000875
2799,4032,0.9566917434345611,0.0009375
8514,9973,0.9568308838763367,0.001
11334,12735,0.9602045191906277,0.0010625
12174,13450,0.9739667265806419,0.001125
2828,4090,0.9804633405019699,0.0011875
10341,11789,0.9989486836833364,0.00125
9735,11148,1.0043799168287921,0.0013125
754,1866,1.0236504112036404,0.001375
4810,6032,1.0238171144441561,0.0014375
14206,15538,1.0313483476250789,0.0015
11600,13030,1.0437004675323396,0.0015625
5564,6949,1.0814956374355311,0.001625
7327,8734,1.0983290225947342,0.0016875
3855,5023,1.0998599893923502,0.00175
14,642,1.107764779486908,0.0018125
5050,6350,1.1152732685259745,0.001875
4506,5835,1.1362308014662474,0.0019375
7100,8379,1.137096820575399,0.002
14070,15303,1.144794272311083,0.0020625
10417,11853,1.151267506055444,0.002125
32,888,1.1517167506826607,0.0021875
4964,6379,1.152918048349138,0.00225
9192,10535,1.1555770940450976,0.0023125
1992,3071,1.1584332778874442,0.002375
7,154,1.1659405335888517,0.0024375
4014,5389,1.1660867545382205,0.0025
12833,14238,1.172777065282069,0.0025625
79,1200,1.173255406000719,0.002625
3301,4686,1.1747334198787895,0.0026875
11860,13240,1.1841138263280662,0.00275
2296,3335,1.1887091821378382,0.0028125
12364,13772,1.1900958645491844,0.002875
10832,12182,1.1990924584128495,0.0029375
11236,12491,1.199457595622874,0.003
11694,13041,1.2197599602321707,0.0030625
14574,15865,1.222481636396037,0.003125
5550,6775,1.230806313376408,0.0031875
10405,11876,1.2362318536583872,0.00325
4927,6072,1.2406949097102773,0.0033125
9724,11045,1.2452094985002387,0.003375
211,1394,1.2516495184634875,0.0034375
5214,6412,1.2569774944412384,0.0035
11097,12299,1.2731209844275237,0.0035625
1881,2921,1.2765102806157251,0.003625
5894,7121,1.2904514801984026,0.0036875
3426,4781,1.3112091506455286,0.00375
3294,4472,1.3166531097429315,0.0038125
9618,11020,1.3225694926088924,0.003875
7957,9265,1.3261669253962127,0.0039375
11670,13020,1.3303741898669552,0.004
10848,12114,1.3496121783945336,0.0040625
3551,4665,1.3647857251562383,0.004125
12426,13683,1.3649365999604612,0.0041875
1102,2087,1.3655313709308534,0.00425
7845,9122,1.3690629934839844,0.0043125
6495,7687,1.3708436008787672,0.004375
766,1849,1.3770190284441808,0.0044375
2588,3795,1.37938949056832,0.0045
2324,3571,1.3816299834796235,0.0045625
5285,6539,1.3934250003967303,0.004625
14133,15434,1.3968884392059875,0.0046875
5846,7024,1.3979507668350657,0.00475
10,398,1.4028789787616485,0.0048125
2877,3959,1.408077873828355,0.004875
10236,11580,1.4084275810119313,0.0049375
1621,2583,1.4086730564927599,0.005
12916,14262,1.4091990894202542,0.0050625
6406,7607,1.4120848774922237,0.005125
4884,6016,1.426498300121835,0.0051875
5749,6897,1.4281068114060949,0.00525
13501,14902,1.4296364391713925,0.0053125
13334,14718,1.4311368720882485,0.005375
