Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,23.38610537884063,0.048924906650294205,17.500548509591376,0.03661202617069326,17.500548509591376,0.03661202617069326,5.885556869249103,0.0,23.38610537884048,0.04892490665029389,0.725881024503099,0.725881024503099,0.0002479948836703447,0.04740632710112454,,3405,2927,478,6.123430962343096,0
1,18.06258584350144,0.05697976606782789,12.224597323630963,0.03856339849725856,12.224597323630963,0.03856339849725856,5.8379885198704455,0.0,18.06258584350141,0.05697976606782779,0.8706166161622814,0.8706166161622814,0.00025140531797929004,0.054233341411164544,0.0015830524401711787,3780,3463,317,10.92429022082019,0
2,16.909012610330908,0.06285878293803311,11.188986137399512,0.04159474400520265,11.188986137399512,0.04159474400520265,5.368400089611446,0.0,16.55738622701096,0.06155162166175077,1.2213532476959008,1.2213532476959008,0.000352381202451212,0.05831843629232345,0.02010150400468534,3735,3466,269,12.884758364312267,0
3,9.099163065843424,0.1467606946103778,3.3751644752153003,0.054438136697020974,3.3751644752153003,0.054438136697020974,5.31260590508257,0.0,8.68777038029787,0.14012532871448177,1.3601110903410893,1.3601110903410893,0.0003573597189545689,0.12482341895971506,0.015786636604382093,3868,3806,62,61.38709677419355,0
4,15.66133268272765,0.06664396886267085,9.805635370626952,0.04172610796011469,9.805635370626952,0.04172610796011469,5.156750433067317,0.6050602894033552,14.962385803694268,0.06366972682423093,1.4308852115961532,0.825824922192798,0.0003225878602315617,0.06055509562183616,0.08334954205050518,2795,2560,235,10.893617021276595,0
5,8.55382798936271,0.16449669210312903,2.820492175158387,0.05424023413766129,2.820492175158387,0.05424023413766129,4.987112816286906,0.6808056204527967,7.807604991445293,0.1501462498354864,1.588452363477363,0.9076467430245663,0.0005415553359335121,0.1339495312670259,0.07057331304991205,1728,1676,52,32.23076923076923,0
6,17.52160044297777,0.058797316922744196,11.875681950148829,0.039851281711908826,11.875681950148829,0.039851281711908826,4.73348024305965,0.9124382497691402,16.60916219320848,0.05573544360137074,1.5473580963209361,0.6349198465517958,0.00024850091841557566,0.05360484008945247,0.13920550622196126,2853,2555,298,8.573825503355705,0
7,11.812033745999415,0.08437166961428154,6.223587963304942,0.04445419973789244,6.223587963304942,0.04445419973789244,4.987112816286906,0.535915588942925,11.210700779591848,0.08007643413994177,1.4435623319674913,0.9076467430245663,0.0005967434207919568,0.07406051010022802,0.005684525287910358,1661,1521,140,10.864285714285714,0
8,7.7801388903754765,0.19949074077885837,2.399612200512101,0.061528517961848744,2.399612200512101,0.061528517961848744,4.181774146347787,1.1811689820740887,6.5813863468598885,0.16875349607333048,2.059126782782607,0.8779578007085185,0.00025588976995293456,0.1466926181434069,0.03425288496228068,3470,3431,39,87.97435897435898,0
9,37.16740624493794,0.038555400669022764,31.550157938146977,0.03272837960388691,31.550157938146977,0.03272837960388691,4.592093624097643,1.02515468269306,36.142251562244624,0.03749196220149857,1.7574082207967812,0.7322535381037212,0.0002527626986895827,0.036732363095582116,0.0018906360754599172,3861,2897,964,3.0051867219917012,0
10,24.63727208676811,0.04622377502207901,19.028462309703613,0.03570067975554149,19.028462309703613,0.03570067975554149,3.9860513083102327,1.490110256497796,23.014513618013847,0.043179200033797084,2.3400974773986234,0.8499872209008275,0.0003477852786009932,0.0418333482352148,0.01541979349748901,2977,2444,533,4.585365853658536,0
11,11.909797554996029,0.08213653486204157,6.251136534932447,0.043111286447809975,6.251136534932447,0.043111286447809975,4.310656723122936,1.3480042969406272,10.561793258055381,0.07283995350383021,1.9984772967109081,0.650472999770281,0.00026228749990737135,0.06835393281575945,0.04399472049163461,2625,2480,145,17.103448275862068,0
12,14.933592806811577,0.06696678388704742,9.69526886138673,0.04347654197931269,9.69526886138673,0.04347654197931269,3.2421832129368133,1.9961407324880045,12.937452074323543,0.058015480153917234,2.9357316658989783,0.9395909334109738,0.0002508251290472434,0.053802067896469054,0.001680900230019211,3969,3746,223,16.798206278026907,0
13,10.34984422658879,0.09856994501513133,4.625281444039285,0.0440502994670408,4.625281444039285,0.0440502994670408,4.042105705294565,1.6824570772549083,8.66738714933385,0.08254654427937,2.2447839337670006,0.562326856512092,0.00026854195630949954,0.07719105040782658,0.013855729322729993,2199,2094,105,19.942857142857143,0
14,16.256070974085475,0.061576026416990434,11.074036799259583,0.04194710908810448,11.074036799259583,0.04194710908810448,2.7814822585215273,2.214972877277829,13.855519057781109,0.052483026734019354,3.3169836409151237,1.1020107636372947,0.00030308326832708874,0.04901169444382708,0.06559325007641081,3900,3636,264,13.772727272727273,0
15,12.443838713293525,0.07634256879321182,7.151210494954163,0.04387245702425867,7.151210494954163,0.04387245702425867,3.4244888796477575,1.868139338691598,10.575699374601921,0.06488159125522651,2.723519236119439,0.855379897427841,0.0002520270764371954,0.05963386182315391,0.04920807839015007,3557,3394,163,20.822085889570552,0
16,15.170226354261315,0.06483002715496289,9.822953267298345,0.04197843276623225,9.822953267298345,0.04197843276623225,2.53962592664715,2.791510456924261,12.362579193945496,0.052831535016861095,3.585638427069094,0.7941279701448329,0.0002860691535103865,0.04950678601364197,0.015564151185426423,3010,2776,234,11.863247863247864,0
