,cdf,batch_execution_time
0,0.0,0.0249469993553874
1,0.01,0.025046987228567425
2,0.02,0.02529871371949866
3,0.03,0.02550191521924695
4,0.04,0.02555297010457077
5,0.05,0.025655386715794894
6,0.06,0.025861453044505267
7,0.07,0.025965106059059384
8,0.08,0.026226059800731324
9,0.09,0.026278564424957015
10,0.1,0.026489636171986894
11,0.11,0.02670240326590385
12,0.12,0.026809426819050193
13,0.13,0.027296365969166802
14,0.14,0.027405770131964907
15,0.15,0.027625895694644402
16,0.16,0.028296937709456103
17,0.17,0.02858132675667759
18,0.18,0.029688317155319145
19,0.19,0.029747753225700165
20,0.2,0.029866982578078374
21,0.21,0.029926776336993432
22,0.22,0.02998668980313356
23,0.23,0.03010687681618519
24,0.24,0.03047033585184701
25,0.25,0.031023768028655918
26,0.26,0.03139829604360529
27,0.27,0.034355209113732854
28,0.28,0.03449290520467356
29,0.29,0.03456196006994819
30,0.3,0.03483956478133087
31,0.31,0.03483956478133087
32,0.32,0.03490931365977195
33,0.33,0.034979202175607335
34,0.34,0.03526015821238024
35,0.35000000000000003,0.03533074911971233
36,0.36,0.03540148135018221
37,0.37,0.03575727227196959
38,0.38,0.036699153056495896
39,0.39,0.036846243702924095
40,0.4,0.03729106234970003
41,0.41000000000000003,0.03729106234970003
42,0.42,0.03729106234970003
43,0.43,0.03736571913118091
44,0.44,0.03736571913118091
45,0.45,0.03736571913118091
46,0.46,0.0375154813824459
47,0.47000000000000003,0.03781680903748858
48,0.48,0.03781680903748858
49,0.49,0.03781680903748858
50,0.5,0.03781680903748858
51,0.51,0.03781680903748858
52,0.52,0.03781680903748858
53,0.53,0.03796837926251835
54,0.54,0.03796837926251835
55,0.55,0.03796837926251835
56,0.56,0.03796837926251835
57,0.5700000000000001,0.03796837926251835
58,0.58,0.03796837926251835
59,0.59,0.038349967945855046
60,0.6,0.038349967945855046
61,0.61,0.038349967945855046
62,0.62,0.038349967945855046
63,0.63,0.038503675078196
64,0.64,0.038503675078196
65,0.65,0.03881293999215408
66,0.66,0.056529002289774054
67,0.67,0.08655274209392386
68,0.68,0.10550454465794055
69,0.6900000000000001,0.12555627787179344
70,0.7000000000000001,0.14529325321002828
71,0.71,0.1760475624955576
72,0.72,0.1977006936260636
73,0.73,0.21459537236935272
74,0.74,0.23386740153731894
75,0.75,0.2498234120924697
76,0.76,0.27225914326192013
77,0.77,0.28450600483850874
78,0.78,0.30635800977148203
79,0.79,0.3182236372229695
80,0.8,0.33121059464050046
81,0.81,0.34403879367117474
82,0.8200000000000001,0.3602342227531751
83,0.8300000000000001,0.37418654306513205
84,0.84,0.3832756562127839
85,0.85,0.39653109854538615
86,0.86,0.41519757280188396
87,0.87,0.4261342743665225
88,0.88,0.43999110258716995
89,0.89,0.45611935437441303
90,0.9,0.46719864222582397
91,0.91,0.48529382778544905
92,0.92,0.4931209818933002
93,0.93,0.5010743777498001
94,0.9400000000000001,0.5122201719684092
95,0.9500000000000001,0.5236138909149227
96,0.96,0.5395603133299307
97,0.97,0.5604581565766483
98,0.98,0.5891934705571155
99,0.99,0.6243771681952621
100,1.0,0.8754646155638268
