,Request Id,request_preemption_time,cdf
15570,15999,0.005255276776324536,6.25e-05
14888,15998,0.007812700596559807,0.000125
15055,15992,0.297175855118212,0.0001875
15643,15995,0.32819820772851926,0.00025
15225,15996,0.41415577623229183,0.0003125
15002,15990,0.4226745413611752,0.000375
15481,15993,0.42582969394834436,0.0004375
15463,15985,0.5091421993490712,0.0005
15383,15981,0.6651120258075025,0.0005625
15066,15994,0.7489652495228256,0.000625
15531,15989,0.7901678406610699,0.0006875
14951,15974,0.8139996796542164,0.00075
15120,15986,0.8928482170758798,0.0008125
15220,15984,0.9007500807454107,0.000875
15373,15977,0.9385428661398691,0.0009375
15139,15980,1.0044284762175266,0.001
15603,15983,1.0492097969276983,0.0010625
10110,11214,1.1016969737654563,0.001125
14868,15970,1.1751014281983316,0.0011875
14937,15966,1.2805878793246848,0.00125
15609,15997,1.397225685881267,0.0013125
15148,15972,1.4262586068318797,0.001375
15396,15965,1.45123298695853,0.0014375
15443,15961,1.497282434970657,0.0015
15445,15969,1.509301712407023,0.0015625
15526,15973,1.5113542280248566,0.001625
14918,15958,1.800449905993446,0.0016875
15764,15987,1.809469049865129,0.00175
15239,15976,1.857194151674321,0.0018125
15091,15964,1.8952411272846348,0.001875
15063,15968,1.922412859006272,0.0019375
15397,15957,1.927022765345555,0.002
3113,4073,1.9790096018803638,0.0020625
86,751,2.024969409031158,0.002125
15126,15962,2.0487341509533508,0.0021875
15231,15982,2.0681220138953904,0.00225
15723,15975,2.1683625318266877,0.0023125
15661,15959,2.1857544063286696,0.002375
14971,15950,2.3713948122428974,0.0024375
14925,15954,2.384556543503777,0.0025
15039,15956,2.403636626955631,0.0025625
15410,15953,2.4405253147137955,0.002625
15360,15988,2.599119128080929,0.0026875
15051,15952,2.6624912794557076,0.00275
15722,15963,2.711800324557771,0.0028125
15726,15967,2.7636826876619125,0.002875
15705,15955,2.8466062921615958,0.0029375
15766,15979,2.8521290408066307,0.003
191,888,2.9561999600358533,0.0030625
10757,11864,2.9812490440182273,0.003125
15149,15948,2.991741989781758,0.0031875
7512,8536,3.0354999336196897,0.00325
14867,15942,3.041610806015342,0.0033125
14870,15938,3.0437996609091442,0.003375
15085,15946,3.152580998465055,0.0034375
9585,10509,3.2196950601759227,0.0035
15407,15945,3.221402149499454,0.0035625
5070,6032,3.2732976895414367,0.003625
15649,15947,3.281075078116828,0.0036875
15432,15933,3.425445876677486,0.00375
15133,15940,3.4774309549727604,0.0038125
4880,5848,3.4793329391016528,0.003875
12,255,3.5438562700265166,0.0039375
15084,15936,3.5719146380440634,0.004
15505,15937,3.6369390575150646,0.0040625
6605,7610,3.6765268255783212,0.004125
15539,15949,3.6919185106364694,0.0041875
15502,15941,3.6935603813237776,0.00425
10045,11148,3.7394026624771186,0.0043125
15670,15939,3.9083158936830387,0.004375
15468,15929,3.960661005772181,0.0044375
15491,15925,3.9717822686484396,0.0045
15177,15932,4.066548018969115,0.0045625
11973,12735,4.081659933656624,0.004625
15762,15951,4.081804879622041,0.0046875
10791,11876,4.096567305693611,0.00475
15711,15943,4.101299466598448,0.0048125
15325,15960,4.1056348812385295,0.004875
15254,15944,4.123531453666146,0.0049375
15483,15921,4.209746125659194,0.005
14972,15926,4.241701724334007,0.0050625
12490,13361,4.270745362848061,0.005125
10875,11789,4.291915441110177,0.0051875
12178,13240,4.323885928283971,0.00525
15477,15917,4.32924663442077,0.0053125
7556,8379,4.418632755026692,0.005375
14874,15922,4.422305521873795,0.0054375
9798,10535,4.454717952090277,0.0055
14760,15471,4.55210840206837,0.0055625
5504,6379,4.597057956669744,0.005625
15612,15927,4.607320094616625,0.0056875
15709,15931,4.627786041490026,0.00575
15742,15935,4.730658727347873,0.0058125
15175,15930,4.759030721497766,0.005875
3121,4090,4.769108628422458,0.0059375
15684,15923,4.801108367109691,0.006
14957,15918,4.840967694516166,0.0060625
15389,15913,4.846817882718142,0.006125
15061,15920,4.879533524574072,0.0061875
15466,15909,4.882803609106304,0.00625
15672,15919,4.983316494658538,0.0063125
15012,15914,5.176280023924392,0.006375
15117,15916,5.178242185793351,0.0064375
13141,14238,5.203255342515035,0.0065
9095,9973,5.210085115914126,0.0065625
0,131,5.274660171558267,0.006625
15143,15627,5.282095867552243,0.0066875
14973,15910,5.2882795464095125,0.00675
15440,15905,5.31797041074833,0.0068125
2,168,5.3590378296011405,0.006875
3097,4032,5.380172941623982,0.0069375
15276,15934,5.416860249664978,0.007
202,845,5.431897777021767,0.0070625
15665,15915,5.44987382432646,0.007125
11753,12491,5.528211999443556,0.0071875
15275,15924,5.586061087932876,0.00725
14909,15906,5.59530834309021,0.0073125
4168,5076,5.635409999241119,0.007375
15456,15901,5.649620714875937,0.0074375
15444,15897,5.670302069264835,0.0075
11977,13030,5.6924362557873565,0.0075625
15153,15908,5.7122235625136,0.007625
5905,6775,5.71877627291218,0.0076875
8087,9122,5.773252332488482,0.00775
11982,13020,5.809970137873961,0.0078125
7341,8249,5.8285002234187,0.007875
9640,10688,5.843863442775728,0.0079375
15307,15928,5.894338610020895,0.008
12197,13254,5.943061979963886,0.0080625
5302,6139,5.9438834224419566,0.008125
6209,7121,5.951619648715223,0.0081875
14434,15538,5.963682974389712,0.00825
9719,10589,5.9812294981068135,0.0083125
9175,9899,5.999108495912651,0.008375
12115,13174,6.005797027484618,0.0084375
12949,13683,6.05555169498723,0.0085
5385,6350,6.060225565059852,0.0085625
14947,15898,6.074443166206947,0.008625
11146,12182,6.076648155729913,0.0086875
1372,2277,6.077521346629879,0.00875
