,Time (sec),request_completion
0,26.02805407140375,1
1,27.820092208921626,2
2,30.50602921376109,3
3,33.56629381478753,4
4,51.429038777809616,5
5,60.25471434666522,6
6,96.54466272841152,7
7,100.85373807052933,8
8,101.60467810489081,9
9,118.70570187898319,10
10,120.62083721706679,11
11,122.48805328469962,12
12,123.70716235220581,13
13,137.37525121878824,14
14,142.1629461364309,15
15,149.3139369760576,16
16,155.43883161457663,17
17,164.59643544310075,18
18,191.14876041202263,19
19,191.62799770354522,20
20,207.70982646678078,21
21,232.3154382179768,22
22,240.46378307957872,23
23,246.0138893474347,24
24,278.75903202319046,25
25,281.2736091446574,26
26,287.83395853474104,27
27,290.3891740570887,28
28,315.2952159458753,29
29,331.0229444623147,30
30,349.3733979235179,31
31,374.3945754175058,32
32,378.6660180118638,33
33,421.7796823719849,34
34,428.9973119487671,35
35,442.1267243950973,36
36,466.5091551623963,37
37,500.05162731926,38
38,508.1003952542501,39
39,539.4207245671417,40
40,542.6790731596623,41
41,544.1460162175064,42
42,549.7346032094342,43
43,551.4085285995397,44
44,552.4445270447053,45
45,553.3388298571755,46
46,581.0854084143366,47
47,587.8378012054972,48
48,591.9918335757055,49
49,631.0764830447719,50
50,637.6748360373077,51
51,640.3086474194438,52
52,644.8171200827129,53
53,649.4833911017887,54
54,665.745610552338,55
55,681.9735730593987,56
56,682.0287123178628,57
57,691.5738148008091,58
58,703.1619928744195,59
59,714.9744213028847,60
60,736.9852150731373,61
61,746.6090233616522,62
62,759.4539118148182,63
63,779.6686295063118,64
64,806.4115061110037,65
65,820.8189964572874,66
66,828.6370735365188,67
67,831.6104669710912,68
68,837.1148750348494,69
69,838.0706977201997,70
70,852.632141581545,71
71,883.3799883656201,72
72,913.4135419593622,73
73,918.9258082912879,74
74,930.9667008945482,75
75,979.7245328706465,76
76,986.2989001758026,77
77,987.6779580238351,78
78,995.363713379034,79
79,1015.3756732417856,80
80,1017.434173440538,81
81,1020.4338999227842,82
82,1053.9245582039205,83
83,1058.7975682779377,84
84,1062.640273139255,85
85,1101.0135731238722,86
86,1108.1357923178416,87
87,1116.2074994077545,88
88,1117.3451845542636,89
89,1121.3693102895418,90
90,1131.0068728012618,91
91,1133.7724633816244,92
92,1155.9901566237186,93
93,1164.4937334646052,94
94,1168.0485553860262,95
95,1169.433528837706,96
96,1211.7050880502227,97
97,1224.8614868851494,98
98,1270.145332873107,99
99,1296.2531617668865,100
100,1301.7575637853233,101
101,1313.1015670211614,102
102,1334.5545582533352,103
103,1344.2326430634375,104
104,1350.4112694548403,105
105,1359.8727963978934,106
106,1364.8191399296625,107
107,1377.0502027755872,108
108,1423.181656301063,109
109,1449.4778582062263,110
110,1459.8987867757278,111
111,1469.3235270049272,112
112,1476.4527262610131,113
113,1502.7733873969416,114
114,1534.93113897118,115
115,1549.6060371115443,116
116,1563.524752332356,117
117,1571.8127889543025,118
118,1588.930389144934,119
119,1618.4149809832,120
120,1620.5359761355307,121
121,1628.1077748762814,122
122,1635.097143310173,123
123,1637.8433366475701,124
124,1679.5590424120596,125
125,1707.3335368248502,126
126,1733.5601921662872,127
127,1736.4237047114104,128
128,1770.4012400189656,129
