,Request Id,request_model_execution_time_normalized,cdf
237,398,0.00694627372177544,6.25e-05
0,5,0.007218067352076979,0.000125
11,7,0.007272497661424285,0.0001875
5,13,0.0073105670951304595,0.00025
302,366,0.007426401817236972,0.0003125
100,190,0.007466689359459498,0.000375
15,17,0.007614102335285492,0.0004375
6,30,0.007714096845573748,0.0005
14,46,0.007718549952236756,0.0005625
15964,15971,0.007730536621610821,0.000625
120,206,0.0077543282143576146,0.0006875
15993,15877,0.007837005261871012,0.00075
12,11,0.00784390529806989,0.0008125
152,174,0.007913822428741285,0.000875
22,38,0.007975819634231081,0.0009375
280,430,0.008120314558017979,0.001
305,382,0.008124116940945511,0.0010625
47,29,0.008135490220985404,0.001125
213,334,0.00816224738264597,0.0011875
20,24,0.008166803873007994,0.00125
60,14,0.008240927311220753,0.0013125
217,318,0.008277334527542085,0.001375
25,62,0.008280576324213054,0.0014375
15988,15991,0.008285579969076588,0.0015
15969,15804,0.008318730631472938,0.0015625
16,61,0.00835529243143078,0.001625
114,222,0.008358358350022492,0.0016875
162,254,0.008380290209469215,0.00175
35,45,0.00838190547885073,0.0018125
15966,15978,0.008422469738792833,0.001875
58,4,0.008458669881364385,0.0019375
15983,15364,0.008458858279587797,0.002
51,49,0.008508193733158313,0.0020625
37,27,0.008516965264840677,0.002125
19,53,0.008520283398475756,0.0021875
43,78,0.008539841209668176,0.00225
34,26,0.00854592568736773,0.0023125
32,35,0.00855024181014541,0.002375
36,59,0.008599815765933423,0.0024375
56,19,0.008649055198779306,0.0025
126,138,0.008659315371260924,0.0025625
124,238,0.008711024679962357,0.002625
54,43,0.008716505314121738,0.0026875
15980,15872,0.008721320867623769,0.00275
41,154,0.008724959857351526,0.0028125
10,33,0.008736409508425651,0.002875
75,6,0.008783271158823594,0.0029375
74,122,0.008793387485402843,0.003
202,286,0.008812645647957792,0.0030625
18,52,0.008843494908174576,0.003125
88,1,0.008847481028672551,0.0031875
196,10,0.00885795917513449,0.00325
4,20,0.008879401967224672,0.0033125
29,28,0.008905057543476378,0.003375
30,15,0.00890600158103492,0.0034375
15995,15656,0.00893503584048479,0.0035
81,106,0.008941727432697366,0.0035625
15981,15550,0.008966571688130812,0.003625
72,21,0.009003320574072382,0.0036875
59,54,0.009036914636671339,0.00375
77,158,0.009038344878364761,0.0038125
171,270,0.009043698173228722,0.003875
89,22,0.009055618126041028,0.0039375
90,170,0.009086731411756702,0.004
3,3,0.009102691567941737,0.0040625
117,202,0.009115555156627597,0.004125
46,94,0.009152906966656563,0.0041875
17,34,0.009156067187837817,0.00425
15957,15449,0.009162423206603022,0.0043125
15999,15288,0.009190951874689116,0.004375
21,51,0.009191075835579246,0.0044375
64,97,0.00920097425578791,0.0045
13,58,0.009241504601839074,0.0045625
176,90,0.009257173608990036,0.004625
24,36,0.009259481283341803,0.0046875
26,74,0.009277941236816635,0.00475
78,41,0.00931538868458093,0.0048125
52,91,0.009341408863647838,0.004875
68,73,0.009345660932110655,0.0049375
15970,15655,0.009367368824333538,0.005
66,12,0.009376982264503795,0.0050625
83,67,0.00938995637815753,0.005125
15994,15414,0.00942762973928638,0.0051875
63,105,0.009445202776838484,0.00525
15978,15584,0.0094636297387401,0.0053125
62,126,0.00946377086585258,0.005375
53,87,0.00946716038376042,0.0054375
456,414,0.00947154355112941,0.0055
33,131,0.009472924921586351,0.0055625
1,8,0.009475020468133592,0.005625
93,68,0.009477117993547269,0.0056875
92,77,0.009490598969975029,0.00575
210,350,0.009503359393859701,0.0058125
15928,15625,0.009518906675069015,0.005875
28,57,0.00952062055590423,0.0059375
8,32,0.00952810417827387,0.006
69,18,0.009537519900883399,0.0060625
79,16,0.009545279872203402,0.006125
