,Request Id,request_execution_plus_preemption_time_normalized,cdf
15994,15991,0.011273606638506066,6.25e-05
15999,15877,0.012192976310561413,0.000125
15983,15971,0.012378187506279295,0.0001875
15928,15978,0.01241299772113212,0.00025
15967,15872,0.012866935452476618,0.0003125
15964,15804,0.01390427676052904,0.000375
15981,15656,0.014524777719788424,0.0004375
15997,15647,0.014905195595908739,0.0005
15993,15661,0.015719059523756598,0.0005625
15966,15584,0.016686002512753498,0.000625
15987,15364,0.016823605381653034,0.0006875
15982,15655,0.016831786958654425,0.00075
15991,15288,0.01701461411084913,0.0008125
15945,15550,0.017362384202728842,0.000875
15860,15997,0.01748265628036504,0.0009375
15969,15414,0.017535234418413065,0.001
15781,15988,0.017550357048386395,0.0010625
15968,15773,0.017688744079090497,0.001125
15527,15982,0.01878174016285793,0.0011875
15864,15912,0.019306600033068385,0.00125
15875,15987,0.019326748894282576,0.0013125
15479,15994,0.01944337249369111,0.001375
15827,15989,0.019818505697040738,0.0014375
15650,15996,0.020076325329450213,0.0015
15877,15979,0.02016449798376358,0.0015625
15490,15986,0.020313070503412498,0.001625
15749,15960,0.020498826063587335,0.0016875
15980,15449,0.020659949321101854,0.00175
15975,15473,0.020874403243492858,0.0018125
15996,15055,0.02125531359148131,0.001875
15957,15625,0.02132368706010624,0.0019375
15785,15993,0.02132778911182292,0.002
15460,15990,0.021609349012129637,0.0020625
15551,15934,0.021648231563612046,0.002125
15917,15771,0.021880674071689234,0.0021875
15648,15984,0.02193926040934848,0.00225
15874,15951,0.022516292419575232,0.0023125
15652,15976,0.022590522414337833,0.002375
15972,14774,0.022667398989092133,0.0024375
15817,15973,0.022709905818420334,0.0025
15485,15962,0.022957786100526154,0.0025625
15845,15975,0.023370710878168076,0.002625
15847,15967,0.0234720063539649,0.0026875
15995,14807,0.023482867090318722,0.00275
15407,15998,0.023714859500305364,0.0028125
15990,15005,0.023860820983812054,0.002875
15734,15928,0.0239506015655125,0.0029375
15844,15963,0.02415007026710246,0.003
15771,15985,0.02427427818964561,0.0030625
15998,14577,0.024519553789776813,0.003125
15954,14786,0.02455459952130086,0.0031875
15988,14911,0.02467865366799701,0.00325
15828,15949,0.024970451529556934,0.0033125
15499,15930,0.0251304419267794,0.003375
15547,15878,0.02540953062348017,0.0034375
15668,15944,0.02548799592666853,0.0035
15764,15995,0.02569964057482574,0.0035625
15900,15476,0.02575747224972376,0.003625
15818,15832,0.025807344087583256,0.0036875
15890,15781,0.025869389205485507,0.00375
15475,15946,0.02600151817244013,0.0038125
15959,14526,0.026255434568930272,0.003875
15666,15754,0.026265171588763583,0.0039375
15851,15935,0.026626658562700422,0.004
15953,14510,0.026816530205132947,0.0040625
15432,15974,0.026914747434526688,0.004125
15683,15924,0.02691491600510767,0.0041875
15976,14883,0.02704375555412709,0.00425
15566,15992,0.027156765232774032,0.0043125
15940,15353,0.027178155179802287,0.004375
15862,15907,0.02744761982991659,0.0044375
15825,15955,0.027479653652904387,0.0045
15985,14615,0.02747971635205282,0.0045625
15604,15980,0.027500850071236427,0.004625
15942,15309,0.027735408083270477,0.0046875
15701,15999,0.027767245915316853,0.00475
15978,14763,0.02783553316919236,0.0048125
15707,15900,0.027947833365465188,0.004875
15830,15943,0.02842093361226711,0.0049375
15839,15889,0.029155490755564433,0.005
15611,15972,0.029375885435806718,0.0050625
15992,14187,0.02940978721517897,0.005125
15842,15911,0.029693865622683308,0.0051875
15793,15941,0.029901615806686366,0.00525
15680,15896,0.030004835006009572,0.0053125
15848,15895,0.030064057867803265,0.005375
15741,15969,0.03008075753501316,0.0054375
15506,15858,0.030175586486072003,0.0055
15417,15966,0.03017750902807414,0.0055625
15796,15937,0.030267375860577955,0.005625
15442,15950,0.030547010846381336,0.0056875
15984,14237,0.030879480996007076,0.00575
15821,15931,0.03102359780802856,0.0058125
15505,15846,0.03103981833330748,0.005875
15887,15649,0.03105436746106493,0.0059375
15974,14509,0.03177738356576842,0.006
15706,15981,0.03208639047566309,0.0060625
15861,15198,0.03218992666480171,0.006125
15986,14025,0.03237553727307253,0.0061875
15973,14465,0.03245657850855246,0.00625
15678,15860,0.032487166901956264,0.0063125
15779,15959,0.03251130416527927,0.006375
15989,13949,0.03263276867343621,0.0064375
15737,15961,0.03307129498915924,0.0065
15979,14193,0.03314183648182821,0.0065625
15849,15855,0.03324922943639698,0.006625
15466,15882,0.033367666091185154,0.0066875
15971,14513,0.03343094394582492,0.00675
15936,13866,0.03352720181327018,0.0068125
15727,15983,0.03362432666071701,0.006875
15939,14132,0.03375799794126202,0.0069375
15855,15839,0.03393825420171396,0.007
15778,15925,0.03413875898396175,0.0070625
15406,15954,0.03418844338146553,0.007125
15815,15881,0.03422149603084398,0.0071875
15404,15958,0.03428074550295664,0.00725
15510,15778,0.034286750961520014,0.0073125
15439,15926,0.0344017049405498,0.007375
15446,15914,0.03467756894869452,0.0074375
15924,14006,0.03482028736342163,0.0075
15626,15932,0.0348884275301504,0.0075625
15609,15948,0.034975755590222174,0.007625
15970,14349,0.03505178101771298,0.0076875
15843,15843,0.035088445689003,0.00775
15695,15977,0.03518610695125637,0.0078125
15884,14698,0.03518895577261597,0.007875
15383,15970,0.03527527877407126,0.0079375
15777,15939,0.03536019053494509,0.008
15857,15436,0.03538720665317191,0.0080625
15947,13784,0.03544133474441158,0.008125
15809,15903,0.03545421277998249,0.0081875
15850,15460,0.035544344687454314,0.00825
15658,15852,0.0355644557168725,0.0083125
15789,15923,0.03573060284556135,0.008375
15958,13596,0.035772620214687044,0.0084375
