,Request Id,request_model_execution_time,cdf
5817,5848,0.31788740911973024,0.0001179245283018868
708,751,0.3436932664676868,0.0002358490566037736
5038,5076,0.37638910702564554,0.00035377358490566035
104,131,0.47568687692939854,0.0004716981132075472
4025,4073,0.4909962256758353,0.0005896226415094339
129,168,0.5044009183713967,0.0007075471698113207
591,642,0.5160320523347095,0.0008254716981132076
2245,2277,0.5661388376170853,0.0009433962264150943
363,398,0.5842797317403731,0.0010613207547169811
5801,5835,0.5914475287842504,0.0011792452830188679
2076,2120,0.6048972580587958,0.0012971698113207546
6739,6775,0.6078334811020779,0.0014150943396226414
124,154,0.6081995377490902,0.0015330188679245284
6379,6412,0.6167850986835018,0.0016509433962264152
7575,7610,0.6380055606727444,0.001768867924528302
3989,4032,0.6477344734725737,0.0018867924528301887
7657,7687,0.6697889141228996,0.0020047169811320755
4058,4090,0.6723541343895396,0.0021226415094339622
1162,1200,0.6739901835155974,0.002240566037735849
6909,6949,0.6866224841251882,0.0023584905660377358
4981,5023,0.6969722638605901,0.0024764150943396225
6297,6350,0.7039419171040406,0.0025943396226415093
1836,1866,0.7201791146272598,0.002712264150943396
5346,5389,0.7220558668794448,0.002830188679245283
842,888,0.7248069347361604,0.00294811320754717
4739,4781,0.7346282010947627,0.003066037735849057
5992,6032,0.7368094965231918,0.0031839622641509436
8337,8379,0.7392308552904778,0.0033018867924528303
6507,6539,0.7475561565728183,0.003419811320754717
5809,5841,0.7480287028173345,0.003537735849056604
4205,4246,0.7565076474753101,0.0036556603773584906
1356,1394,0.7571651145360699,0.0037735849056603774
2872,2921,0.7667209492638688,0.003891509433962264
5021,5057,0.7858204134893398,0.004009433962264151
3142,3176,0.7870580849078032,0.004127358490566038
763,801,0.7948686263859367,0.0042452830188679245
6343,6379,0.7950795423154312,0.004363207547169811
770,809,0.8038487551935545,0.004481132075471698
3295,3335,0.8061722139186009,0.004599056603773585
6719,6749,0.8144104724410942,0.0047169811320754715
3911,3959,0.8170002542634046,0.004834905660377358
3005,3071,0.8173681496959729,0.004952830188679245
6026,6072,0.8201883711118366,0.005070754716981132
4607,4665,0.8212752634859994,0.005188679245283019
425,472,0.8255372614956049,0.005306603773584905
4625,4686,0.8301385691749331,0.005424528301886792
6119,6154,0.842413374535843,0.005542452830188679
935,955,0.8428223372483146,0.005660377358490566
7083,7121,0.8449174252120387,0.005778301886792452
528,560,0.8463855894484587,0.00589622641509434
1825,1849,0.8466846090497142,0.006014150943396227
1799,1823,0.8518541041783585,0.006132075471698114
3860,3898,0.8551837754160464,0.00625
6921,6966,0.8626978342668418,0.006367924528301887
2541,2583,0.8664449063264802,0.006485849056603774
6720,6753,0.8684225182378345,0.006603773584905661
6854,6897,0.8702711378780054,0.006721698113207547
6426,6449,0.8719601635590899,0.006839622641509434
6290,6338,0.8725521185114722,0.006957547169811321
6993,7024,0.8744002299493078,0.007075471698113208
536,569,0.8790216662159296,0.0071933962264150945
8152,8186,0.8819348367983976,0.007311320754716981
2040,2077,0.8823378713476234,0.007429245283018868
4183,4222,0.8833629225239235,0.007547169811320755
6420,6444,0.8850265129789858,0.0076650943396226415
1744,1779,0.8859810350702775,0.007783018867924528
3536,3571,0.8882990500580209,0.007900943396226415
5442,5485,0.8908718709659587,0.008018867924528302
2324,2364,0.8914232822280719,0.008136792452830189
1853,1888,0.8920689611182869,0.008254716981132075
5979,6016,0.8927472203721134,0.008372641509433962
5528,5558,0.8976116737300122,0.008490566037735849
4467,4517,0.8982622278091356,0.008608490566037736
4428,4469,0.9000327769223817,0.008726415094339622
3225,3249,0.9021241683689567,0.00884433962264151
5334,5378,0.9064414981133031,0.008962264150943396
638,675,0.9159654902434835,0.009080188679245283
6077,6121,0.9183874023163603,0.00919811320754717
4433,4472,0.9287989775199723,0.009316037735849056
6098,6139,0.9308025457966435,0.009433962264150943
4064,4111,0.9338911654675055,0.00955188679245283
335,357,0.9375039200696438,0.009669811320754717
8470,8504,0.9387502073894275,0.009787735849056603
815,845,0.9389533303712556,0.00990566037735849
2188,2232,0.9408515743905506,0.010023584905660377
5951,5982,0.9439603541609063,0.010141509433962264
8225,8249,0.9447941295500433,0.01025943396226415
2440,2469,0.9448457701169499,0.010377358490566037
7975,8021,0.9464758503712275,0.010495283018867924
6869,6911,0.9519598645224799,0.01061320754716981
7110,7164,0.954835793468595,0.010731132075471697
2336,2371,0.9551307851995939,0.010849056603773584
580,627,0.956668846542018,0.010966981132075471
1870,1905,0.9592617805817985,0.011084905660377358
5565,5597,0.9602168430685591,0.011202830188679245
3766,3795,0.9610008281385628,0.011320754716981131
3347,3393,0.9633322993772436,0.011438679245283018
8429,8449,0.9638295348684172,0.011556603773584905
2608,2651,0.9685731536559727,0.011674528301886792
7572,7607,0.9704932379668328,0.01179245283018868
