,cdf,batch_execution_time
0,0.0,0.007789316852914951
1,0.01,0.008557030210927043
2,0.02,0.00892407968641648
3,0.03,0.009195858466188983
4,0.04,0.009362882682571589
5,0.05,0.009494884943927235
6,0.06,0.009571148697173173
7,0.07,0.009648025007611067
8,0.08,0.009803635020035043
9,0.09,0.009981698271328322
10,0.1,0.010082016040345662
11,0.11,0.010162995682338517
12,0.12,0.01020372909115209
13,0.13,0.010244625759957635
14,0.14,0.010285686343103177
15,0.15,0.010326911497559349
16,0.16,0.010368301882929937
17,0.17,0.010389059244056925
18,0.18,0.01043069871834225
19,0.19,0.010451580998058653
20,0.2,0.010493471060285281
21,0.21,0.010493471060285281
22,0.22,0.010535529018384658
23,0.23,0.010556621168571614
24,0.24,0.010577755545285472
25,0.25,0.010598932233063824
26,0.26,0.010620151316613502
27,0.27,0.010662717010702434
28,0.28,0.010684063791504642
29,0.29,0.010748360894102584
30,0.3,0.010748360894102584
31,0.31,0.010769879134130817
32,0.32,0.010834692676727332
33,0.33,0.010878118255165542
34,0.34,0.010921717883843935
35,0.35000000000000003,0.010987445197816132
36,0.36,0.011075697326653724
37,0.37,0.011164658304373295
38,0.38,0.011231847643044041
39,0.39,0.011276865023359462
40,0.4,0.011299441329712537
41,0.41000000000000003,0.01134472962633634
42,0.42,0.011367441797760437
43,0.43,0.011390199438997196
44,0.44,0.011413002641077271
45,0.45,0.011435851495213556
46,0.46,0.01145874609280157
47,0.47000000000000003,0.011481686525419796
48,0.48,0.011504672884830045
49,0.49,0.011527705262977854
50,0.5,0.011550783751992826
51,0.51,0.011550783751992826
52,0.52,0.011597079432065257
53,0.53,0.01162029680830563
54,0.54,0.01162029680830563
55,0.55,0.011643560665779715
56,0.56,0.011666871097543038
57,0.5700000000000001,0.01169022819683742
58,0.58,0.01171363205709135
59,0.59,0.01171363205709135
60,0.6,0.011737082771920364
61,0.61,0.011760580435127404
62,0.62,0.011760580435127404
63,0.63,0.011784125140703235
64,0.64,0.011807716982826767
65,0.65,0.011807716982826767
66,0.66,0.011831356055865461
67,0.67,0.011855042454375702
68,0.68,0.011855042454375702
69,0.6900000000000001,0.01190255760698327
70,0.7000000000000001,0.01190255760698327
71,0.71,0.01192638655114139
72,0.72,0.011950263200893424
73,0.73,0.011950263200893424
74,0.74,0.011974187651746066
75,0.75,0.011974187651746066
76,0.76,0.011974187651746066
77,0.77,0.012022180339736344
78,0.78,0.012046248768844926
79,0.79,0.012070365382996768
80,0.8,0.012094530278658418
81,0.81,0.012094530278658418
82,0.8200000000000001,0.0121430053013434
83,0.8300000000000001,0.0121430053013434
84,0.84,0.012167315622267012
85,0.85,0.01221608236948377
86,0.86,0.012265044574409346
87,0.87,0.0123142030204406
88,0.88,0.01236355849411424
89,0.89,0.012437962859764295
90,0.9,0.01279114744735968
91,0.91,0.07302149914669681
92,0.92,0.1046638751819251
93,0.93,0.12834912559691156
94,0.9400000000000001,0.1473416648620447
95,0.9500000000000001,0.1602530564529447
96,0.96,0.1742958593996865
97,0.97,0.18956921806228094
98,0.98,0.1973056872451924
99,0.99,0.21161196871607005
100,1.0,0.35664983115870835
