,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
5,30,7.437454758076956e-05,0.03125
10,7,7.493223714786605e-05,0.0625
8,17,7.4958056124984e-05,0.09375
17,29,7.523676339104461e-05,0.125
25,6,7.52879636097153e-05,0.15625
7,24,7.561834105375243e-05,0.1875
30,10,7.579846953447916e-05,0.21875
11,11,7.59501358917661e-05,0.25
6,13,7.680809063378234e-05,0.28125
27,22,7.74100960727722e-05,0.3125
2,20,7.755822518332285e-05,0.34375
9,28,7.76371084327073e-05,0.375
29,0,7.784519606073592e-05,0.40625
21,19,7.787180070737326e-05,0.4375
31,9,7.802009250974897e-05,0.46875
24,2,7.861962160778785e-05,0.5
0,8,7.863389044432993e-05,0.53125
26,1,7.863878936268065e-05,0.5625
15,18,7.868423217652789e-05,0.59375
4,3,7.882547206369937e-05,0.625
14,27,7.894086749391816e-05,0.65625
22,31,7.906641193618734e-05,0.6875
13,15,7.90853090447568e-05,0.71875
20,21,7.916535035034923e-05,0.75
1,25,7.917063820642487e-05,0.78125
18,4,7.935540579812578e-05,0.8125
16,12,7.965146555164189e-05,0.84375
28,23,8.061840684978598e-05,0.875
3,5,8.679831319224664e-05,0.90625
12,26,9.544936808781839e-05,0.9375
23,14,0.00010373635702542604,0.96875
19,16,0.0001420363385482721,1.0
