,cdf,batch_execution_time
0,0.0,0.006017988544384883
1,0.01,0.0063265375204762065
2,0.02,0.006467263704952446
3,0.03,0.006558442187347202
4,0.04,0.006664221273683521
5,0.05,0.006880925197701588
6,0.06,0.0069919055128083735
7,0.07,0.0071188993702705995
8,0.08,0.007291819757340413
9,0.09,0.007454017479082802
10,0.1,0.0075591076737143124
11,0.11,0.007681026184299946
12,0.12,0.007820536528458022
13,0.13,0.00804260609079071
14,0.14,0.008237963615308814
15,0.15,0.00842120716419861
16,0.16,0.008643029823101249
17,0.17,0.01010220025664265
18,0.18,0.011075697326653724
19,0.19,0.011390199438997196
20,0.2,0.011855042454375702
21,0.21,0.012413111785119417
22,0.22,0.013366523577309688
23,0.23,0.01442197905186511
24,0.24,0.015222177095846093
25,0.25,0.015938752360509578
26,0.26,0.01655608009968765
27,0.27,0.017026201484365525
28,0.28,0.0174397734704088
29,0.29,0.017756531770734444
30,0.3,0.01815150436949626
31,0.31,0.018407412694422778
32,0.32,0.01870430016266761
33,0.33,0.018930103952989618
34,0.34,0.01912035472437239
35,0.35000000000000003,0.019273931099787766
36,0.36,0.019389922350829727
37,0.37,0.019506611641635776
38,0.38,0.019624003173035816
39,0.39,0.01974210117114045
40,0.4,0.019821227749855865
41,0.41000000000000003,0.01990067146884956
42,0.42,0.01998043359922357
43,0.43,0.02006051541717455
44,0.44,0.020140918204014143
45,0.45,0.020221643246189514
46,0.46,0.020302691835303904
47,0.47000000000000003,0.020384065268137352
48,0.48,0.020424874207613106
49,0.49,0.020506737348862922
50,0.5,0.020588928598566522
51,0.51,0.02063014767483993
52,0.52,0.02071283355461296
53,0.53,0.020795850840385675
54,0.54,0.02083748417540145
55,0.55,0.02092100106236009
56,0.56,0.020962884948370824
57,0.5700000000000001,0.02104690444313434
58,0.58,0.021089040387965444
59,0.59,0.021173565515246733
60,0.6,0.021215955035797776
61,0.61,0.0213009888385126
62,0.62,0.021386363457730474
63,0.63,0.021472080259448016
64,0.64,0.02151506740711458
65,0.65,0.02160130005580778
66,0.66,0.021644545901765355
67,0.67,0.021731297501820922
68,0.68,0.021774803602925667
69,0.6900000000000001,0.021862077277412673
70,0.7000000000000001,0.021949700745835708
71,0.71,0.021993644090672216
72,0.72,0.02208179488046369
73,0.73,0.02217029897967988
74,0.74,0.022214683962622186
75,0.75,0.022303720682876463
76,0.76,0.022348372776335664
77,0.77,0.022437945322961717
78,0.78,0.022482866134419098
79,0.79,0.022572977732040426
80,0.8,0.022663450498027784
81,0.81,0.022708822771297113
82,0.8200000000000001,0.022799840005834144
83,0.8300000000000001,0.022891222038540864
84,0.84,0.0229370503108903
85,0.85,0.023028982284148392
86,0.86,0.023121282721859978
87,0.87,0.023167571576157994
88,0.88,0.023260427481417243
89,0.89,0.023353655554260517
90,0.9,0.02344725728633999
91,0.91,0.02354123417528636
92,0.92,0.02363558772473284
93,0.93,0.023730319444339266
94,0.9400000000000001,0.02387312941007607
95,0.9500000000000001,0.023968813199611645
96,0.96,0.024113058429846207
97,0.97,0.02430673664174227
98,0.98,0.024501970494117235
99,0.99,0.02484741063499535
100,1.0,0.026436709825988915
