,Request Id,request_scheduling_delay,cdf
1,3,0.0,6.25e-05
31,2,0.0,0.000125
45,1,0.0,0.0001875
120,0,0.0,0.00025
14514,14611,2.763916882031481e-07,0.0003125
5862,5922,2.6758858098219207e-06,0.000375
13944,13956,2.7362520995666273e-06,0.0004375
14169,14220,2.9958608820379595e-06,0.0005
4373,4445,3.6796204199163185e-06,0.0005625
7351,7398,4.094529685971793e-06,0.000625
9681,9531,4.430282160683419e-06,0.0006875
4231,4329,5.552530410568579e-06,0.00075
1509,1573,5.671975131349427e-06,0.0008125
8390,8438,6.166317064071336e-06,0.000875
15691,15734,6.536995556416514e-06,0.0009375
720,738,8.172965031860713e-06,0.001
1391,1442,8.912632196711456e-06,0.0010625
11078,11188,1.2859361049777362e-05,0.001125
6345,6335,1.5742761775072722e-05,0.0011875
10,42,1.607367060518783e-05,0.00125
6409,6416,1.626815355848521e-05,0.0013125
5131,5217,1.642216483332959e-05,0.001375
7158,7205,1.7202574383645697e-05,0.0014375
15905,15966,1.7755210592440562e-05,0.0015
8182,8139,1.9178060881586134e-05,0.0015625
13168,13241,1.9225465507588524e-05,0.001625
11077,11128,1.9272383610768884e-05,0.0016875
1383,1460,1.9525862882119327e-05,0.00175
8316,8390,2.0885733533759776e-05,0.0018125
3397,3477,2.2481619708969447e-05,0.001875
5359,5373,2.3222931019972748e-05,0.0019375
149,140,2.5800133947484483e-05,0.002
15073,15134,2.748135079855274e-05,0.0020625
6937,6822,2.8006298634863924e-05,0.002125
6398,5227,3.0413661420425342e-05,0.0021875
1242,1302,3.0527731908591704e-05,0.00225
15981,15473,3.152262900130154e-05,0.0023125
9852,9920,3.2113042379933177e-05,0.002375
13625,13675,3.232070287140232e-05,0.0024375
866,872,3.478882433682884e-05,0.0025
15541,15590,3.553134854428208e-05,0.0025625
6158,6252,3.56230292481996e-05,0.002625
5386,5444,3.637139707279857e-05,0.0026875
8170,8221,3.6569079384207726e-05,0.00275
8169,8209,3.83169151518814e-05,0.0028125
13542,13605,3.961608240388159e-05,0.002875
14304,14379,4.2243012103426736e-05,0.0029375
14111,14123,4.242864008574543e-05,0.003
11919,11985,4.2612462607394264e-05,0.0030625
7313,7393,4.5285726685051486e-05,0.003125
7724,7801,4.567560154100647e-05,0.0031875
11956,12014,4.673678358813049e-05,0.00325
9038,9101,4.678661105117499e-05,0.0033125
14402,14424,4.714332885669137e-05,0.003375
14375,14435,4.8199710931839945e-05,0.0034375
2987,3036,4.8236177946137104e-05,0.0035
13326,13246,5.013423526634142e-05,0.0035625
7809,7873,5.109231909727896e-05,0.003625
3541,3579,5.13120490950314e-05,0.0036875
9945,10009,5.6785496781230904e-05,0.00375
14519,14647,5.83323602540986e-05,0.0038125
1906,1968,5.9720660871676046e-05,0.003875
12553,12561,6.0380016066119424e-05,0.0039375
15877,15940,6.10762643873386e-05,0.004
11543,11581,6.129755342954013e-05,0.0040625
11075,11182,6.32812973435648e-05,0.004125
12087,12110,6.573890732397558e-05,0.0041875
13468,13531,7.030413962638704e-05,0.00425
15994,15971,7.048882048366067e-05,0.0043125
3395,3537,7.079718869817953e-05,0.004375
14156,14216,7.127518620109186e-05,0.0044375
7881,7941,7.229051567492206e-05,0.0045
12344,12357,7.342244987285085e-05,0.0045625
2363,2449,7.364986052493805e-05,0.004625
9460,9571,7.424441832881712e-05,0.0046875
4224,4276,7.547722842105031e-05,0.00475
13812,13885,7.574892913453368e-05,0.0048125
