,cdf,batch_size
0,0.0,0.9989999999999999
1,0.01,0.9989999999999999
2,0.02,0.9989999999999999
3,0.03,0.9989999999999999
4,0.04,0.9989999999999999
5,0.05,0.9989999999999999
6,0.06,0.9989999999999999
7,0.07,0.9989999999999999
8,0.08,0.9989999999999999
9,0.09,0.9989999999999999
10,0.1,0.9989999999999999
11,0.11,0.9989999999999999
12,0.12,0.9989999999999999
13,0.13,0.9989999999999999
14,0.14,0.9989999999999999
15,0.15,0.9989999999999999
16,0.16,0.9989999999999999
17,0.17,0.9989999999999999
18,0.18,0.9989999999999999
19,0.19,0.9989999999999999
20,0.2,0.9989999999999999
21,0.21,0.9989999999999999
22,0.22,0.9989999999999999
23,0.23,0.9989999999999999
24,0.24,0.9989999999999999
25,0.25,0.9989999999999999
26,0.26,0.9989999999999999
27,0.27,0.9989999999999999
28,0.28,0.9989999999999999
29,0.29,0.9989999999999999
30,0.3,0.9989999999999999
31,0.31,0.9989999999999999
32,0.32,0.9989999999999999
33,0.33,0.9989999999999999
34,0.34,0.9989999999999999
35,0.35000000000000003,0.9989999999999999
36,0.36,0.9989999999999999
37,0.37,0.9989999999999999
38,0.38,0.9989999999999999
39,0.39,0.9989999999999999
40,0.4,1.9997051226201907
41,0.41000000000000003,1.9997051226201907
42,0.42,1.9997051226201907
43,0.43,3.001162958349363
44,0.44,4.002823400834266
45,0.45,4.997811098765265
46,0.46,5.995445496133053
47,0.47000000000000003,6.993632892422741
48,0.48,8.997981121446852
49,0.49,10.004152608697645
50,0.5,12.001124195202623
51,0.51,13.000662984908592
52,0.52,13.999202723426244
53,0.53,15.014259802243886
54,0.54,16.996381089962515
55,0.55,19.01067154327947
56,0.56,21.99907771279114
57,0.5700000000000001,26.023515884264672
58,0.58,28.991440241586453
59,0.59,34.98784393437458
60,0.6,47.990390374500834
61,0.61,61.007747867799274
62,0.62,71.02279778045839
63,0.63,80.07798409094674
64,0.64,87.97045261291906
65,0.65,93.03734865738271
66,0.66,96.06269216059265
67,0.67,98.98823767054662
68,0.68,100.98793339163191
69,0.6900000000000001,104.06347487863825
70,0.7000000000000001,105.95357795162072
71,0.71,108.09398292749972
72,0.72,110.05729204763485
73,0.73,110.9412819235738
74,0.74,112.9563064855434
75,0.75,114.09153661923892
76,0.76,115.00792990336663
77,0.77,117.0968169214218
78,0.78,118.03734888197941
79,0.79,118.98543527819187
80,0.8,119.94113678795277
81,0.81,120.90451457652556
82,0.8200000000000001,122.11962555631553
83,0.8300000000000001,123.10050115880195
84,0.84,124.0892552406332
85,0.85,125.08595108245035
86,0.86,125.08595108245035
87,0.87,126.09065247316987
88,0.88,126.09065247316987
89,0.89,127.10342371406671
90,0.9,127.10342371406671
91,0.91,127.10342371406671
92,0.92,128.12432962288904
93,0.93,128.12432962288904
94,0.9400000000000001,128.12432962288904
95,0.9500000000000001,128.12432962288904
96,0.96,128.12432962288904
97,0.97,128.12432962288904
98,0.98,128.12432962288904
99,0.99,128.12432962288904
100,1.0,128.12432962288904
