,Request Id,request_model_execution_time,cdf
658,751,0.6657134841289928,0.00023724792408066428
64,131,0.8446750817164655,0.00047449584816132857
85,168,1.028509531722514,0.0007117437722419929
3969,4073,1.06530577599119,0.0009489916963226571
536,642,1.2382225998930174,0.0011862396204033216
1787,1866,1.3404097171786427,0.0014234875444839859
2021,2120,1.3476931607301672,0.00166073546856465
324,398,1.3689603055058235,0.0018979833926453143
2170,2277,1.4621955354282796,0.002135231316725979
3895,4032,1.5166341375171204,0.002372479240806643
784,888,1.5497712936976553,0.0026097271648873074
3964,4090,1.5833592639995964,0.0028469750889679717
490,569,1.7316393819560594,0.0030842230130486356
86,154,1.7341891968557792,0.0033214709371293
890,955,1.7592596672185878,0.0035587188612099642
1082,1200,1.7680058252653885,0.0037959667852906285
2952,3071,1.828571902139876,0.004033214709371293
4111,4246,1.8313188900590955,0.004270462633451958
3230,3335,1.8917319056623636,0.0045077105575326215
2831,2921,1.9296567019403406,0.004744958481613286
1279,1394,1.94375546717096,0.00498220640569395
731,809,1.9724418658007328,0.005219454329774615
480,560,1.9964165030814625,0.005456702253855279
3072,3176,2.0079402540139677,0.0056939501779359435
1775,1849,2.022411039484665,0.005931198102016607
727,801,2.0329078769620557,0.006168446026097271
387,472,2.0474530822849486,0.006405693950177936
1923,2014,2.0810125080560113,0.0066429418742586
1813,1888,2.0865436457193955,0.006880189798339265
2019,2095,2.1087426406612853,0.0071174377224199285
3860,3959,2.117669496525738,0.007354685646500593
3,25,2.136655800902428,0.007591933570581257
576,675,2.150880210882976,0.007829181494661922
3460,3571,2.1544317822784307,0.008066429418742586
301,350,2.154567683728026,0.00830367734282325
3691,3795,2.1650661263186093,0.008540925266903915
1999,2077,2.188650961396764,0.008778173190984579
2259,2364,2.1897385518050574,0.009015421115065243
2001,2087,2.194279230775275,0.009252669039145907
0,5,2.2156007662672668,0.009489916963226572
3775,3898,2.2259717906199343,0.009727164887307236
3285,3393,2.2439189681995275,0.0099644128113879
2487,2583,2.2507625997012757,0.010201660735468564
765,845,2.2558258702445175,0.01043890865954923
533,627,2.2727280206369684,0.010676156583629894
1742,1823,2.2813486002325987,0.010913404507710557
3155,3249,2.285312269220534,0.011150652431791221
4016,4111,2.310445544769687,0.011387900355871887
263,319,2.3220619857034457,0.01162514827995255
4100,4222,2.342997319873159,0.011862396204033215
1,8,2.3636514005120968,0.012099644128113879
311,357,2.369195427738076,0.012336892052194542
1685,1779,2.3751855505690163,0.012574139976275208
2545,2651,2.3792200213316366,0.012811387900355872
1810,1905,2.396891648667294,0.013048635824436536
4,20,2.4002437768878733,0.0132858837485172
194,255,2.405871510004458,0.013523131672597865
3601,3718,2.4114452041064482,0.01376037959667853
852,939,2.439523260567619,0.013997627520759193
2741,2862,2.4420546114237704,0.014234875444839857
2376,2469,2.4522897491767477,0.014472123368920523
2621,2719,2.5056541456761185,0.014709371293001186
2268,2371,2.5482089592316566,0.01494661921708185
2670,2784,2.567855882380603,0.015183867141162514
1637,1738,2.5724461880233305,0.01542111506524318
1828,1927,2.579886229336648,0.015658362989323844
3055,3152,2.5822556336163376,0.01589561091340451
1818,1916,2.5878838539483233,0.01613285883748517
42,96,2.588259429706727,0.016370106761565837
609,684,2.5901548586042566,0.0166073546856465
1908,1998,2.5929894602384294,0.016844602609727165
2498,2622,2.601548097456077,0.01708185053380783
1298,1397,2.6065401690829613,0.017319098457888493
1994,2071,2.6102282943182766,0.017556346381969158
336,407,2.62215312415912,0.017793594306049824
1427,1529,2.623018634120521,0.018030842230130486
2668,2765,2.6270562151536647,0.01826809015421115
3700,3797,2.631140662891904,0.018505338078291814
384,461,2.641526178922856,0.01874258600237248
69,124,2.6493076563541385,0.018979833926453145
2658,2759,2.6568756896504775,0.019217081850533807
2635,2750,2.658573500868201,0.019454329774614473
2463,2559,2.670157659895194,0.019691577698695135
3907,4026,2.6876865976029434,0.0199288256227758
2701,2791,2.689237525947159,0.020166073546856466
2479,2567,2.689953156034048,0.020403321470937128
2111,2210,2.690732444843388,0.020640569395017794
3231,3333,2.705588459497036,0.02087781731909846
4097,4212,2.711489590986472,0.02111506524317912
1314,1416,2.7240862418964333,0.021352313167259787
18,65,2.725559516679464,0.02158956109134045
3253,3374,2.7256398341295025,0.021826809015421115
3153,3254,2.7595761577558604,0.02206405693950178
454,526,2.760737563376863,0.022301304863582443
3520,3623,2.7608463137195343,0.022538552787663108
1061,1158,2.7699652192421125,0.022775800711743774
969,1078,2.7780146626276947,0.023013048635824436
2711,2807,2.7819256978662183,0.0232502965599051
1799,1867,2.7839266532609956,0.023487544483985764
2660,2776,2.785794237363077,0.02372479240806643
3217,3299,2.792721358232599,0.023962040332147095
3534,3635,2.796637918232332,0.024199288256227757
3868,3974,2.79740326139802,0.024436536180308423
1124,1235,2.8076673877350196,0.024673784104389085
899,961,2.80798019280398,0.02491103202846975
3869,3963,2.8114270321240493,0.025148279952550416
