,Request Id,request_model_execution_time_normalized,cdf
1684,1699,0.01964672378019419,0.00013217023526301876
4589,4606,0.019648802344177787,0.0002643404705260375
1985,1982,0.019761038389049624,0.0003965107057890563
5114,5146,0.019794699833867904,0.000528680941052075
3269,3278,0.019797840498415827,0.0006608511763150939
1949,1948,0.019841574080417593,0.0007930214115781126
923,938,0.019851150200031732,0.0009251916468411313
3264,3272,0.019907401348033323,0.00105736188210415
1952,1978,0.01991380673052788,0.0011895321173671688
3034,3065,0.01992401546717462,0.0013217023526301878
7492,7503,0.019932090159608364,0.0014538725878932065
5809,5840,0.01997615081043743,0.0015860428231562252
1845,1854,0.019995007586443278,0.001718213058419244
2039,2024,0.020002928704874988,0.0018503832936822627
7488,7509,0.020015222119451174,0.0019825535289452814
335,320,0.02002981216349627,0.0021147237642083
1844,1880,0.020033067507506396,0.002246893999471319
2078,1852,0.02003968493666969,0.0023790642347343376
5100,5132,0.020043365816122302,0.0025112344699973568
1973,1790,0.020057435975210897,0.0026434047052603755
2060,1678,0.020061206422857712,0.0027755749405233942
1979,1990,0.020077893485111263,0.002907745175786413
1923,1938,0.02008554998558373,0.0030399154110494317
239,156,0.02008657005760756,0.0031720856463124504
5224,5261,0.020086643019538584,0.003304255881575469
1983,1980,0.020091822754554813,0.003436426116838488
5500,5531,0.020105091035450072,0.0035685963521015066
248,50,0.0201098948481881,0.0037007665873645254
1484,1496,0.020111954456107688,0.003832936822627544
1847,1654,0.020132861915268817,0.003965107057890563
2778,2822,0.020155751783776706,0.004097277293153582
1767,1504,0.020156818733502842,0.0042294475284166
353,375,0.02016219254348145,0.0043616177636796195
3276,3256,0.02016391797614513,0.004493787998942638
357,398,0.020185013848555144,0.004625958234205657
314,313,0.02019329987463673,0.004758128469468675
2160,2184,0.02020463661497584,0.004890298704731694
305,235,0.020204699319515573,0.0050224689399947136
3814,3849,0.020206511563564063,0.005154639175257732
6771,6770,0.020216446233267914,0.005286809410520751
822,850,0.020219355001941736,0.005418979645783769
7025,6781,0.020220932657173667,0.0055511498810467885
4124,4127,0.020222746365274193,0.005683320116309807
120,81,0.02023472366350415,0.005815490351572826
4109,4133,0.020242196923499566,0.005947660586835844
3493,3545,0.020247206778804254,0.006079830822098863
5682,5699,0.020252074787397312,0.006212001057361882
7505,7521,0.020252796435878254,0.006344171292624901
1140,1166,0.020264025640843515,0.00647634152788792
4149,4181,0.020278513794217704,0.006608511763150938
6437,6436,0.02028394011443817,0.0067406819984139575
6534,6526,0.02029691873177698,0.006872852233676976
279,204,0.020297053447974275,0.007005022468939995
601,48,0.020299413202821096,0.007137192704203013
315,327,0.020302574272543616,0.0072693629394660324
1676,1691,0.020303647567568618,0.007401533174729051
259,275,0.020303951639131224,0.00753370340999207
1837,1814,0.02030617879916428,0.007665873645255088
3455,3467,0.02030738402192329,0.007798043880518107
6992,6977,0.020310996346005184,0.007930214115781126
1812,1820,0.020316518744381867,0.008062384351044146
1986,2000,0.020316618378252823,0.008194554586307164
195,186,0.02032193736894533,0.008326724821570182
3614,3585,0.02032363345515282,0.0084588950568332
6485,6456,0.020325185215015595,0.00859106529209622
287,312,0.02032697814697966,0.008723235527359239
6654,6559,0.02033103908276025,0.008855405762622257
5915,5615,0.020335366847216537,0.008987575997885276
365,366,0.020335918045395585,0.009119746233148296
750,780,0.02034098238936489,0.009251916468411314
1691,1697,0.020343950089978566,0.009384086703674332
6904,6933,0.020345032931140452,0.00951625693893735
5737,5693,0.02034888186443723,0.00964842717420037
216,150,0.020350926530191136,0.009780597409463389
563,553,0.020351667826513865,0.009912767644726407
2270,1970,0.020352148550273803,0.010044937879989427
3013,3044,0.02035297741803763,0.010177108115252445
6873,6873,0.020353120482072898,0.010309278350515464
2922,2946,0.020357906784887657,0.010441448585778482
3567,3584,0.020361288961639454,0.010573618821041502
6775,6736,0.020366240379188494,0.01070578905630452
149,138,0.020367014993467256,0.010837959291567539
938,892,0.0203682380022598,0.010970129526830557
5831,5774,0.020368513595291807,0.011102299762093577
323,289,0.020370092191125663,0.011234469997356595
6798,6751,0.020371685996848046,0.011366640232619614
5126,5138,0.020378254161317142,0.011498810467882634
5949,5964,0.02037870379191427,0.011630980703145652
6374,6412,0.02038155381793837,0.01176315093840867
2269,1986,0.020387344858986124,0.011895321173671689
5819,5796,0.020390993721251884,0.012027491408934709
