,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
11897,12029,7.156453366956471e-05,6.25e-05
13332,13574,7.156453366956471e-05,0.000125
13337,13534,7.156453366956471e-05,0.0001875
13140,13452,7.162083936088617e-05,0.00025
14964,15113,7.162083936088617e-05,0.0003125
15049,15271,7.162083936088617e-05,0.000375
13210,13506,7.165761903938931e-05,0.0004375
8481,8778,7.167723372258766e-05,0.0005
10560,10566,7.167723372258766e-05,0.0005625
11032,11069,7.167723372258766e-05,0.000625
2033,2207,7.171435507977804e-05,0.0006875
5792,5699,7.171435507980054e-05,0.00075
12330,12510,7.171435507980054e-05,0.0008125
2658,2884,7.173371696426942e-05,0.000875
2834,2892,7.173371696426942e-05,0.0009375
461,155,7.173371696427572e-05,0.001
8443,8569,7.173371696429182e-05,0.0010625
12975,13351,7.173371696429182e-05,0.001125
435,520,7.177118103467486e-05,0.0011875
3917,4160,7.177118103467486e-05,0.00125
14916,15276,7.177118103469737e-05,0.0013125
3808,4118,7.18280971179696e-05,0.001375
113,49,7.182809711797083e-05,0.0014375
3495,3137,7.18851035442537e-05,0.0015
4107,4215,7.190370207555915e-05,0.0015625
4306,4409,7.190370207555915e-05,0.001625
1899,1987,7.190370207557039e-05,0.0016875
12824,13174,7.190370207558161e-05,0.00175
1044,1220,7.194220052880036e-05,0.0018125
1634,1860,7.196054294677637e-05,0.001875
9559,9605,7.198812738920607e-05,0.0019375
11819,11840,7.199650247526889e-05,0.002
6844,6985,7.19965024753133e-05,0.0020625
7989,8145,7.19965024753133e-05,0.002125
9641,9848,7.19965024753133e-05,0.0021875
3891,4078,7.19993882875673e-05,0.00225
7747,7547,7.199938828758989e-05,0.0023125
13440,13879,7.199938828758989e-05,0.002375
13467,12584,7.204585644079577e-05,0.0024375
11584,11815,7.205279372036293e-05,0.0025
1705,1897,7.205666703719942e-05,0.0025625
2994,3258,7.205666703719942e-05,0.002625
4183,4115,7.205666703719942e-05,0.0026875
5384,5680,7.205666703722202e-05,0.00275
13585,13496,7.208705709676703e-05,0.0028125
9255,9495,7.20870570968123e-05,0.002875
