,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
234,259,0.00015706902245438904,0.0001734304543877905
2774,2828,0.00015706902245438904,0.000346860908775581
4732,4826,0.00015706902245438904,0.0005202913631633715
1127,1208,0.0001571097772604376,0.000693721817551162
1469,1573,0.0001571097772604376,0.0008671522719389525
3210,3300,0.00015713216930128706,0.001040582726326743
3235,3323,0.0001571505532213002,0.0012140131807145335
4959,5078,0.00015717097034743732,0.001387443635102324
6,32,0.00015717311046056166,0.0015608740894901144
5570,5620,0.00015717640213185348,0.001734304543877905
1687,1759,0.0001571913503534968,0.0019077349982656955
2315,2449,0.0001571913503534968,0.002081165452653486
960,999,0.00015721407296003155,0.0022545959070412766
2436,2501,0.00015721407296003155,0.002428026361429067
3835,3879,0.00015724160941946145,0.0026014568158168575
4482,4604,0.00015724160941946145,0.002774887270204648
3149,3160,0.000157241609419491,0.0029483177245924383
4999,5044,0.0001572730081978363,0.003121748178980229
5582,5610,0.00015728248324566876,0.0032951786333680192
3667,3751,0.00015729606204629136,0.00346860908775581
4495,4546,0.0001573138689430163,0.0036420395421436005
5177,5315,0.00015731554172831696,0.003815469996531391
1423,1500,0.00015731554172835688,0.003988900450919181
685,770,0.0001573769611343554,0.004162330905306972
3886,4055,0.00015739276597257005,0.004335761359694762
241,271,0.00015740523232212383,0.004509191814082553
3498,3567,0.0001574260937604521,0.004682622268470343
745,845,0.00015742609376049205,0.004856052722858134
220,284,0.00015742609376050203,0.005029483177245924
1191,1206,0.0001574461912688824,0.005202913631633715
2323,2423,0.00015744845810831666,0.005376344086021506
3115,3162,0.00015747722561202694,0.005549774540409296
2838,2934,0.00015748015914167525,0.005723204994797087
2541,2601,0.0001574871715372726,0.005896635449184877
1945,2035,0.0001574969074594051,0.0060700659035726676
3501,3555,0.00015752817314399576,0.006243496357960458
4127,4240,0.00015755620845300388,0.0064169268123482484
5035,5148,0.000157559465096023,0.0065903572667360385
2274,2285,0.00015756014279455076,0.006763787721123829
3285,3291,0.0001575612421984328,0.00693721817551162
4631,4765,0.00015756485901526125,0.00711064862989941
366,455,0.00015756761688086505,0.007284079084287201
5290,5346,0.00015757988791638387,0.007457509538674991
3773,3939,0.00015759221345137064,0.007630939993062782
4171,4254,0.00015759221345137064,0.007804370447450572
2016,2097,0.0001576073765621227,0.007977800901838363
3893,4019,0.00015760737656220875,0.008151231356226153
4304,4430,0.00015760737656220875,0.008324661810613945
5073,5175,0.00015760737656220875,0.008498092265001735
3690,3730,0.00015761513981867175,0.008671522719389525
4366,4466,0.00015761513981867175,0.008844953173777315
5564,5675,0.00015761513981867175,0.009018383628165106
1260,1247,0.00015761566081526766,0.009191814082552896
1917,1993,0.00015761566081526766,0.009365244536940686
2987,3016,0.00015762640050687263,0.009538674991328478
4205,4132,0.00015763598577443538,0.009712105445716268
4416,4488,0.00015765259000580426,0.009885535900104058
3917,4007,0.00015765511069716355,0.010058966354491848
1649,1744,0.0001576629558594677,0.01023239680887964
2209,2320,0.00015767085390148313,0.01040582726326743
3127,3171,0.00015768099919080295,0.01057925771765522
664,713,0.00015770315481954662,0.010752688172043012
2544,2612,0.00015770315481955662,0.010926118626430802
436,444,0.00015770684761216543,0.011099549080818592
3338,3330,0.00015770684761220628,0.011272979535206382
4388,4338,0.00015770684761220628,0.011446409989594173
3564,3547,0.00015770987106906252,0.011619840443981963
5343,5397,0.00015770987106906252,0.011793270898369753
2054,2123,0.000157709871069102,0.011966701352757543
1384,1442,0.00015770987106916124,0.012140131807145335
1498,1591,0.00015771122668018628,0.012313562261533125
4041,4151,0.0001577266073857288,0.012486992715920915
4696,4820,0.0001577266073857288,0.012660423170308707
4437,4516,0.00015772681431360669,0.012833853624696497
374,412,0.0001577356357116985,0.013007284079084287
5054,5081,0.00015773563571181668,0.013180714533472077
2261,2347,0.00015774041874675457,0.013354144987859869
4090,4087,0.00015774041874675457,0.013527575442247659
5141,5241,0.00015774998948446184,0.013701005896635449
262,266,0.00015776353591108634,0.01387443635102324
1589,1653,0.00015776353591109144,0.01404786680541103
3603,3654,0.00015776430369149712,0.01422129725979882
3720,3836,0.00015776430369149712,0.01439472771418661
1246,1377,0.000157764669495523,0.014568158168574402
1128,1286,0.0001577745501004192,0.014741588622962192
5380,5503,0.00015778240031370395,0.014915019077349982
457,536,0.00015778240031378437,0.015088449531737774
4828,4582,0.0001577903101089438,0.015261879986125564
143,201,0.0001578141194453105,0.015435310440513354
2208,2268,0.00015781879913334386,0.015608740894901144
4009,3975,0.00015781950601593013,0.015782171349288936
2242,2272,0.00015781950601596965,0.015955601803676726
840,899,0.00015781950601602892,0.016129032258064516
2008,2037,0.00015782026497834236,0.016302462712452306
3513,3531,0.00015782026497834236,0.016475893166840096
3113,3216,0.00015782504753134017,0.01664932362122789
1273,1213,0.0001578283454015427,0.01682275407561568
5653,5764,0.0001578283454015744,0.01699618453000347
2772,2897,0.00015783343392592123,0.01716961498439126
5578,5612,0.00015783812469773767,0.01734304543877905
4664,4698,0.00015783823272711998,0.01751647589316684
453,457,0.00015783823272720043,0.01768990634755463
333,371,0.00015783823272722054,0.017863336801942423
2974,3030,0.00015784502242158398,0.018036767256330213
3108,3224,0.00015784502242158398,0.018210197710718003
3538,3622,0.00015784502242174165,0.018383628165105793
4070,4092,0.00015785183728732444,0.018557058619493583
4713,4794,0.0001578599197907228,0.018730489073881373
5288,5435,0.0001578599197907228,0.018903919528269163
5020,5191,0.00015787438067031676,0.019077349982656956
1075,1202,0.00015787703485779005,0.019250780437044746
5280,5374,0.00015787703485783096,0.019424210891432536
5291,5379,0.0001578938388257637,0.019597641345820326
4738,4830,0.00015791121462513732,0.019771071800208116
4728,4766,0.0001579161699356145,0.019944502254595906
3736,3803,0.000157929293498376,0.020117932708983696
5375,5529,0.00015793280642407723,0.02029136316337149
1869,1950,0.00015793384559365602,0.02046479361775928
2464,2551,0.00015793384559365602,0.02063822407214707
3146,3210,0.00015794781290846862,0.02081165452653486
5105,5200,0.000157975432894411,0.02098508498092265
3232,3240,0.00015797980003307065,0.02115851543531044
3506,3646,0.00015798251158042037,0.02133194588969823
4044,3947,0.00015798251158042037,0.021505376344086023
4318,4295,0.0001579842445399551,0.021678806798473813
4331,4414,0.0001579842445399551,0.021852237252861603
4864,4969,0.0001579842445399551,0.022025667707249393
904,963,0.00015799898552343,0.022199098161637183
798,900,0.0001580021800200244,0.022372528616024973
5688,5781,0.00015800218002008821,0.022545959070412763
1703,1804,0.000158002180020152,0.022719389524800553
4523,4636,0.00015800519187920959,0.022892819979188347
4401,4450,0.00015800938724897705,0.023066250433576137
4923,5040,0.00015800938724897705,0.023239680887963927
2282,2380,0.00015801224769728786,0.023413111342351717
461,525,0.00015802477684078434,0.023586541796739507
3061,3156,0.00015802477684081421,0.023759972251127297
4370,4431,0.00015802510282503468,0.023933402705515087
198,249,0.00015803715790067794,0.02410683315990288
399,370,0.00015803923383505577,0.02428026361429067
2370,2468,0.0001580431028664469,0.02445369406867846
4873,5031,0.00015804758981086427,0.02462712452306625
5758,5880,0.00015804758981086427,0.02480055497745404
853,921,0.00015804966597983473,0.02497398543184183
1513,1572,0.0001580733193980688,0.02514741588622962
2663,2662,0.0001580733193980688,0.025320846340617414
4987,5135,0.0001580733193980688,0.025494276795005204
2245,2188,0.00015807685575947874,0.025667707249392994
3094,3172,0.00015807685575947874,0.025841137703780784
765,820,0.00015807946676521056,0.026014568158168574
4453,4580,0.0001580801270253469,0.026187998612556364
4814,4975,0.0001580801270253469,0.026361429066944154
667,731,0.00015808024068359228,0.026534859521331947
4108,4251,0.00015808866002072,0.026708289975719737
892,944,0.00015809184203834017,0.026881720430107527
1084,1134,0.0001581084431572262,0.027055150884495317
3334,3442,0.00015812567788601895,0.027228581338883107
425,484,0.00015813153510077223,0.027402011793270897
998,1158,0.00015813183372691438,0.027575442247658687
613,616,0.00015813183372696338,0.02774887270204648
4882,4903,0.0001581318337270369,0.02792230315643427
109,148,0.00015813214671982806,0.02809573361082206
1749,1813,0.0001581321467198703,0.02826916406520985
3145,3223,0.0001581321467198703,0.02844259451959764
2321,2393,0.00015813541703282142,0.02861602497398543
2645,2741,0.00015813541703282142,0.02878945542837322
2741,2757,0.00015813541703282142,0.028962885882761014
1438,1124,0.0001581354170328611,0.029136316337148804
465,369,0.00015813541703286606,0.029309746791536594
949,980,0.00015813551599761557,0.029483177245924384
4340,4245,0.0001581355159976753,0.029656607700312174
3837,3914,0.00015813788247861878,0.029830038154699964
1534,1621,0.0001581378824786872,0.030003468609087754
5429,5457,0.00015816033303021166,0.030176899063475548
702,752,0.00015816033303023963,0.030350329517863338
4134,3957,0.00015817937328562202,0.030523759972251128
4076,4191,0.0001581797105594366,0.030697190426638918
3034,3152,0.0001581797105595005,0.030870620881026708
199,232,0.00015818363774823785,0.031044051335414498
771,838,0.00015818363774825189,0.031217481789802288
1801,1647,0.00015818363774825189,0.03139091224419008
4211,4268,0.00015818363774830807,0.03156434269857787
1482,1513,0.00015818909408521403,0.03173777315296566
2167,2274,0.00015819094379858584,0.03191120360735345
173,163,0.00015819647380740484,0.032084634061741245
1860,1907,0.00015819647380744934,0.03225806451612903
4193,4271,0.00015819727601479097,0.032431494970516825
1008,1054,0.00015819727601482846,0.03260492542490461
5461,5533,0.00015820134069791198,0.032778355879292405
575,664,0.00015820134069801463,0.03295178633368019
362,364,0.0001582222516985701,0.033125216788067985
229,242,0.0001582357747415629,0.03329864724245578
5420,5552,0.00015823577474163316,0.033472077696843565
423,498,0.00015823776758808325,0.03364550815123136
3809,3853,0.0001582428447573567,0.033818938605619145
2229,2276,0.0001582428447574761,0.03399236906000694
119,106,0.0001582464104688933,0.034165799514394725
675,745,0.00015824946911150112,0.03433922996878252
2447,2190,0.00015824946911150112,0.03451266042317031
1928,2005,0.00015825311776695487,0.0346860908775581
4220,4323,0.00015825632818030353,0.03485952133194589
1338,1453,0.00015825632818036113,0.03503295178633368
3231,3324,0.00015826421502234973,0.03520638224072147
3756,3894,0.00015826484986720057,0.03537981269510926
3916,4024,0.00015826484986720057,0.03555324314949705
4991,5082,0.0001582650279900982,0.035726673603884845
842,932,0.0001582682718923388,0.03590010405827263
877,941,0.00015826862551752868,0.036073534512660425
2081,2147,0.00015827908293215297,0.03624696496704821
2322,2438,0.00015827908293215297,0.036420395421436005
864,922,0.00015827994376869527,0.03659382587582379
5672,5563,0.0001582799437688437,0.036767256330211585
1239,1255,0.00015828556957517262,0.03694068678459938
3469,3431,0.00015828556957517262,0.037114117238987165
2480,2518,0.00015828794611466335,0.03728754769337496
3050,3084,0.00015828794611466335,0.037460978147762745
340,440,0.0001582879461147196,0.03763440860215054
5548,5510,0.00015829117568629003,0.037807839056538325
4055,4141,0.00015831025111103,0.03798126951092612
5253,5377,0.0001583204198562787,0.03815469996531391
5572,5637,0.0001583204198562787,0.0383281304197017
746,654,0.0001583280859806427,0.03850156087408949
4448,4420,0.0001583316185790849,0.03867499132847728
715,776,0.0001583358804903779,0.03884842178286507
4156,4282,0.00015833657930372275,0.03902185223725286
5084,5155,0.00015833872121035568,0.03919528269164065
862,839,0.00015835395869163418,0.039368713146028446
2701,2779,0.00015836823356656421,0.03954214360041623
3251,3334,0.00015836823356656421,0.039715574054804026
4088,4084,0.00015837864341137285,0.03988900450919181
4179,4334,0.00015838105623346854,0.040062434963579606
4973,5088,0.00015838105623346854,0.04023586541796739
2689,2656,0.00015838873854917936,0.040409295872355186
4760,4752,0.00015838873854930158,0.04058272632674298
1242,1397,0.00015838887049909325,0.040756156781130766
1439,1520,0.00015839190855372498,0.04092958723551856
5553,5672,0.00015839190855372498,0.041103017689906346
4575,4748,0.00015839202130140482,0.04127644814429414
4949,5011,0.00015839202130140482,0.041449878598681926
95,47,0.0001583920213014983,0.04162330905306972
3789,3793,0.000158403158513115,0.04179673950745751
3336,3480,0.0001584168858348659,0.0419701699618453
2721,2883,0.00015841688583498122,0.04214360041623309
4924,4842,0.00015842029412986683,0.04231703087062088
5293,5318,0.00015842029412986683,0.04249046132500867
1880,1817,0.00015842447369276272,0.04266389177939646
3485,3509,0.00015842447369289513,0.04283732223378425
3476,3508,0.00015843406194171269,0.043010752688172046
1566,1557,0.00015843406194182683,0.04318418314255983
2248,2275,0.00015843406194182683,0.043357613596947626
4159,4170,0.00015843744310654745,0.04353104405133541
3628,3686,0.00015844456027958473,0.043704474505723206
4860,4914,0.00015844456027958473,0.04387790496011099
2524,2615,0.00015844550870636545,0.044051335414498786
3029,3133,0.00015844550870636545,0.04422476586888657
564,559,0.0001584467556532342,0.044398196323274366
1701,1706,0.00015844753203557083,0.04457162677766216
4603,4624,0.0001584475320357492,0.044745057232049947
733,829,0.00015844874544943604,0.04491848768643774
2044,2066,0.0001584490175775487,0.045091918140825527
3136,3185,0.00015845858634851666,0.04526534859521332
3632,3588,0.0001584619440355149,0.045438779049601107
4110,4166,0.00015846223481567588,0.0456122095039889
5722,5852,0.00015847238893227717,0.045785639958376693
4995,5100,0.00015847337116489226,0.04595907041276448
5118,5186,0.00015847337116489226,0.046132500867152273
1997,2016,0.00015848599776021623,0.04630593132154006
1380,1499,0.00015848599776030454,0.046479361775927854
888,813,0.00015848683926770915,0.04665279223031564
5457,5576,0.00015848710314088967,0.046826222684703434
1136,1128,0.00015848710314100386,0.04699965313909123
89,122,0.00015848912091719907,0.047173083593479014
4608,4703,0.0001584942931745228,0.04734651404786681
344,349,0.0001585015711488798,0.047519944502254594
924,993,0.00015850157114888453,0.04769337495664239
1646,1334,0.00015850157114888453,0.047866805411030174
1617,1745,0.00015850202522305727,0.04804023586541797
1291,1232,0.00015850231957357575,0.04821366631980576
3333,3427,0.0001585023195737184,0.04838709677419355
1168,1226,0.0001585102656932765,0.04856052722858134
3912,3968,0.0001585153521730395,0.04873395768296913
4188,3965,0.0001585232143326212,0.04890738813735692
4755,4825,0.00015852410538534634,0.04908081859174471
5717,5820,0.00015852410538534634,0.0492542490461325
2307,2459,0.00015852410538546175,0.049427679500520294
2403,2374,0.00015852410538546175,0.04960110995490808
874,910,0.00015853044544858128,0.049774540409295874
2113,2186,0.00015853865567416877,0.04994797086368366
782,803,0.00015854017986675206,0.050121401318071454
1126,1041,0.00015854017986677112,0.05029483177245924
776,834,0.0001585418557676929,0.050468262226847034
1297,1306,0.0001585418557676929,0.05064169268123483
115,173,0.0001585475696319759,0.050815123135622614
4488,4619,0.00015854756963205044,0.05098855359001041
5362,5464,0.00015854756963205044,0.051161984044398194
5671,5642,0.00015854756963205044,0.05133541449878599
218,270,0.000158563352356001,0.051508844953173774
1718,1819,0.00015856879632406638,0.05168227540756157
2067,1967,0.00015856879632406638,0.05185570586194936
4221,4345,0.00015857102743980215,0.05202913631633715
3973,4030,0.00015857118077098136,0.05220256677072494
3335,3384,0.00015858637988844766,0.05237599722511273
3270,3326,0.00015858749111705706,0.05254942767950052
2326,2462,0.00015859049957726694,0.05272285813388831
5374,5375,0.00015859329215471942,0.0528962885882761
772,757,0.00015859329215481464,0.053069719042663895
2694,2861,0.00015859797245691178,0.05324314949705168
5165,5312,0.00015859835568860682,0.053416579951439475
5175,5167,0.00015859835568860682,0.05359001040582726
3766,3876,0.00015860519158723873,0.053763440860215055
4715,4719,0.0001586067829452375,0.05393687131460284
1125,1036,0.00015861039958773944,0.054110301768990635
113,170,0.0001586103995877763,0.05428373222337843
5465,5522,0.00015861572827845463,0.054457162677766215
2932,3077,0.0001586157282785681,0.05463059313215401
3914,3998,0.0001586160636135991,0.054804023586541795
865,916,0.0001586214556529046,0.05497745404092959
1296,1386,0.0001586214556529046,0.055150884495317375
1444,1540,0.0001586214556529046,0.05532431494970517
4990,4998,0.00015862153598649115,0.05549774540409296
146,193,0.00015862164477154064,0.05567117585848075
2299,2418,0.00015862164477156064,0.05584460631286854
1853,1917,0.0001586222765251875,0.05601803676725633
580,670,0.00015863147017065838,0.05619146722164412
2955,3041,0.0001586401106357774,0.05636489767603191
2463,2502,0.00015864237739852217,0.0565383281304197
5605,5697,0.00015864305657744055,0.056711758584807495
567,602,0.00015864501932703486,0.05688518903919528
2924,3022,0.0001586478703703875,0.057058619493583075
3597,3663,0.0001586478703703875,0.05723204994797086
2302,2099,0.00015864857475696335,0.057405480402358655
1745,1676,0.00015865081958408472,0.05757891085674644
195,264,0.0001586530186637562,0.057752341311134235
1883,1946,0.00015865944123967028,0.05792577176552203
5239,5207,0.00015865944123970803,0.058099202219909815
5301,5172,0.00015866791138231684,0.05827263267429761
723,761,0.00015866810846168478,0.058446063128685395
4920,5070,0.00015867299687404905,0.05861949358307319
2738,2772,0.00015867579281281406,0.058792924037460975
5732,5816,0.00015868920511466326,0.05896635449184877
3855,3875,0.00015868967013804225,0.05913978494623656
1393,1444,0.00015868967013807166,0.05931321540062435
98,157,0.00015868967013809004,0.05948664585501214
3141,3180,0.0001586896701381305,0.05966007630939993
3907,4035,0.00015869036158498668,0.05983350676378772
2096,2200,0.00015869131954412312,0.06000693721817551
2532,2590,0.00015869300830521245,0.0601803676725633
4079,4184,0.000158693855400049,0.060353798126951096
4589,4639,0.0001586965328718452,0.06052722858133888
3070,3208,0.00015869834538400883,0.060700659035726676
2324,2326,0.0001586989173199493,0.06087408949011446
527,447,0.00015871213451140154,0.061047519944502256
3256,3346,0.00015871213451145819,0.06122095039889004
635,486,0.00015871334378052843,0.061394380853277836
3460,3429,0.00015871806343033772,0.06156781130766563
4626,4602,0.00015871806343033772,0.061741241762053416
5296,5405,0.00015871977505513645,0.06191467221644121
1755,1796,0.00015871977505517348,0.062088102670828996
3658,3736,0.00015872133129328714,0.06226153312521679
5765,5899,0.00015872133129328714,0.062434963579604576
767,849,0.00015872416635659626,0.06260839403399236
383,429,0.00015872934522347365,0.06278182448838016
353,344,0.0001587299710200418,0.06295525494276795
3637,3727,0.0001587350947211677,0.06312868539715574
2627,2494,0.00015873627605350932,0.06330211585154354
936,917,0.0001587416425923856,0.06347554630593132
343,329,0.00015874314247533414,0.06364897676031911
946,985,0.0001587459412632673,0.0638224072147069
1207,1324,0.0001587459412632673,0.0639958376690947
1263,1300,0.00015874930806712855,0.06416926812348249
2761,2869,0.00015874930806715143,0.06434269857787027
3938,4059,0.00015875762946102216,0.06451612903225806
4275,4332,0.00015875762946102216,0.06468955948664586
4976,5003,0.00015875762946102216,0.06486298994103365
464,476,0.0001587576294610432,0.06503642039542143
2423,2450,0.00015875787201437261,0.06520985084980922
408,427,0.00015875787201439723,0.06538328130419702
5539,5598,0.00015875932740923047,0.06555671175858481
1562,1549,0.00015876486279531126,0.0657301422129726
1142,892,0.00015876747520747554,0.06590357266736038
546,488,0.00015876751598353406,0.06607700312174818
3903,4100,0.00015876828387081333,0.06625043357613597
731,814,0.00015877147530758814,0.06642386403052376
2179,2291,0.00015877147530763444,0.06659729448491156
488,594,0.00015877418554957566,0.06677072493929934
3219,3285,0.00015877418554957566,0.06694415539368713
4971,5065,0.00015877550592041848,0.06711758584807492
973,1077,0.00015878293379376234,0.06729101630246272
5138,5281,0.0001587829337938583,0.0674644467568505
233,220,0.0001587876947080078,0.06763787721123829
4694,4796,0.00015878769470808614,0.06781130766562608
5440,5514,0.00015878769470808614,0.06798473812001388
440,569,0.00015879433627731475,0.06815816857440167
3375,3477,0.0001587951880176536,0.06833159902878945
4014,4144,0.00015879815712399538,0.06850502948317724
784,843,0.0001588003629793762,0.06867845993756504
1221,1328,0.00015880510511848494,0.06885189039195283
1734,1800,0.0001588051051185423,0.06902532084634062
3949,4008,0.0001588084197358765,0.0691987513007284
3100,3149,0.00015881286999865196,0.0693721817551162
24,74,0.00015881286999873092,0.06954561220950399
1596,1742,0.0001588132168063089,0.06971904266389178
4750,4848,0.00015881330089215017,0.06989247311827956
4786,4926,0.00015881392137367625,0.07006590357266736
982,1098,0.0001588139213737056,0.07023933402705515
1927,1996,0.0001588139213737643,0.07041276448144294
5451,5455,0.0001588172557432801,0.07058619493583074
5428,5269,0.000158817626126288,0.07075962539021852
3708,3791,0.00015881767927194,0.07093305584460631
57,101,0.00015881767927202563,0.0711064862989941
5339,5419,0.00015881882401824754,0.0712799167533819
783,831,0.00015881882401834848,0.07145334720776969
2212,2211,0.00015881882401836865,0.07162677766215747
3174,3265,0.00015881882401836865,0.07180020811654526
5161,5221,0.00015882320925197915,0.07197363857093306
4427,4533,0.00015882671231861706,0.07214706902532085
3252,3372,0.00015882707501833264,0.07232049947970863
318,361,0.00015882707501843206,0.07249392993409642
5103,5215,0.00015883030630527506,0.07266736038848422
996,967,0.00015883030630530563,0.07284079084287201
4029,4169,0.0001588362382081581,0.0730142212972598
409,535,0.00015883655856033517,0.07318765175164758
854,873,0.00015884212078521117,0.07336108220603538
5371,5444,0.00015884212078525001,0.07353451266042317
1662,1694,0.00015884297189488054,0.07370794311481096
1279,1380,0.00015884397749590563,0.07388137356919876
3791,3926,0.00015885191318680683,0.07405480402358654
5337,5408,0.00015885191318680683,0.07422823447797433
839,911,0.00015885494796150557,0.07440166493236212
1991,2028,0.0001588549479615643,0.07457509538674992
2518,2420,0.00015885614800800188,0.0747485258411377
1117,977,0.00015885614800809037,0.07492195629552549
11,33,0.00015885620658550068,0.07509538674991328
1781,1838,0.0001588585388685822,0.07526881720430108
5545,5622,0.00015885853886862044,0.07544224765868887
1663,1710,0.00015885978166678142,0.07561567811307665
5260,5311,0.0001588610227235333,0.07578910856746444
5226,5389,0.00015886166189931324,0.07596253902185224
800,856,0.0001588694650860609,0.07613596947624003
3707,3749,0.00015886946508611988,0.07630939993062782
1818,1899,0.00015887289914842635,0.0764828303850156
5024,5151,0.00015887289914842635,0.0766562608394034
5634,5706,0.00015887289914842635,0.07682969129379119
2352,2473,0.00015887301410476558,0.07700312174817898
4931,5013,0.00015887301410476558,0.07717655220256676
540,437,0.00015887301410479616,0.07734998265695456
1311,1370,0.00015887480949562,0.07752341311134235
4219,4287,0.00015887497692122687,0.07769684356573014
5034,5150,0.00015887497692122687,0.07787027402011794
1825,1935,0.00015887497692126392,0.07804370447450572
2500,2522,0.00015887518416628763,0.07821713492889351
3257,3390,0.00015887518416628763,0.0783905653832813
5200,5285,0.00015887518416628763,0.0785639958376691
2646,2776,0.00015887524278356167,0.07873742629205689
849,862,0.00015887717702247866,0.07891085674644467
3518,3479,0.0001588777306166002,0.07908428720083246
3196,3267,0.00015887987914613407,0.07925771765522026
47,92,0.00015887987914616088,0.07943114810960805
5664,5708,0.00015887987914623306,0.07960457856399583
1903,1858,0.00015887999973521349,0.07977800901838362
5015,5093,0.00015888658770274463,0.07995143947277142
1614,1730,0.000158886587702937,0.08012486992715921
2585,2711,0.00015888806265753908,0.080298300381547
3656,3795,0.00015888806265753908,0.08047173083593478
424,449,0.00015889064175309955,0.08064516129032258
429,450,0.00015889064175309955,0.08081859174471037
633,629,0.00015889064175309955,0.08099202219909817
3726,3816,0.00015889064175313188,0.08116545265348596
2230,2297,0.00015889527997246341,0.08133888310787374
1729,1794,0.00015889599575173526,0.08151231356226153
8,30,0.00015889614559782585,0.08168574401664933
193,0,0.0001588963886775406,0.08185917447103712
756,726,0.0001588963886775482,0.0820326049254249
2182,2256,0.00015889638867755792,0.08220603537981269
2233,2278,0.00015889638867755792,0.08237946583420049
5643,5694,0.00015889916602374705,0.08255289628858828
3182,3269,0.00015889918081046954,0.08272632674297607
3213,3236,0.0001588995018620209,0.08289975719736385
3978,4068,0.000158899781588542,0.08307318765175165
4922,4901,0.0001589049522229293,0.08324661810613944
3383,3534,0.00015891200858887244,0.08342004856052723
3060,3165,0.00015891366057080455,0.08359347901491503
2130,2173,0.00015891574487779,0.0837669094693028
5354,5477,0.00015891574487779,0.0839403399236906
3948,4098,0.00015891607140821305,0.08411377037807839
4025,4043,0.00015891659577599806,0.08428720083246619
1935,2025,0.00015891763935853227,0.08446063128685397
1131,1181,0.00015892169142679735,0.08463406174124176
1180,1237,0.00015892601151525713,0.08480749219562955
4210,4302,0.00015893009126273324,0.08498092265001735
2549,2646,0.0001589317016473796,0.08515435310440514
4315,4449,0.00015893402682708998,0.08532778355879292
3095,3161,0.00015893581964387772,0.08550121401318071
4580,4681,0.0001589362973202627,0.0856746444675685
3278,3409,0.00015893646589253376,0.0858480749219563
1178,1265,0.0001589367973260904,0.08602150537634409
4978,5042,0.0001589394480247281,0.08619493583073187
694,743,0.00015894118877792687,0.08636836628511967
2353,2396,0.00015894145178457604,0.08654179673950746
2530,2534,0.00015894145178457604,0.08671522719389525
1503,1512,0.0001589414517846617,0.08688865764828303
5682,5776,0.00015894380460487674,0.08706208810267083
4811,4940,0.00015894631755107686,0.08723551855705862
4956,5061,0.00015894631755107686,0.08740894901144641
3039,3128,0.0001589506936634354,0.0875823794658342
5376,5535,0.0001589506936634354,0.08775580992022199
402,348,0.0001589509881189041,0.08792924037460978
1461,1404,0.0001589509881189193,0.08810267082899757
1587,1599,0.0001589509881189193,0.08827610128338537
1272,1321,0.00015895400790283198,0.08844953173777315
758,797,0.00015895849864292088,0.08862296219216094
929,1014,0.0001589607327898305,0.08879639264654873
4082,4081,0.0001589621357466063,0.08896982310093653
5482,5461,0.00015896422973357948,0.08914325355532432
4561,4581,0.00015896633331201427,0.0893166840097121
1623,1774,0.0001589663333121273,0.08949011446409989
4884,4991,0.00015896658501681434,0.08966354491848769
4559,4713,0.00015897216601931023,0.08983697537287548
1657,1752,0.0001589721660193433,0.09001040582726327
3233,3275,0.0001589721660193433,0.09018383628165105
3388,3443,0.0001589736667564893,0.09035726673603885
97,77,0.00015897366675664745,0.09053069719042664
227,241,0.00015897767316918997,0.09070412764481443
553,625,0.00015897767316919734,0.09087755809920221
2277,2414,0.0001589776731692342,0.09105098855359
1018,1110,0.00015897815500490902,0.0912244190079778
700,709,0.00015897861356630648,0.0913978494623656
5088,5168,0.00015897861356631575,0.09157127991675339
2406,2567,0.00015897907678034658,0.09174471037114117
2905,2977,0.0001589795522662433,0.09191814082552896
230,253,0.00015898102323305013,0.09209157127991675
2190,2220,0.00015898829849867181,0.09226500173430455
4977,5037,0.0001589889432099091,0.09243843218869234
1634,1686,0.0001589932087701889,0.09261186264308012
587,655,0.00015899883354673742,0.09278529309746791
1836,1876,0.00015900374777820506,0.09295872355185571
3491,3623,0.00015900374777839125,0.0931321540062435
93,68,0.00015900525213494998,0.09330558446063128
5026,4983,0.00015900525213497434,0.09347901491501907
3357,3494,0.00015900696810292877,0.09365244536940687
3046,3187,0.00015900737784852096,0.09382587582379466
786,588,0.00015900777661053547,0.09399930627818245
1984,2027,0.0001590082057118215,0.09417273673257023
2455,2582,0.00015901198755163481,0.09434616718695803
