,Request Id,prefill_e2e_time,cdf
1264,435,0.038184408670417724,0.000177210703526493
4763,4634,0.04043346156754524,0.000354421407052986
2472,2019,0.041544238168398806,0.000531632110579479
1551,1205,0.042597789314129386,0.000708842814105972
1567,782,0.04546877203208055,0.000886053517632465
1458,590,0.04639120518331197,0.001063264221158958
5051,4147,0.048035833375024595,0.001240474924685451
5140,4543,0.04851732348652149,0.001417685628211944
4575,4005,0.04854368408950904,0.001594896331738437
2534,1900,0.048919440267582104,0.00177210703526493
5052,5049,0.04896148978218662,0.001949317738791423
5096,5146,0.049465130496855636,0.002126528442317916
1078,624,0.05047429290047489,0.002303739145844409
4262,3695,0.05104689116933514,0.002480949849370902
5255,4324,0.052605572454240246,0.002658160552897395
3355,2489,0.05326589152582528,0.002835371256423888
5418,5005,0.053490671982899585,0.003012581959950381
2834,2106,0.05379212609375372,0.003189792663476874
4979,4834,0.05429052270210377,0.003367003367003367
5452,4970,0.05440688097951352,0.00354421407052986
3203,2997,0.05471603022863292,0.003721424774056353
4406,3742,0.05472118278794369,0.003898635477582846
3266,2834,0.056555539241799124,0.004075846181109339
1171,487,0.05701389524696765,0.004253056884635832
3340,2499,0.05742882361050761,0.004430267588162325
3142,2581,0.05757949348844704,0.004607478291688818
759,342,0.05766699538806108,0.004784688995215311
1299,982,0.058042477247227,0.004961899698741804
2394,1986,0.058460048202164216,0.005139110402268297
5197,5261,0.058714186862516726,0.00531632110579479
1815,1133,0.05928898880142697,0.005493531809321283
1824,1504,0.059290960020859984,0.005670742512847776
3631,2976,0.05961205808023351,0.005847953216374269
3186,2413,0.05984393110406927,0.006025163919900762
4371,3787,0.05995461709039773,0.006202374623427255
1355,790,0.06022509448811775,0.006379585326953748
3840,3321,0.060506888098643685,0.006556796030480241
5270,4539,0.060527769418513344,0.006734006734006734
841,707,0.06074720132832567,0.006911217437533227
5632,4841,0.061153692459356535,0.00708842814105972
2818,2391,0.06176213470962466,0.007265638844586213
1969,1990,0.061787225505327115,0.007442849548112706
3058,2523,0.062063347008574965,0.007620060251639199
2028,1345,0.06223911576688579,0.007797270955165692
4783,4479,0.06314481961408092,0.007974481658692184
1689,960,0.06339352863653858,0.008151692362218677
4608,3716,0.06368341514007625,0.008328903065745172
4678,4327,0.06373888736425215,0.008506113769271665
2423,1679,0.06401238028797707,0.008683324472798157
2531,1911,0.06426396605763784,0.00886053517632465
3178,2467,0.06445701396239656,0.009037745879851143
3309,2681,0.0663441446372417,0.009214956583377636
3718,2951,0.06637211392524023,0.009392167286904129
4628,3833,0.06659348084417616,0.009569377990430622
4033,3290,0.06702136898047684,0.009746588693957114
5365,4647,0.06782295555399287,0.009923799397483607
3581,3500,0.06791288475938018,0.010101010101010102
5489,5161,0.06854560610531735,0.010278220804536595
4221,3385,0.06868714415759314,0.010455431508063088
4740,4756,0.06903291383332544,0.01063264221158958
5067,4525,0.06969375480389317,0.010809852915116073
953,626,0.0698807303825788,0.010987063618642566
1475,1496,0.0701429378682974,0.011164274322169059
4409,3558,0.07022608617353399,0.011341485025695552
2282,1441,0.0714565038668411,0.011518695729222045
2768,2822,0.07184905205610903,0.011695906432748537
2188,1678,0.0720424430373896,0.01187311713627503
2032,1487,0.07206916034965616,0.012050327839801525
647,187,0.07218676154256798,0.012227538543328018
1831,1880,0.07227604735999194,0.01240474924685451
5206,4296,0.07253195204748408,0.012581959950381003
3316,2820,0.07309775454461942,0.012759170653907496
2926,2093,0.07316270439150685,0.012936381357433989
3255,2498,0.07316787629179089,0.013113592060960482
2015,1790,0.07319181565071631,0.013290802764486975
3471,2786,0.07323957055803021,0.013468013468013467
1985,1189,0.07358143097189895,0.01364522417153996
3354,2563,0.07405773987159137,0.013822434875066455
5470,4883,0.07425636058519558,0.013999645578592948
4108,3325,0.07503777251372412,0.01417685628211944
5284,4404,0.07517569495098542,0.014354066985645933
4969,4749,0.0752894354172895,0.014531277689172426
4734,4097,0.07558914850960718,0.014708488392698919
763,169,0.07674904193807919,0.014885699096225412
3451,3467,0.07763269887050228,0.015062909799751905
1456,925,0.07777107407434869,0.015240120503278397
3389,2728,0.0800917330698212,0.01541733120680489
2255,1577,0.08042485424846291,0.015594541910331383
5204,5249,0.08212884589011082,0.015771752613857878
1063,651,0.08214027743568408,0.01594896331738437
1278,1330,0.08328441314296242,0.016126174020910863
5220,4596,0.08366352197617744,0.016303384724437354
352,398,0.08372135090559141,0.01648059542796385
4455,3862,0.08429471967633617,0.016657806131490344
3699,3141,0.08431040340553864,0.016835016835016835
3542,3288,0.08431478292641259,0.01701222753854333
1113,1083,0.08468956319109111,0.01718943824206982
