,cdf,batch_size
0,0.0,0.9989999999999999
1,0.01,0.9989999999999999
2,0.02,0.9989999999999999
3,0.03,0.9989999999999999
4,0.04,0.9989999999999999
5,0.05,0.9989999999999999
6,0.06,0.9989999999999999
7,0.07,0.9989999999999999
8,0.08,19.01067154327947
9,0.09,19.985369849237582
10,0.1,21.010042023055906
11,0.11,21.010042023055906
12,0.12,21.010042023055906
13,0.13,21.010042023055906
14,0.14,21.99907771279114
15,0.15,21.99907771279114
16,0.16,21.99907771279114
17,0.17,21.99907771279114
18,0.18,21.99907771279114
19,0.19,21.99907771279114
20,0.2,21.99907771279114
21,0.21,21.99907771279114
22,0.22,21.99907771279114
23,0.23,21.99907771279114
24,0.24,22.988648370853415
25,0.25,22.988648370853415
26,0.26,22.988648370853415
27,0.27,22.988648370853415
28,0.28,22.988648370853415
29,0.29,22.988648370853415
30,0.3,22.988648370853415
31,0.31,22.988648370853415
32,0.32,22.988648370853415
33,0.33,22.988648370853415
34,0.34,22.988648370853415
35,0.35000000000000003,22.988648370853415
36,0.36,22.988648370853415
37,0.37,22.988648370853415
38,0.38,22.988648370853415
39,0.39,22.988648370853415
40,0.4,24.022732262610404
41,0.41000000000000003,24.022732262610404
42,0.42,24.022732262610404
43,0.43,24.022732262610404
44,0.44,24.022732262610404
45,0.45,24.022732262610404
46,0.46,24.022732262610404
47,0.47000000000000003,24.022732262610404
48,0.48,24.022732262610404
49,0.49,24.022732262610404
50,0.5,24.022732262610404
51,0.51,24.022732262610404
52,0.52,24.022732262610404
53,0.53,24.022732262610404
54,0.54,24.022732262610404
55,0.55,24.022732262610404
56,0.56,24.022732262610404
57,0.5700000000000001,24.022732262610404
58,0.58,25.003118897839112
59,0.59,25.003118897839112
60,0.6,25.003118897839112
61,0.61,25.003118897839112
62,0.62,25.003118897839112
63,0.63,25.003118897839112
64,0.64,25.003118897839112
65,0.65,25.003118897839112
66,0.66,25.003118897839112
67,0.67,25.003118897839112
68,0.68,25.003118897839112
69,0.6900000000000001,25.003118897839112
70,0.7000000000000001,25.003118897839112
71,0.71,25.003118897839112
72,0.72,25.003118897839112
73,0.73,25.003118897839112
74,0.74,25.003118897839112
75,0.75,26.023515884264672
76,0.76,26.023515884264672
77,0.77,26.023515884264672
78,0.78,26.023515884264672
79,0.79,26.023515884264672
80,0.8,26.023515884264672
81,0.81,26.023515884264672
82,0.8200000000000001,26.023515884264672
83,0.8300000000000001,26.023515884264672
84,0.84,26.023515884264672
85,0.85,26.023515884264672
86,0.86,26.977430211401757
87,0.87,26.977430211401757
88,0.88,26.977430211401757
89,0.89,26.977430211401757
90,0.9,26.977430211401757
91,0.91,26.977430211401757
92,0.92,26.977430211401757
93,0.93,28.022299698332315
94,0.9400000000000001,28.022299698332315
95,0.9500000000000001,28.022299698332315
96,0.96,28.022299698332315
97,0.97,28.022299698332315
98,0.98,28.991440241586453
99,0.99,28.991440241586453
100,1.0,31.976480717732706
