,Request Id,request_preemption_time,cdf
3987,4073,0.982826675176284,0.00023540489642184556
752,888,1.0431790994024368,0.00047080979284369113
601,751,1.1452436182509587,0.0007062146892655367
1951,2120,2.477731394950183,0.0009416195856873823
3477,3571,2.6196705983529682,0.0011770244821092278
509,642,2.785762228749064,0.0014124293785310734
3298,3393,2.896621414858828,0.001647834274952919
3524,3623,2.9127649372194355,0.0018832391713747645
5,131,2.9255353016284715,0.00211864406779661
1402,1529,3.015610559263223,0.0023540489642184556
3247,3335,3.070471367675964,0.0025894538606403015
3708,3795,3.1280605882236614,0.002824858757062147
435,569,3.1720853544536567,0.0030602636534839923
1058,1200,3.3263946015193824,0.003295668549905838
1144,1279,3.4109867009483423,0.0035310734463276836
2052,2210,3.4217345523709355,0.003766478342749529
1712,1866,3.4320965872625493,0.004001883239171375
10,124,3.551910970150793,0.00423728813559322
56,168,3.643167086970635,0.004472693032015066
4061,4246,3.7932246860962096,0.004708097928436911
1279,1416,4.03835041386219,0.0049435028248587575
1674,1779,4.077877187157355,0.005178907721280603
2185,2277,4.084656223317438,0.005414312617702448
3914,4090,4.2163374667379685,0.005649717514124294
2551,2651,4.26275320240029,0.005885122410546139
2683,2862,4.3115783015150555,0.006120527306967985
3545,3718,4.4126945276887,0.006355932203389831
1405,1527,4.482536679322266,0.006591337099811676
3194,3374,4.490795865843893,0.006826741996233522
2130,2223,4.503469725677974,0.007062146892655367
2672,2765,4.576499380964606,0.007297551789077213
3734,3898,4.646007977263025,0.007532956685499058
3168,3249,4.728660374326637,0.007768361581920904
2668,2759,4.733145564008282,0.00800376647834275
3851,4032,4.785029645968962,0.008239171374764594
2452,2622,4.892105475979861,0.00847457627118644
44,154,4.986525122215376,0.008709981167608287
143,255,4.995256011440517,0.008945386064030132
1599,1738,5.045839076570701,0.009180790960451978
1773,1926,5.144336155368023,0.009416195856873822
946,1078,5.149955949777109,0.009651600753295669
2974,3071,5.160816941772055,0.009887005649717515
4034,4111,5.186059904950071,0.01012241054613936
560,684,5.201526933443091,0.010357815442561206
3931,4100,5.332666081596699,0.01059322033898305
2474,2559,5.413339417893894,0.010828625235404897
359,472,5.612848402421491,0.011064030131826741
1979,2071,5.626867971370871,0.011299435028248588
3883,3959,5.6497855373297625,0.011534839924670434
3717,3797,5.6901855118399,0.011770244821092278
2441,2533,5.719612424680918,0.012005649717514125
3662,3820,5.769515313970032,0.01224105461393597
3535,3625,5.792507909067126,0.012476459510357816
3007,3099,5.805071032231126,0.012711864406779662
3079,3254,5.818275407250667,0.012947269303201506
1346,1463,5.859586472909655,0.013182674199623353
1107,1235,5.8956458369496545,0.013418079096045197
2629,2719,5.925698105615993,0.013653483992467044
3255,3333,5.950639124688678,0.013888888888888888
449,560,5.966380082471204,0.014124293785310734
416,526,6.08028672290493,0.01435969868173258
14,116,6.095568425330477,0.014595103578154425
2131,2288,6.098485091859743,0.014830508474576272
3887,3963,6.180905401284917,0.015065913370998116
1263,1394,6.185236895815478,0.015301318267419962
3433,3602,6.229439671842556,0.015536723163841809
506,627,6.23020802083056,0.015772128060263655
1591,1722,6.242003038163489,0.0160075329566855
1769,1867,6.258996005809536,0.016242937853107344
1826,1927,6.261581326703094,0.01647834274952919
3107,3187,6.274648069631667,0.016713747645951037
2720,2807,6.307153206159228,0.01694915254237288
2429,2513,6.400947212799792,0.017184557438794726
1311,1427,6.406647587843622,0.017419962335216574
1755,1849,6.436160551915691,0.01765536723163842
1277,1397,6.450950099749207,0.017890772128060263
2775,2861,6.47715443478819,0.018126177024482108
2233,2394,6.488921717195353,0.018361581920903956
4157,4334,6.49479040859228,0.0185969868173258
3430,3519,6.555108406769705,0.018832391713747645
1623,1723,6.558988201885427,0.019067796610169493
1486,1595,6.559607032603253,0.019303201506591337
2443,2527,6.596539760404539,0.019538606403013182
2572,2663,6.6522230362468235,0.01977401129943503
2419,2572,6.683917226281892,0.020009416195856874
2225,2378,6.704198158417853,0.02024482109227872
1626,1727,6.742785633751851,0.020480225988700564
405,510,6.763916601852912,0.02071563088512241
2291,2371,6.782501879511756,0.020951035781544256
681,809,6.861971243274979,0.0211864406779661
2310,2387,6.9920831297936274,0.02142184557438795
999,1127,7.015029255509376,0.021657250470809793
3274,3444,7.021099994658925,0.021892655367231638
3541,3627,7.057354877356374,0.022128060263653482
1729,1823,7.061477366075337,0.02236346516007533
3474,3638,7.103392013097391,0.022598870056497175
522,640,7.108891688098197,0.02283427495291902
1544,1651,7.127429948482018,0.023069679849340868
3927,3991,7.135110819884403,0.023305084745762712
288,407,7.1365020878421035,0.023540489642184557
1411,1521,7.146664525770461,0.0237758945386064
2748,2831,7.148851826335658,0.02401129943502825
3679,3836,7.158408492726267,0.024246704331450094
2882,3052,7.158909824449893,0.02448210922787194
3917,3981,7.165915974194377,0.024717514124293787
1768,1916,7.166421660025094,0.02495291902071563
4043,4222,7.173431479152214,0.025188323917137476
2223,2370,7.207822976089233,0.025423728813559324
545,675,7.212818891398939,0.025659133709981168
2388,2469,7.220618860552236,0.025894538606403013
2213,2364,7.236196874000939,0.026129943502824857
2830,2921,7.23870433478919,0.026365348399246705
2618,2784,7.26033682937782,0.02660075329566855
82,178,7.282171213649683,0.026836158192090395
1742,1888,7.298322303635132,0.027071563088512243
1301,1417,7.306749482189048,0.027306967984934087
2987,3077,7.35577174041282,0.02754237288135593
278,398,7.386090710048478,0.027777777777777776
2391,2546,7.387196441554011,0.028013182674199624
3816,3974,7.400932558042086,0.02824858757062147
2729,2896,7.4018425974325055,0.028483992467043313
1533,1666,7.436472233060954,0.02871939736346516
3583,3750,7.442920994681799,0.028954802259887006
3000,3176,7.451287140163231,0.02919020715630885
628,734,7.494599738374973,0.029425612052730695
1354,1482,7.55083774978084,0.029661016949152543
3485,3646,7.602911736830947,0.029896421845574388
2061,2151,7.6154826521750465,0.030131826741996232
2362,2514,7.686594031586196,0.03036723163841808
2426,2509,7.711712895922346,0.030602636534839925
1130,1250,7.717509322217495,0.03083804143126177
1691,1783,7.721256297179821,0.031073446327683617
1438,1568,7.739913600346085,0.03130885122410546
2495,2583,7.783893815282454,0.03154425612052731
18,117,7.786165157916127,0.03177966101694915
3569,3732,7.788842758531473,0.032015065913371
2848,2933,7.79137204202766,0.03225047080979284
1772,1910,7.7968974392208565,0.03248587570621469
1521,1625,7.797145276870651,0.032721280602636536
3147,3320,7.821578578901608,0.03295668549905838
3989,4152,7.821964562814628,0.033192090395480225
1992,2077,7.841524359127334,0.033427495291902073
1688,1822,7.862263889291285,0.033662900188323915
719,845,7.981644856294338,0.03389830508474576
2487,2567,7.984413719306303,0.03413370998116761
1801,1887,7.991300915011948,0.03436911487758945
465,581,7.997367529832758,0.0346045197740113
3891,4058,8.042282784332428,0.03483992467043315
1142,1266,8.050775101142847,0.03507532956685499
165,261,8.127756070463022,0.03531073446327684
3026,3194,8.139918313105454,0.035546139359698685
2037,2125,8.146145104318748,0.035781544256120526
2614,2776,8.203157926300037,0.036016949152542374
1549,1649,8.210871964368039,0.036252354048964215
4190,4261,8.215425386345942,0.03648775894538606
1421,1550,8.234958040132142,0.03672316384180791
3139,3314,8.273480686256335,0.03695856873822975
1851,1943,8.285929011924509,0.0371939736346516
3540,3696,8.287286261877625,0.03742937853107345
2537,2688,8.296519379436859,0.03766478342749529
1829,1921,8.297785970867835,0.03790018832391714
2565,2724,8.315216635273373,0.038135593220338986
393,507,8.325405335784325,0.03837099811676083
3521,3680,8.331346991212058,0.038606403013182675
3859,4026,8.353996075515624,0.03884180790960452
2378,2455,8.366418736749893,0.039077212806026364
3784,3855,8.367365645075552,0.03931261770244821
