,Request Id,request_execution_plus_preemption_time,cdf
497,751,0.2903762013595697,7.173601147776183e-05
10893,11214,1.0277868133844699,0.00014347202295552367
10338,10509,1.1920423171371013,0.0002152080344332855
7250,7610,1.254147477928805,0.00028694404591104734
639,888,1.321714640096101,0.0003586800573888092
5496,5848,1.4756905605719304,0.000430416068866571
3917,4073,1.5001965566916144,0.0005021520803443328
8183,8536,1.6759204976083333,0.0005738880918220947
11613,11789,1.6841362378966764,0.0006456241032998565
5685,6032,1.7551692742263567,0.0007173601147776184
5702,5835,2.010029104337837,0.0007890961262553802
13213,13361,2.0986621742547977,0.000860832137733142
3158,3335,2.179805601773361,0.0009325681492109039
3212,3393,2.343744451817301,0.0010043041606886656
1839,2120,2.380990088092527,0.0010760401721664275
13909,14238,2.3891096717572893,0.0011477761836441894
12,255,2.405353412827441,0.0012195121951219512
4150,4472,2.446344480501824,0.001291248206599713
6256,6379,2.4919371274077067,0.001362984218077475
10832,11148,2.4990959585971284,0.0014347202295552368
3925,4246,2.5143972865438697,0.0015064562410329987
6827,6949,2.5262598499123117,0.0015781922525107603
2892,3071,2.561122541373597,0.0016499282639885222
3773,4090,2.567411732318231,0.001721664275466284
3719,4032,2.5866602726743837,0.001793400286944046
10710,11020,2.62432639266563,0.0018651362984218078
9110,9458,2.660991628624079,0.0019368723098995696
1602,1866,2.7483512943695194,0.0020086083213773313
13537,13683,2.784432173986269,0.0020803443328550933
4512,4665,2.804256024038094,0.002152080344332855
13458,13772,2.8728348877672274,0.002223816355810617
4368,4686,2.911492250433434,0.0022955523672883787
11690,11853,2.914460357333477,0.002367288378766141
12716,13030,2.9413856907196942,0.0024390243902439024
396,627,2.97980835602145,0.002510760401721664
13130,13450,3.009507460508745,0.002582496413199426
5732,6072,3.0216922145210634,0.002654232424677188
12585,12735,3.0450383627396063,0.00272596843615495
3592,3898,3.0952065820520245,0.0027977044476327115
3636,3795,3.098376634722443,0.0028694404591104736
10382,10688,3.100639766282165,0.0029411764705882353
10375,10535,3.1452681719855646,0.0030129124820659973
3407,3571,3.158558283492446,0.003084648493543759
4764,5076,3.2102557435526657,0.0031563845050215206
12931,13240,3.237448948465028,0.0032281205164992827
9844,9989,3.2963437775531226,0.0032998565279770443
4910,5057,3.296979566654722,0.0033715925394548064
2098,2277,3.311274064357971,0.003443328550932568
10037,10185,3.3337609807419515,0.00351506456241033
8255,8379,3.336495545777016,0.003586800573888092
13062,13380,3.35692405696223,0.003658536585365854
9018,9362,3.370210290595072,0.0037302725968436155
12862,13013,3.383026829686931,0.003802008608321377
7561,7900,3.414338180757379,0.0038737446197991392
11563,11864,3.432904586893935,0.003945480631276901
4709,4863,3.4676576452749597,0.0040172166427546625
9835,9973,3.479378937083571,0.004088952654232425
9629,9942,3.5034584462828686,0.004160688665710187
2749,2921,3.5052766365767516,0.004232424677187948
10891,11045,3.5144511812815624,0.00430416068866571
11878,12182,3.577778593009711,0.004375896700143472
7911,8021,3.590038668324474,0.004447632711621234
3370,3537,3.6106055914394957,0.004519368723098996
8783,9122,3.6444446455694113,0.004591104734576757
6331,6449,3.6756300236206325,0.004662840746054519
11579,11876,3.7212130630481677,0.004734576757532282
1945,2210,3.738317402375955,0.004806312769010043
4864,5007,3.748797798881891,0.004878048780487805
10913,11067,3.7628753081588964,0.0049497847919655665
5258,5389,3.769117274275996,0.005021520803443328
12900,13041,3.7720950530725776,0.005093256814921091
2292,2469,3.77813875727257,0.005164992826398852
