,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
10,30,1.9916946240279942e-05,0.03125
15,16,2.035982564462173e-05,0.0625
25,6,2.0421471467616236e-05,0.09375
30,10,2.046632879527875e-05,0.125
24,29,2.0544517803266866e-05,0.15625
7,11,2.0555850332433355e-05,0.1875
5,13,2.0585053122034526e-05,0.21875
3,20,2.0601598283328652e-05,0.25
13,28,2.0654369558071745e-05,0.28125
9,24,2.066550075884567e-05,0.3125
16,26,2.073581028279318e-05,0.34375
0,5,2.077282743881759e-05,0.375
31,9,2.0785914070152345e-05,0.40625
6,7,2.079509916277774e-05,0.4375
29,0,2.082848729810344e-05,0.46875
19,19,2.0835605714815032e-05,0.5
20,27,2.0968325573882954e-05,0.53125
17,2,2.103497460549115e-05,0.5625
22,1,2.1035596522697453e-05,0.59375
18,18,2.1047752313811396e-05,0.625
4,25,2.1061708752940642e-05,0.65625
21,21,2.1110164270417184e-05,0.6875
2,8,2.1157738638132498e-05,0.71875
1,3,2.118083936978436e-05,0.75
11,15,2.1192073375530986e-05,0.78125
26,31,2.1229988458346176e-05,0.8125
14,12,2.138308604268332e-05,0.84375
28,23,2.1384173240330952e-05,0.875
8,17,2.1389424298553714e-05,0.90625
12,4,2.142179323270509e-05,0.9375
23,14,2.1449821317877625e-05,0.96875
27,22,2.1670025980552735e-05,1.0
