,Request Id,request_e2e_time,cdf
25,25,1.8063632617354415,0.007575757575757576
65,65,1.9727347139421454,0.015151515151515152
7,8,2.0284691464584625,0.022727272727272728
20,20,2.0991526790114676,0.030303030303030304
5,5,2.1944113042574713,0.03787878787878788
96,96,2.3696186724057497,0.045454545454545456
121,124,2.4194025321382924,0.05303030303030303
80,82,2.420886642565506,0.06060606060606061
39,42,2.4879652065536675,0.06818181818181818
56,58,2.7524398872184292,0.07575757575757576
95,95,2.7647261265558427,0.08333333333333333
0,3,2.993751834068725,0.09090909090909091
114,116,3.1185067791766414,0.09848484848484848
115,117,3.3046948464166235,0.10606060606060606
61,61,3.3496974603649505,0.11363636363636363
107,108,3.379640032180532,0.12121212121212122
109,110,3.4689708208893535,0.12878787878787878
32,32,3.5161077548057733,0.13636363636363635
122,126,3.5568670141437906,0.14393939393939395
30,30,3.758817152347035,0.15151515151515152
74,74,3.786135528778459,0.1590909090909091
49,53,3.7941875823989903,0.16666666666666666
116,118,3.869148217363545,0.17424242424242425
48,52,3.950822285357958,0.18181818181818182
33,33,3.963105448260194,0.1893939393939394
101,101,4.040841420530342,0.19696969696969696
44,46,4.1872679075177075,0.20454545454545456
47,51,4.213918038029419,0.21212121212121213
88,89,4.277895189017499,0.2196969696969697
10,13,4.3097944422961945,0.22727272727272727
34,34,4.415583980079077,0.23484848484848486
105,105,4.5975958098104,0.24242424242424243
62,62,4.616672026704691,0.25
93,94,4.660855659387835,0.25757575757575757
131,135,4.77021231894355,0.26515151515151514
97,97,4.81469327123682,0.2727272727272727
92,92,4.891053753329743,0.2803030303030303
91,91,5.010766115224442,0.2878787878787879
113,114,5.07522256663583,0.29545454545454547
38,38,5.1031669045167405,0.30303030303030304
24,24,5.128144254132792,0.3106060606060606
87,87,5.182137591684523,0.3181818181818182
55,57,5.2347185958007,0.32575757575757575
69,69,5.238659777986982,0.3333333333333333
77,78,5.241905419582167,0.3409090909090909
99,100,5.333548069160997,0.3484848484848485
36,36,5.354787477128923,0.3560606060606061
57,59,5.51129715495631,0.36363636363636365
6,7,5.513828071312972,0.3712121212121212
120,122,5.6045448943064,0.3787878787878788
129,133,5.8406250767718575,0.38636363636363635
9,11,5.930105473549318,0.3939393939393939
17,17,5.9649463645639855,0.4015151515151515
66,66,6.091195686355263,0.4090909090909091
35,35,6.123801823934855,0.4166666666666667
28,28,6.251364509620316,0.42424242424242425
130,134,6.2929914565950185,0.4318181818181818
111,113,6.2931463528859695,0.4393939393939394
71,71,6.457802595892872,0.44696969696969696
118,120,6.469480606254365,0.45454545454545453
123,125,6.582796009778576,0.4621212121212121
45,45,6.595865255262311,0.4696969696969697
127,130,6.673238329073911,0.4772727272727273
72,72,6.760613483687962,0.48484848484848486
108,109,6.844426890989553,0.49242424242424243
15,15,6.879214123562946,0.5
73,73,6.8987812663960995,0.5075757575757576
26,26,6.982426054984103,0.5151515151515151
86,86,7.242108471946494,0.5227272727272727
53,54,7.34990083471007,0.5303030303030303
46,49,7.3804054844679285,0.5378787878787878
98,98,7.431872592527725,0.5454545454545454
106,106,7.861744083305894,0.553030303030303
84,84,7.934548996832518,0.5606060606060606
103,103,7.939808417434733,0.5681818181818182
42,43,7.943125168957408,0.5757575757575758
27,27,8.090975835171662,0.5833333333333334
125,128,8.150463451573842,0.5909090909090909
76,77,8.239334743539189,0.5984848484848485
60,60,8.256030760617818,0.6060606060606061
63,63,8.419531380983926,0.6136363636363636
43,44,8.434394239646167,0.6212121212121212
67,67,8.600564163485728,0.6287878787878788
68,68,8.7147778299651,0.6363636363636364
29,29,8.814300607129667,0.6439393939393939
64,64,8.843236648466814,0.6515151515151515
78,79,8.899991501214004,0.6590909090909091
18,18,8.940551771201825,0.6666666666666666
89,88,8.988420890246061,0.6742424242424242
126,129,9.03592935830875,0.6818181818181818
94,93,9.14915800493668,0.6893939393939394
102,102,9.212324791453511,0.696969696969697
19,19,9.327060621063737,0.7045454545454546
11,12,9.329958693590257,0.7121212121212122
40,41,9.424734710678308,0.7196969696969697
4,4,9.428085193870743,0.7272727272727273
16,16,9.462399692331616,0.7348484848484849
110,111,9.5422313299091,0.7424242424242424
21,21,9.66952971414014,0.75
104,104,9.704267771843433,0.7575757575757576
117,119,9.798218272220993,0.7651515151515151
128,132,9.881230727233287,0.7727272727272727
31,31,10.172486302210189,0.7803030303030303
54,55,10.2520089537569,0.7878787878787878
124,127,10.380148104788987,0.7954545454545454
75,76,10.398296471963363,0.803030303030303
14,14,10.925794899828162,0.8106060606060606
100,99,11.002180312833389,0.8181818181818182
2,2,11.0640638392899,0.8257575757575758
41,40,11.558807229953686,0.8333333333333334
8,6,11.867388757752309,0.8409090909090909
22,22,11.9029222344289,0.8484848484848485
83,83,12.892201120823529,0.8560606060606061
1,1,12.952335745738838,0.8636363636363636
23,23,15.049668245043733,0.8712121212121212
112,112,16.221396141346304,0.8787878787878788
90,90,16.287819405646815,0.8863636363636364
70,70,16.42990326431152,0.8939393939393939
79,80,17.191492098391222,0.9015151515151515
81,81,17.914545812716824,0.9090909090909091
3,0,19.05876972910147,0.9166666666666666
12,10,20.94280900975724,0.9242424242424242
119,121,24.929293559985126,0.9318181818181818
37,37,25.19135804996631,0.9393939393939394
13,9,38.11975755221235,0.946969696969697
85,85,42.78655594464385,0.9545454545454546
50,50,57.3945762149599,0.9621212121212122
59,56,58.05665997276412,0.9696969696969697
52,47,92.4062653548815,0.9772727272727273
82,75,119.58208234788015,0.9848484848484849
51,39,125.06450673052666,0.9924242424242424
58,48,135.9119734811925,1.0
