,Request Id,request_model_execution_time,cdf
87,751,0.38460485290604857,6.25e-05
8971,10509,0.4639448483519634,0.000125
2,168,0.6594360362458901,0.0001875
2901,4073,0.6749327160291032,0.00025
4491,5848,0.7354479280324175,0.0003125
11554,13361,0.7626947990292937,0.000375
0,131,0.7886639359675321,0.0004375
88,642,0.8174713394634905,0.0005
7140,8536,0.8456209206742373,0.0005625
1157,2120,0.8745711353218776,0.000625
3812,5076,0.9126630384617519,0.0006875
5,154,0.940207616558586,0.00075
10270,11864,0.9803215767392925,0.0008125
2933,4090,0.9930631356925917,0.000875
191,888,1.017062241250867,0.0009375
9409,11214,1.024888466869397,0.001
8597,9973,1.0726301058111054,0.0010625
1312,2277,1.0912746314902388,0.001125
6248,7610,1.1060989995450674,0.0011875
2952,4032,1.1397828226770454,0.00125
955,1866,1.1563304015988647,0.0013125
10040,11789,1.1601007687195821,0.001375
4896,6379,1.165595045469012,0.0014375
11151,12735,1.179432660339244,0.0015
11445,13030,1.1914675062113227,0.0015625
11919,13450,1.204310657343844,0.001625
4707,6032,1.2094553032115194,0.0016875
9501,11148,1.213228395386081,0.00175
3133,4246,1.2191647397878798,0.0018125
2357,3335,1.2253334269715113,0.001875
72,569,1.2311068952305018,0.0019375
2096,3071,1.2320884188925745,0.002
5532,6775,1.2357728684997986,0.0020625
14107,15538,1.251900039006707,0.002125
11101,12491,1.3014033850708937,0.0021875
3447,4686,1.3058317108252426,0.00225
86,627,1.3074750663575005,0.0023125
77,560,1.3472655606335324,0.002375
10381,11853,1.3576629334636845,0.0024375
10314,11876,1.3623265146182153,0.0025
5557,6949,1.3780263497420382,0.0025625
7442,8734,1.3811902718127447,0.002625
2529,3571,1.3827037889671643,0.0026875
8865,10535,1.3882990726439992,0.00275
11672,13240,1.3897571944826979,0.0028125
9408,11045,1.3953242861271276,0.002875
3855,5023,1.414591567848866,0.0029375
13730,15303,1.4146797235124042,0.003
12720,14238,1.4210195367609373,0.0030625
10695,12182,1.4284677104031107,0.003125
7105,8379,1.4422931849890268,0.0031875
1900,2921,1.4435746269646366,0.00325
134,675,1.4545998024616393,0.0033125
4130,5389,1.4551421270759852,0.003375
45,398,1.4603428807537284,0.0034375
4988,6350,1.4616928913101384,0.0035
14056,15434,1.4784197088603568,0.0035625
2276,3176,1.483370310490783,0.003625
10555,12114,1.4877346245041472,0.0036875
4794,6072,1.4884693620512444,0.00375
4651,5835,1.5039396392337776,0.0038125
1,25,1.5074121164242429,0.003875
2415,3393,1.5092995893995522,0.0039375
2780,3795,1.5162392042950361,0.004
11336,13041,1.529033539374495,0.0040625
14443,15865,1.537953363797289,0.004125
189,801,1.5443666491220462,0.0041875
11854,13254,1.5543782915683488,0.00425
446,1200,1.5560862485931297,0.0043125
3074,4111,1.5677547145739923,0.004375
9387,11020,1.5733652048577755,0.0044375
3809,5057,1.5779292768350222,0.0045
11548,13020,1.5821818627931892,0.0045625
2976,3959,1.5890816882654837,0.004625
5182,6412,1.5903913910817815,0.0046875
10993,12299,1.602079161406791,0.00475
2935,3898,1.6118561352058667,0.0048125
5810,7121,1.6131413843834679,0.004875
3422,4665,1.6188741578522976,0.0049375
13340,14902,1.6268069869878004,0.005
180,809,1.6302848477553953,0.0050625
1903,2862,1.630393885416782,0.005125
7970,9265,1.6369008889333685,0.0051875
1213,2087,1.6501313435230824,0.00525
12014,13683,1.6514175579784731,0.0053125
6491,7687,1.6518237745715412,0.005375
3372,4472,1.6653587031596937,0.0054375
7842,9122,1.669383672441408,0.0055
577,1394,1.6698307710854814,0.0055625
12378,13772,1.6731487648021681,0.005625
6418,7607,1.675782312612,0.0056875
3536,4781,1.676911118454578,0.00575
2760,3718,1.686725770819522,0.0058125
13981,15471,1.691121956369147,0.005875
2339,3249,1.7105891199239889,0.0059375
928,1823,1.725708052895305,0.006
3,8,1.7263663303097432,0.0060625
1079,2014,1.7310791600887248,0.006125
8750,9989,1.7330473667136033,0.0061875
1735,2651,1.736251123225209,0.00625
203,845,1.7383531253234286,0.0063125
8,65,1.7424096861558267,0.006375
1733,2719,1.746328249280101,0.0064375
7273,8504,1.7526963378938043,0.0065
160,684,1.7666203480173788,0.0065625
10144,11580,1.7784996186505906,0.006625
14232,15999,1.7792759994124387,0.0066875
3284,4383,1.7817040330682656,0.00675
1780,2759,1.7851759647804306,0.0068125
9050,10688,1.7863886204130492,0.006875
12887,14262,1.80111123977849,0.0069375
8640,9942,1.8133089918851801,0.007
1850,2784,1.8206525113846321,0.0070625
