,Request Id,prefill_time_execution_plus_preemption_normalized,cdf
13203,13534,7.161715797959523e-05,6.25e-05
11968,12510,7.176732890259031e-05,0.000125
14987,15276,7.182419683357493e-05,0.0001875
12182,13174,7.195657578992506e-05,0.00025
5214,3137,7.199110548529439e-05,0.0003125
8984,9848,7.20489563717841e-05,0.000375
13243,13879,7.2052572658165e-05,0.0004375
15329,12584,7.209930962935781e-05,0.0005
1331,1897,7.210989371839968e-05,0.0005625
11044,11586,7.216170904225144e-05,0.000625
13091,13574,7.223836466777552e-05,0.0006875
3716,4160,7.227238741003037e-05,0.00075
1109,1532,7.22731825625533e-05,0.0008125
8166,8778,7.229504366734087e-05,0.000875
2200,2812,7.232335482671471e-05,0.0009375
12299,12361,7.234620478093657e-05,0.001
7954,7452,7.238956449904122e-05,0.0010625
14882,15890,7.238956449904122e-05,0.001125
11316,12029,7.242507410176875e-05,0.0011875
7677,8223,7.242862085567897e-05,0.00125
13846,14365,7.244514073526893e-05,0.0013125
14196,14974,7.244789613844415e-05,0.001375
14436,14880,7.244789613844415e-05,0.0014375
14565,15113,7.249173615851534e-05,0.0015
1268,1574,7.249693087831019e-05,0.0015625
11749,11403,7.254459943195454e-05,0.001625
13811,14379,7.258193986549214e-05,0.0016875
11022,10566,7.260793563586313e-05,0.00175
3899,4215,7.262518535346886e-05,0.0018125
6040,6966,7.264061564549659e-05,0.001875
5494,5699,7.264492233686634e-05,0.0019375
3916,4078,7.264929802184397e-05,0.002
14879,14962,7.266052362048687e-05,0.0020625
1568,2371,7.271569883848679e-05,0.002125
2579,1901,7.27582522700237e-05,0.0021875
13246,14262,7.282190830501247e-05,0.00225
8051,8569,7.287156742122418e-05,0.0023125
7416,8145,7.287294301820957e-05,0.002375
3959,4115,7.290283604730266e-05,0.0024375
5130,5680,7.290283604730266e-05,0.0025
12510,11981,7.292851843126209e-05,0.0025625
5237,4620,7.295559854171883e-05,0.002625
7737,8209,7.296923787200715e-05,0.0026875
13999,14021,7.301000280939758e-05,0.00275
14660,14749,7.301000280939758e-05,0.0028125
5835,6188,7.302643537679861e-05,0.002875
15231,15549,7.305081331963201e-05,0.0029375
6139,6544,7.305660535456923e-05,0.003
15086,15565,7.305660535456923e-05,0.0030625
508,1042,7.30695465214049e-05,0.003125
8063,2624,7.308222869546953e-05,0.0031875
10400,10647,7.309139973635698e-05,0.00325
5456,5781,7.309760232728696e-05,0.0033125
1412,1804,7.310487444141519e-05,0.003375
6905,7006,7.310848619142618e-05,0.0034375
1902,2300,7.312680828518385e-05,0.0035
9220,9419,7.313257136472569e-05,0.0035625
1547,1513,7.31325713647416e-05,0.003625
14787,15100,7.31325713647575e-05,0.0036875
5558,5682,7.317351905309163e-05,0.00375
15504,15817,7.317600526059096e-05,0.0038125
4463,5184,7.321099249012384e-05,0.003875
11628,12083,7.321099249013985e-05,0.0039375
8557,9215,7.321451262115677e-05,0.004
14969,15238,7.322086978482121e-05,0.0040625
8090,8604,7.322957163524538e-05,0.004125
11963,12153,7.325223811971176e-05,0.0041875
10883,11826,7.326205137637623e-05,0.00425
11170,11599,7.326205137637623e-05,0.0043125
1165,1846,7.328187932983786e-05,0.004375
15221,15298,7.329353024942975e-05,0.0044375
14927,15660,7.329586767707022e-05,0.0045
13513,13313,7.330327931749968e-05,0.0045625
6872,6624,7.334274285558189e-05,0.004625
13971,14677,7.336226703404408e-05,0.0046875
6368,5986,7.337308895812964e-05,0.00475
14430,14380,7.338442999699069e-05,0.0048125
12781,13636,7.338547826410245e-05,0.004875
15199,15324,7.34000296214354e-05,0.0049375
7141,7870,7.341114456626147e-05,0.005
13371,14085,7.341114456626147e-05,0.0050625
3135,3259,7.341539927585523e-05,0.005125
14211,14846,7.341612340746738e-05,0.0051875
13293,13959,7.341768642715323e-05,0.00525
3185,3144,7.343246587808459e-05,0.0053125
11842,11927,7.343576478678176e-05,0.005375
11859,11812,7.343576478678176e-05,0.0054375
10889,11457,7.344950085097728e-05,0.0055
12978,13649,7.344950085097728e-05,0.0055625
7587,7865,7.344950085100486e-05,0.005625
7633,8160,7.34562536994765e-05,0.0056875
5812,6096,7.345916534600652e-05,0.00575
13683,13828,7.346629515438962e-05,0.0058125
9571,9680,7.347153476475876e-05,0.005875
14848,15422,7.348515594847776e-05,0.0059375
797,1037,7.349366901853505e-05,0.006
1624,1053,7.35006911602374e-05,0.0060625
13125,13371,7.350733960626206e-05,0.006125
3707,4517,7.350992050011598e-05,0.0061875
1897,2376,7.35107403893148e-05,0.00625
9009,9178,7.351438766908145e-05,0.0063125
13080,12653,7.35255812686251e-05,0.006375
11659,12141,7.353501849646484e-05,0.0064375
6630,1281,7.35367743908581e-05,0.0065
5463,6191,7.353809910749821e-05,0.0065625
674,753,7.354317936228656e-05,0.006625
7757,8734,7.354317936228656e-05,0.0066875
10975,11545,7.354317936228656e-05,0.00675
7921,8468,7.354987455729564e-05,0.0068125
12972,13345,7.354987455729564e-05,0.006875
7825,8197,7.356285939538743e-05,0.0069375
8617,8869,7.356285939538743e-05,0.007
4770,4850,7.357044910979222e-05,0.0070625
813,1437,7.35790540839267e-05,0.007125
4943,4936,7.35790540839267e-05,0.0071875
3339,3604,7.35790902441403e-05,0.00725
876,1325,7.35895287485666e-05,0.0073125
7779,8164,7.35895287485666e-05,0.007375
13281,13515,7.359166010320953e-05,0.0074375
