,Request Id,request_model_execution_time,cdf
0,751,0.28595624768550293,6.25e-05
9563,10509,0.34077553338476646,0.000125
3079,4073,0.5133863757683554,0.0001875
12472,13361,0.5363777655453447,0.00025
4888,5848,0.5412036723880731,0.0003125
7519,8536,0.597509920408495,0.000375
10160,11214,0.6899774367425405,0.0004375
13,168,0.7176357183835879,0.0005
1,131,0.7506290837835042,0.0005625
10,888,0.7543448323063826,0.000625
1208,2120,0.7586103365256541,0.0006875
10801,11864,0.7731044392257846,0.00075
4178,5076,0.7786850836066298,0.0008125
6658,7610,0.7888252967086002,0.000875
10875,11789,0.7933509925267467,0.0009375
3,642,0.805818304583533,0.001
11972,13030,0.8170607344420308,0.0010625
10082,11148,0.8294936333431829,0.001125
1324,2277,0.8318257971835729,0.0011875
11887,12735,0.8351449522997214,0.00125
3140,4090,0.8471420774783662,0.0013125
12421,13450,0.8488354403902351,0.001375
5074,6032,0.8517528697438803,0.0014375
3089,4032,0.8591519586006797,0.0015
14485,15538,0.8761326615591358,0.0015625
5853,6775,0.8882119746045383,0.001625
11652,12491,0.9176195193538546,0.0016875
6023,6949,0.944258178107967,0.00175
9073,9973,0.9500302917216373,0.0018125
9697,10535,0.953154828015187,0.001875
5476,6379,0.9538843753946605,0.0019375
3712,4686,0.9592003463233565,0.002
7757,8734,0.9844137586264055,0.0020625
10988,11853,0.9861042833674647,0.002125
7493,8379,0.993482475312309,0.0021875
4151,5023,0.9944537347527735,0.00225
10210,11045,0.9975592663680226,0.0023125
5362,6350,0.9983081955869644,0.002375
12226,13240,1.0072903161422349,0.0024375
13184,14238,1.0075634272134781,0.0025
10837,11876,1.0100937202929057,0.0025625
959,1866,1.0197347405133392,0.002625
14488,15303,1.0223388295424805,0.0026875
4494,5389,1.028997289187041,0.00275
8116,9122,1.0410937162090155,0.0028125
2456,3335,1.0507894234680595,0.002875
2197,3071,1.0516370876181946,0.0029375
4930,5835,1.051695779066958,0.003
12234,13041,1.0606417969215503,0.0030625
10029,11020,1.06812996430577,0.003125
3324,4246,1.0788522748352856,0.0031875
5,154,1.0885403117930943,0.00325
5147,6072,1.0921411469867588,0.0033125
11183,12182,1.0957054815447396,0.003375
14377,15434,1.0994472344225545,0.0034375
12249,13254,1.1106444906655069,0.0035
11517,12299,1.1158863920901005,0.0035625
2898,3795,1.1169564514491912,0.003625
316,1200,1.1187183435909467,0.0036875
12855,13683,1.1223803108670092,0.00375
12009,13020,1.1230547203327101,0.0038125
6171,7121,1.1234736877431681,0.003875
11101,12114,1.1252654128571409,0.0039375
3618,4472,1.1414254490261166,0.004
12792,13772,1.1568769602768079,0.0040625
3806,4665,1.1710445506660576,0.004125
8395,9265,1.1754576902993648,0.0041875
6742,7607,1.1815824881172374,0.00425
12,809,1.1911891940696162,0.0043125
3902,4781,1.1992775261135173,0.004375
7,398,1.2020014304665745,0.0044375
9,569,1.2026952329426988,0.0045
2301,3176,1.2266250846862317,0.0045625
2696,3571,1.2293294144234503,0.004625
23,560,1.2297233490715735,0.0046875
5064,5982,1.2334197461254168,0.00475
5531,6412,1.2336537460938453,0.0048125
2110,2921,1.2363948607486166,0.004875
524,1394,1.2369048310172108,0.0049375
9102,9989,1.2375302866225961,0.005
15275,15865,1.245347207444186,0.0050625
10564,11580,1.2484627204588294,0.005125
14648,15471,1.2522766117828796,0.0051875
2529,3393,1.2536099601116277,0.00525
6850,7687,1.2558336693788954,0.0053125
5769,6684,1.2649187184922814,0.005375
9702,10688,1.2696502122441862,0.0054375
2,627,1.2723219244851074,0.0055
13866,14902,1.2741536771656328,0.0055625
15447,15999,1.2784599007010233,0.005625
8127,8951,1.2785715522761085,0.0056875
5668,6539,1.282686899644488,0.00575
6037,6897,1.2921040523929468,0.0058125
5122,6016,1.2988314287121994,0.005875
1247,2087,1.302812182659461,0.0059375
13227,14246,1.3032732473328108,0.006
13246,14262,1.3072924669155768,0.0060625
11064,11937,1.3078758075502774,0.006125
